Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],Insolacion media [W/m2]
2/12/2020,3:55,x,0.97,13.94,13.50968864,0.97
2/12/2020,4:00,x,0.97,13.42,13.51877955,0.97
2/12/2020,4:05,x,0.97,13.1,13.49150682,0.97
2/12/2020,4:10,x,0.97,13.24,13.44153182,0.969090909
2/12/2020,4:15,x,0.97,13.47,13.383375,0.968181818
2/12/2020,4:20,x,0.97,13.59,13.30885455,0.967272727
2/12/2020,4:25,x,0.97,13.39,13.24433409,0.966363636
2/12/2020,4:30,x,0.97,13.14,13.23524318,0.966363636
2/12/2020,4:35,x,0.96,13.09,13.24978864,0.966363636
2/12/2020,4:40,x,0.96,13.16,13.23072273,0.965454545
2/12/2020,4:45,x,0.96,13.15,13.17529318,0.964545455
2/12/2020,4:50,x,0.96,13.23,13.10168182,0.963636364
2/12/2020,4:55,x,0.97,13.32,13.043525,0.962727273
2/12/2020,5:00,x,0.97,13.26,13.00718636,0.961818182
2/12/2020,5:05,x,0.96,13.03,12.97170682,0.962727273
2/12/2020,5:10,x,0.96,12.86,12.91983864,0.964545455
2/12/2020,5:15,x,0.96,12.78,12.86714545,0.996363636
2/12/2020,5:20,x,0.96,12.75,12.80545682,1.19
2/12/2020,5:25,x,0.96,12.74,12.71549318,1.684545455
2/12/2020,5:30,x,0.97,12.7,12.62834318,2.671818182
2/12/2020,5:35,x,0.98,12.59,12.57198409,4.324545455
2/12/2020,5:40,0,1.31,12.58,12.53516591,6.688181818
2/12/2020,5:45,0,3.09,12.61,12.47976136,9.595454545
2/12/2020,5:50,0.02,6.41,12.48,12.44415227,12.67545455
2/12/2020,5:55,0.16,11.83,12.6,12.42822955,15.89909091
2/12/2020,6:00,0.42,19.14,12.91,12.42533182,20.10363636
2/12/2020,6:05,0.72,26.96,13.17,12.47148864,25.99545455
2/12/2020,6:10,0.98,32.94,13.05,12.55115455,32.15636364
2/12/2020,6:15,1.13,34.84,13.29,12.6541,39.48727273
2/12/2020,6:20,1.25,36.42,13.54,12.75382045,48.39
2/12/2020,6:25,1.79,47.22,13.94,12.90343636,57.09818182
2/12/2020,6:30,2.66,65.79,14.88,13.09973182,65.76181818
2/12/2020,6:35,2.82,69.08,15.32,13.31967273,76.27636364
2/12/2020,6:40,3.49,83.73,15.96,13.63245682,84.93545455
2/12/2020,6:45,4.45,104.34,16.27,13.9554,95.07636364
2/12/2020,6:50,4.66,107.62,16.88,14.31846818,105.2127273
2/12/2020,6:55,4.93,114.44,17.69,14.65493182,117.5727273
2/12/2020,7:00,6.12,142.62,18.77,14.81505,138.7254545
2/12/2020,7:05,5.28,128.19,19.11,15.12605455,167.2509091
2/12/2020,7:10,6.13,146.39,19.91,15.65832045,196.59
2/12/2020,7:15,6.18,147.92,20.6,16.66235227,202.1954545
2/12/2020,7:20,7.6,183.18,21.38,17.17926818,208.82
2/12/2020,7:25,11.47,298.47,23.04,17.51101364,213.6490909
2/12/2020,7:30,13.96,382.86,27.37,17.74941136,217.9718182
2/12/2020,7:35,15.29,406.46,30.69,17.85871136,222.3609091
2/12/2020,7:40,7.01,166,29.01,17.876225,226.3190909
2/12/2020,7:45,7.57,180.49,24.57,17.70747273,241.4472727
2/12/2020,7:50,7.2,167.56,22.8,17.61750682,261.4790909
2/12/2020,7:55,8.3,190.17,22.7,17.99719318,261.2590909
2/12/2020,8:00,8.02,176.47,21.64,17.655475,282.3463636
2/12/2020,8:05,8.26,189.93,21.3,17.29832045,300.9536364
2/12/2020,8:10,12.94,314.33,23.32,16.98267045,332.7954545
2/12/2020,8:15,16.07,403.53,26.45,17.63256364,345.5927273
2/12/2020,8:20,13.18,296.05,27.15,17.97982727,367.7418182
2/12/2020,8:25,24.3,614.82,29.99,18.41825682,373.8154545
2/12/2020,8:30,22.67,611.14,32.39,18.85972727,378.2909091
2/12/2020,8:35,20.3,516.26,35.17,19.26892273,380.3036364
2/12/2020,8:40,13.5,321.26,35.59,19.73184773,375.1063636
2/12/2020,8:45,16.93,411.2,33.32,20.13559773,367.6972727
2/12/2020,8:50,11.3,256.98,29.36,20.48375682,359.07
2/12/2020,8:55,10.2,225.7,27.85,21.28424545,324.0109091
2/12/2020,9:00,9.44,212.07,26.41,21.80891591,288.0063636
2/12/2020,9:05,11.53,257.16,26.84,21.80600227,260.6081818
2/12/2020,9:10,14.34,322.03,28.65,21.14580455,255.9872727
2/12/2020,9:15,9.35,201.15,28.37,20.90087727,244.7945455
2/12/2020,9:20,10.28,229.17,28.19,20.6521,247.56
2/12/2020,9:25,10.03,215.09,27.27,20.47320682,250.3627273
2/12/2020,9:30,10.03,214.88,26.85,20.24594773,257.8663636
2/12/2020,9:35,12.28,270.43,26.93,19.97532955,261.4590909
2/12/2020,9:40,13.43,288.08,27.24,19.49732727,284.1963636
2/12/2020,9:45,13.67,287.4,27.46,19.35073182,302.4527273
2/12/2020,9:50,11.96,256.53,26.73,19.02295,337.3472727
2/12/2020,9:55,13.99,294.61,26.18,19.28048636,352.8418182
