,Fecha,Potencia [kW],Irradiacion [W/m2],Temperatura de modulos[C]
585,20/10/2019,25.1075,305.745,28.52
586,20/10/2019,24.06,288.4725,31.405
587,20/10/2019,25.505,301.93,27.0875
588,20/10/2019,43.415,358.6950000000001,30.225
589,20/10/2019,38.75,264.9625,30.91
590,20/10/2019,23.055,223.77,30.045
591,20/10/2019,27.565,177.3925,26.4325
592,20/10/2019,19.225,201.82,23.4575
593,20/10/2019,34.4175,220.4625,22.91
594,20/10/2019,33.705,229.2725,23.0425
595,20/10/2019,25.1175,202.5325,22.855
596,20/10/2019,29.2975,158.39,22.89
597,20/10/2019,20.7825,141.155,22.7
598,20/10/2019,7.81,75.17,21.2375
599,20/10/2019,5.117500000000001,35.755,18.1975
600,21/10/2019,4.405,67.615,12.615
601,21/10/2019,7.785,118.0225,13.6
602,21/10/2019,12.035,176.97,16.4725
603,21/10/2019,14.2575,210.16,19.3025
604,21/10/2019,19.79,301.7475,23.8
605,21/10/2019,21.395,324.5925,27.82
606,21/10/2019,18.6,273.125,25.315
607,21/10/2019,29.505,436.82,25.42
608,21/10/2019,54.05,832.2475,35.055
609,21/10/2019,63.0075,988.8225,45.6125
610,21/10/2019,36.955,561.47,37.8025
611,21/10/2019,65.0325,994.4699999999999,41.915
612,21/10/2019,70.4825,1131.1225,52.575
613,21/10/2019,26.505,382.71,35.5325
614,21/10/2019,37.5525,537.595,36.0375
615,21/10/2019,41.0825,597.9175,43.58
616,21/10/2019,30.3975,408.9975,33.1375
617,21/10/2019,29.585,386.285,32.6825
618,21/10/2019,29.695,332.2474999999999,30.535
619,21/10/2019,26.64,249.105,33.1925
620,21/10/2019,6.7825,63.68500000000001,25.9375
621,21/10/2019,2.1025,32.495,19.38
622,21/10/2019,3.6725,54.41,19.4075
623,21/10/2019,3.745,52.46,18.9625
624,21/10/2019,2.9375,43.265,19.4675
625,21/10/2019,2.0575,32.0975,17.22
626,21/10/2019,2.4275,37.8525,17.7325
627,21/10/2019,2.2425,35.1925,17.65
628,21/10/2019,0.36,9.6325,17.2
629,21/10/2019,0.2425,7.7075,16.795
630,22/10/2019,8.379999999999999,106.8825,15.7625
631,22/10/2019,8.705,109.17,17.9325
632,22/10/2019,8.3925,106.25,18.9625
633,22/10/2019,17.9875,226.0375,22.355
634,22/10/2019,23.66,314.39,27.71
635,22/10/2019,21.785,282.8875,28.99
636,22/10/2019,32.015,421.0575,27.9125
637,22/10/2019,16.74,212.05,28.24
638,22/10/2019,20.25,253.0775,24.6925
639,22/10/2019,19.6025,243.435,25.135
640,22/10/2019,15.25,186.7725,25.55
641,22/10/2019,12.81,165.2525,24.4725
642,22/10/2019,20.19,239.645,29.0025
643,22/10/2019,9.655000000000001,120.1625,24.3175
644,22/10/2019,12.835,162.2125,21.1975
645,22/10/2019,13.7725,171.5525,22.0375
646,22/10/2019,18.2875,227.1,20.195
647,22/10/2019,18.4775,228.8125,24.36
648,22/10/2019,6.0675,78.015,21.7225
649,22/10/2019,9.695,124.785,17.96
650,22/10/2019,11.6575,141.7925,16.885
651,22/10/2019,5.8775,77.215,14.5975
652,22/10/2019,6.455,83.6075,15.2725
653,22/10/2019,3.705000000000001,52.86499999999999,14.2075
654,22/10/2019,7.72,101.4325,14.0375
655,22/10/2019,8.495,105.5925,15.1425
656,22/10/2019,4.02,52.2275,13.2125
657,22/10/2019,2.9575,41.3475,12.3275
658,22/10/2019,3.4225,46.7125,12.1725
659,22/10/2019,3.6525,48.4025,12.9375
660,23/10/2019,11.8175,163.925,19.595
661,23/10/2019,21.9575,320.78,24.77
662,23/10/2019,30.0625,444.5225,31.3125
663,23/10/2019,30.55,432.775,32.5125
664,23/10/2019,23.945,323.05,29.465
665,23/10/2019,24.42,306.0375,28.03
666,23/10/2019,22.4275,272.6825,26.3775
667,23/10/2019,24.6,312.815,26.115
668,23/10/2019,30.495,389.025,27.9275
669,23/10/2019,38.6225,521.6075,31.425
670,23/10/2019,48.23999999999999,638.7675,34.43
671,23/10/2019,71.31,997.495,45.675
672,23/10/2019,75.875,1081.3175,50.2775
673,23/10/2019,76.5875,1090.5875,47.02
674,23/10/2019,65.78999999999999,935.4325,45.5
675,23/10/2019,66.5175,919.5875000000001,46.95
676,23/10/2019,66.14999999999999,985.9250000000001,46.9475
677,23/10/2019,78.16250000000001,980.3225000000001,49.4775
678,23/10/2019,34.11,261.4175,28.18
679,23/10/2019,49.7775,276.1125,27.5175
680,23/10/2019,58.14,240.8475,27.1725
681,23/10/2019,32.0675,155.68,23.7825
682,23/10/2019,54.44499999999999,105.6525,22.435
683,23/10/2019,47.0975,114.7175,22.7775
684,23/10/2019,38.28,40.7325,20.3225
685,23/10/2019,32.48,31.1825,19.3325
686,23/10/2019,25.76,47.1025,19.85
687,23/10/2019,20.4125,67.1275,20.785
688,23/10/2019,10.7975,53.66249999999999,20.125
689,23/10/2019,6.547499999999999,38.145,19.2825
690,24/10/2019,3.794999999999999,58.12750000000001,15.04
691,24/10/2019,5.34,76.565,15.8575
692,24/10/2019,8.004999999999999,107.2275,17.365
693,24/10/2019,14.735,202.485,21.045
694,24/10/2019,35.0525,559.1949999999999,31.8375
695,24/10/2019,32.62,530.29,38.2275
696,24/10/2019,26.9775,431.0625,36.0275
697,24/10/2019,18.645,260.4025,27.15
698,24/10/2019,44.65000000000001,670.975,39.5825
699,24/10/2019,41.28,647.8175000000001,39.455
700,24/10/2019,42.945,640.2774999999999,35.46250000000001
701,24/10/2019,40.4475,633.6724999999999,48.5475
702,24/10/2019,27.1975,369.625,32.7825
703,24/10/2019,20.98,295.8275,33.1225
704,24/10/2019,14.82,191.9825,24.785
705,24/10/2019,41.2975,569.7225,37.915
706,24/10/2019,16.6825,215.1125,30.6975
707,24/10/2019,28.4175,361.0625,29.5275
708,24/10/2019,5.13,66.74,24.7225
709,24/10/2019,5.494999999999999,67.17750000000001,21.615
710,24/10/2019,3.3475,43.7825,19.8875
711,24/10/2019,0.8524999999999999,14.0425,16.0575
712,24/10/2019,0.08499999999999999,5.2475,13.5675
713,24/10/2019,0.2125,8.4025,10.6825
714,24/10/2019,0.4125,12.025,10.765
715,24/10/2019,0.6074999999999999,14.82,11.2175
716,24/10/2019,1.2975,24.58,11.49
717,24/10/2019,1.0,20.475,11.4875
718,24/10/2019,0.775,17.03,11.475
719,24/10/2019,2.3,36.2,12.51
720,25/10/2019,8.9175,163.285,14.5225
721,25/10/2019,12.41,194.3525,17.5625
722,25/10/2019,14.3325,202.0475,19.485
723,25/10/2019,26.8475,372.6025,26.17
724,25/10/2019,19.9975,267.51,23.2725
725,25/10/2019,19.13,237.06,21.3775
726,25/10/2019,18.1025,217.8375,22.1625
727,25/10/2019,22.0525,275.255,24.815
728,25/10/2019,24.7975,303.1675,27.8525
729,25/10/2019,31.4225,386.9075,31.02
730,25/10/2019,52.53749999999999,745.4125,38.12500000000001
731,25/10/2019,50.87,719.7275,43.23999999999999
732,25/10/2019,67.58500000000001,940.3950000000001,47.9275
733,25/10/2019,72.26500000000001,1076.5775,51.60749999999999
734,25/10/2019,71.52250000000001,1072.27,51.47
735,25/10/2019,62.145,973.52,50.6375
736,25/10/2019,55.0075,765.9100000000001,47.9075
737,25/10/2019,45.95500000000001,594.7975,41.83
738,25/10/2019,47.595,624.04,40.425
739,25/10/2019,55.5025,680.46,40.9225
740,25/10/2019,47.26,398.54,36.44
741,25/10/2019,37.9575,221.5825,29.0625
742,25/10/2019,25.0125,135.3275,22.8075
743,25/10/2019,43.1125,77.64750000000001,19.62
744,25/10/2019,37.1475,51.0425,19.1675
745,25/10/2019,32.8825,56.72499999999999,18.79
746,25/10/2019,25.5875,43.7425,18.075
747,25/10/2019,17.7475,29.605,16.655
748,25/10/2019,9.620000000000001,25.5375,16.3825
749,25/10/2019,5.62,22.8825,15.8425
750,26/10/2019,8.6,111.4725,18.335
751,26/10/2019,11.95,148.81,19.49
752,26/10/2019,17.185,213.2775,23.4775
753,26/10/2019,20.705,258.2775,25.58
754,26/10/2019,20.2525,256.675,25.2125
755,26/10/2019,15.62,190.58,22.2025
756,26/10/2019,18.8525,223.5425,21.5375
757,26/10/2019,27.8575,338.6,25.57
758,26/10/2019,36.66,464.16,35.0375
759,26/10/2019,28.1,335.99,33.75
760,26/10/2019,31.4975,386.1025,33.2925
761,26/10/2019,22.82,273.8075,31.2125
762,26/10/2019,28.4975,330.3125,29.95
763,26/10/2019,23.505,275.225,28.85
764,26/10/2019,21.95,268.935,19.655
765,26/10/2019,24.445,309.4175,17.6025
766,26/10/2019,15.085,196.965,19.6125
767,26/10/2019,10.7525,145.1525,16.4925
768,26/10/2019,9.045,117.9,16.18
769,26/10/2019,11.8675,143.2225,15.5375
770,26/10/2019,13.1975,160.175,16.7625
771,26/10/2019,18.4875,219.9025,19.32
772,26/10/2019,20.615,241.3475,20.3575
773,26/10/2019,16.9875,202.52,20.1525
774,26/10/2019,10.7875,132.5275,19.7125
775,26/10/2019,13.1575,150.19,18.065
776,26/10/2019,11.1675,134.3125,19.8725
777,26/10/2019,5.72,72.77250000000001,19.305
778,26/10/2019,3.445,47.39,17.43
779,26/10/2019,2.0975,31.4775,16.2525
780,27/10/2019,3.0625,44.0175,13.24
781,27/10/2019,8.055,113.17,15.97
782,27/10/2019,13.1525,207.25,19.925
783,27/10/2019,13.2725,229.1725,21.0875
784,27/10/2019,27.2525,443.3475,27.425
785,27/10/2019,36.3975,590.92,36.3
786,27/10/2019,34.2875,512.5425,39.0775
787,27/10/2019,22.2975,312.215,31.6375
788,27/10/2019,32.4775,475.9974999999999,34.03749999999999
789,27/10/2019,47.4,734.325,42.4225
790,27/10/2019,48.2925,751.9475,41.215
791,27/10/2019,60.78,945.7850000000001,44.25
792,27/10/2019,56.79749999999999,888.185,48.34999999999999
793,27/10/2019,32.8275,457.3325,38.40000000000001
794,27/10/2019,54.2625,833.3025,42.1275
795,27/10/2019,46.43749999999999,698.5975,39.4775
796,27/10/2019,36.9975,540.7075,33.6225
797,27/10/2019,44.05249999999999,588.74,33.4325
798,27/10/2019,33.225,558.2049999999999,33.9425
799,27/10/2019,62.0575,109.4425,24.8975
800,27/10/2019,61.48749999999999,119.2375,22.6525
801,27/10/2019,18.4625,95.1125,22.43
802,27/10/2019,8.78,87.11999999999999,21.17
803,27/10/2019,20.7725,52.96749999999999,19.685
804,27/10/2019,42.36,56.24250000000001,19.335
805,27/10/2019,28.9725,87.05250000000001,21.0025
806,27/10/2019,21.645,71.745,20.72
807,27/10/2019,15.015,79.455,21.5975
808,27/10/2019,3.82,48.7075,19.045
809,27/10/2019,1.785,28.89,17.09
810,28/10/2019,5.9575,79.3775,15.55
811,28/10/2019,6.705,86.1275,16.95
812,28/10/2019,10.3125,129.2875,18.72
813,28/10/2019,11.465,141.435,20.4975
814,28/10/2019,13.035,163.335,20.695
815,28/10/2019,20.335,255.7625,24.9425
816,28/10/2019,17.2,213.1675,24.58
817,28/10/2019,9.4725,121.49,20.7925
818,28/10/2019,27.685,340.2625,26.1725
819,28/10/2019,39.6125,514.065,34.11499999999999
820,28/10/2019,29.125,368.625,35.525
821,28/10/2019,32.6625,417.64,33.195
822,28/10/2019,38.3125,504.4400000000001,37.325
823,28/10/2019,38.02,491.8275,34.2125
824,28/10/2019,34.39749999999999,443.8175,33.8375
825,28/10/2019,37.6025,474.625,38.1775
826,28/10/2019,23.85,289.185,35.28
827,28/10/2019,14.9275,175.0675,27.3625
828,28/10/2019,13.4875,162.265,24.9925
829,28/10/2019,25.34,310.2,28.8825
830,28/10/2019,20.39,245.19,25.525
831,28/10/2019,40.27500000000001,357.91,28.2
832,28/10/2019,39.16,250.8425,27.7625
833,28/10/2019,21.4125,241.845,24.1575
834,28/10/2019,9.08,79.2825,20.3375
835,28/10/2019,2.3125,28.815,18.04
836,28/10/2019,3.39,49.2025,15.69
837,28/10/2019,7.7925,70.7875,14.8775
838,28/10/2019,6.59,76.5175,16.035
839,28/10/2019,2.09,32.58,14.975
840,29/10/2019,16.515,329.9449999999999,21.5525
841,29/10/2019,24.2325,439.18,29.93
842,29/10/2019,31.8075,525.375,35.10749999999999
843,29/10/2019,40.9525,642.5,39.675
844,29/10/2019,32.65,503.8775,40.62
845,29/10/2019,26.6925,363.2925,32.5575
846,29/10/2019,36.3,507.3375,34.7475
847,29/10/2019,37.6,515.3925,34.41
848,29/10/2019,52.14,751.5225,43.95
849,29/10/2019,20.8,270.09,35.26
850,29/10/2019,22.21,277.0475,30.9075
851,29/10/2019,26.7275,329.0025,27.4925
852,29/10/2019,71.425,1042.3,42.3625
853,29/10/2019,67.5925,961.1975,41.7375
854,29/10/2019,61.56999999999999,878.5825,44.7275
855,29/10/2019,35.7075,476.355,32.1775
856,29/10/2019,9.9025,127.8925,23.885
857,29/10/2019,9.2525,104.7975,24.425
858,29/10/2019,9.187499999999998,105.7575,21.9825
859,29/10/2019,12.6975,152.61,22.5925
860,29/10/2019,5.977500000000001,70.2975,21.655
861,29/10/2019,2.6675,33.95,19.755
862,29/10/2019,2.275,31.08,18.0025
863,29/10/2019,3.845,48.3,15.6725
864,29/10/2019,1.3675,21.6475,15.2475
865,29/10/2019,0.6775,13.995,14.02
866,29/10/2019,0.315,8.86,11.81
867,29/10/2019,0.71,13.4675,12.205
868,29/10/2019,0.6775000000000001,12.265,12.7325
869,29/10/2019,1.515,22.6575,12.8425
870,30/10/2019,12.98,314.3375,21.9475
871,30/10/2019,20.155,416.01,27.4375
872,30/10/2019,26.7825,503.1575,32.63
873,30/10/2019,33.0875,590.1374999999999,35.7475
874,30/10/2019,38.625,664.5025,39.2075
875,30/10/2019,43.6075,740.1400000000001,44.45
876,30/10/2019,45.4925,768.4675,46.4225
877,30/10/2019,50.33749999999999,835.9725,47.9725
878,30/10/2019,48.1625,762.1125000000001,46.9775
879,30/10/2019,49.69,778.6075000000001,39.4975
880,30/10/2019,57.6725,927.1825000000001,50.3525
881,30/10/2019,53.5025,865.6975,48.9425
882,30/10/2019,54.4075,895.6025,53.045
883,30/10/2019,75.075,1220.27,56.1675
884,30/10/2019,57.01000000000001,905.6125,50.9825
885,30/10/2019,34.31,491.5275,35.0275
886,30/10/2019,39.63,553.085,35.59
887,30/10/2019,36.0925,490.5074999999999,28.185
888,30/10/2019,69.5275,991.675,41.47499999999999
889,30/10/2019,68.1825,205.76,26.5925
890,30/10/2019,58.955,78.2175,20.945
891,30/10/2019,52.97499999999999,72.64,20.5325
892,30/10/2019,44.5275,64.86,20.1275
893,30/10/2019,17.8675,66.3025,19.78
894,30/10/2019,39.7625,127.96,21.99
895,30/10/2019,15.9475,127.5975,22.7225
896,30/10/2019,6.085,85.9725,20.1425
897,30/10/2019,4.67,71.4975,20.19
898,30/10/2019,2.155,36.0875,19.1475
899,30/10/2019,2.3,36.5775,17.8225
900,31/10/2019,11.0625,287.955,18.2825
901,31/10/2019,28.365,485.4525,25.6375
902,31/10/2019,22.7075,356.755,25.865
903,31/10/2019,25.21,382.5075,24.55
904,31/10/2019,43.465,656.6949999999999,35.59999999999999
905,31/10/2019,35.97,506.0124999999999,30.22
906,31/10/2019,65.0775,950.5,44.4675
907,31/10/2019,63.2625,913.9425,45.66
908,31/10/2019,67.7025,961.52,43.075
909,31/10/2019,71.27250000000001,1018.0225,46.9225
910,31/10/2019,71.125,1060.1725,48.17749999999999
911,31/10/2019,61.53,856.3149999999999,45.975
912,31/10/2019,68.16,950.2125,48.33
913,31/10/2019,74.095,1021.8125,53.3525
914,31/10/2019,68.6,963.0525,50.52
915,31/10/2019,50.695,698.3499999999999,42.67
916,31/10/2019,65.62,879.9399999999999,48.0225
917,31/10/2019,57.5125,747.185,44.92
918,31/10/2019,39.62,503.9875,36.4075
919,31/10/2019,53.93750000000001,631.615,40.76
920,31/10/2019,22.0775,216.41,28.2175
921,31/10/2019,49.36,340.77,31.415
922,31/10/2019,31.26,323.84,30.07
923,31/10/2019,24.64,259.6525,28.675
924,31/10/2019,20.69,207.6275,26.4825
925,31/10/2019,18.64,179.3875,25.5525
926,31/10/2019,20.4475,113.185,23.35
927,31/10/2019,13.1925,112.65,22.7525
928,31/10/2019,11.0275,65.415,20.635
929,31/10/2019,5.6125,36.685,18.6975
930,1/11/2019,7.4175,121.915,14.705
931,1/11/2019,14.1,213.3175,19.975
932,1/11/2019,15.88,210.69,21.095
933,1/11/2019,18.5975,247.19,20.9275
934,1/11/2019,32.185,445.1575,27.965
935,1/11/2019,23.3175,312.915,29.8275
936,1/11/2019,33.6575,440.835,33.3025
937,1/11/2019,36.5325,471.84,35.735
938,1/11/2019,27.28,335.6375,32.72
939,1/11/2019,32.82,413.4425,32.57250000000001
940,1/11/2019,29.055,356.795,33.245
941,1/11/2019,17.89,215.7925,27.1775
942,1/11/2019,14.54,179.8075,24.8775
943,1/11/2019,26.8025,328.7825,28.19
944,1/11/2019,21.87,261.5775,29.04
945,1/11/2019,13.2975,157.955,23.3025
946,1/11/2019,9.8025,117.27,19.3925
947,1/11/2019,14.8325,184.4675,15.0025
948,1/11/2019,31.63,375.49,23.2175
949,1/11/2019,43.09,399.35,27.4575
950,1/11/2019,40.79,297.54,25.8575
951,1/11/2019,19.1075,223.0675,17.7175
952,1/11/2019,16.86,202.8075,19.8125
953,1/11/2019,15.405,192.7875,20.5825
954,1/11/2019,15.1275,176.4775,22.8625
955,1/11/2019,16.315,55.155,18.625
956,1/11/2019,21.7375,34.7475,17.36
957,1/11/2019,15.9075,31.5025,16.9875
958,1/11/2019,11.0025,26.28,16.7625
959,1/11/2019,6.010000000000001,21.94,16.3825
960,2/11/2019,12.59,321.7474999999999,19.925
961,2/11/2019,20.115,340.4275,25.9375
962,2/11/2019,39.3775,634.865,35.77249999999999
963,2/11/2019,23.37,340.6975,31.545
964,2/11/2019,26.495,360.7625,28.1975
965,2/11/2019,25.7325,338.805,29.785
966,2/11/2019,22.1975,288.9975,30.2275
967,2/11/2019,27.155,358.6425,26.9225
968,2/11/2019,13.82,175.0975,22.5125
969,2/11/2019,15.1975,195.02,23.785
970,2/11/2019,27.7875,341.93,30.7825
971,2/11/2019,13.83,171.025,26.9825
972,2/11/2019,19.1825,238.775,26.3725
973,2/11/2019,16.21,206.665,27.5125
974,2/11/2019,17.38,221.0375,27.2875
975,2/11/2019,17.4275,213.2775,26.805
976,2/11/2019,27.525,345.7675,31.045
977,2/11/2019,10.5975,142.6825,23.6175
978,2/11/2019,22.18,274.8925,26.78
979,2/11/2019,17.445,220.3675,27.4175
980,2/11/2019,16.1075,197.055,28.4175
981,2/11/2019,11.1925,144.355,24.3525
982,2/11/2019,9.305,123.0,23.8625
983,2/11/2019,10.655,138.175,20.6325
984,2/11/2019,12.2525,152.055,22.0275
985,2/11/2019,13.23,160.6525,21.8
986,2/11/2019,11.36,135.71,20.5325
987,2/11/2019,6.162500000000001,75.86250000000001,17.995
988,2/11/2019,5.225,66.9375,17.4175
989,2/11/2019,3.445,46.6425,17.1025
990,3/11/2019,9.237499999999999,124.28,18.1325
991,3/11/2019,11.0125,158.04,20.3025
992,3/11/2019,11.175,146.3275,20.445
993,3/11/2019,18.47,275.8425,25.805
994,3/11/2019,15.4,199.2075,23.395
995,3/11/2019,17.4875,220.435,24.155
996,3/11/2019,22.14,278.6225,26.425
997,3/11/2019,21.17749999999999,255.54,28.4525
998,3/11/2019,26.45,327.295,30.435
999,3/11/2019,27.9375,345.6275000000001,33.16500000000001
1000,3/11/2019,21.53,270.2725,26.6925
1001,3/11/2019,42.86,545.045,36.3125
1002,3/11/2019,49.48,641.8575000000001,39.9
1003,3/11/2019,25.0325,310.5325,27.5775
1004,3/11/2019,19.775,249.365,27.17
1005,3/11/2019,12.6875,159.8925,24.4275
1006,3/11/2019,11.33,156.715,20.035
1007,3/11/2019,15.7075,179.6625,22.045
1008,3/11/2019,19.61,237.725,22.74
1009,3/11/2019,11.415,136.9925,14.4725
1010,3/11/2019,10.28,129.1675,13.905
1011,3/11/2019,13.0925,166.7575,18.1975
1012,3/11/2019,14.6525,176.9175,19.8275
1013,3/11/2019,15.0575,187.8025,20.025
1014,3/11/2019,10.195,122.475,19.275
1015,3/11/2019,5.395,68.0025,17.0625
1016,3/11/2019,4.3425,60.9625,15.8725
1017,3/11/2019,3.265,47.1625,13.6025
1018,3/11/2019,3.535,47.28,13.9875
1019,3/11/2019,3.5075,43.0875,15.1475
1020,4/11/2019,8.0875,123.405,15.6225
1021,4/11/2019,7.855,117.7975,15.23
1022,4/11/2019,30.395,478.7875,25.8
1023,4/11/2019,31.5325,475.645,32.91
1024,4/11/2019,16.825,226.6825,26.3925
1025,4/11/2019,29.895,444.6625,32.2775
1026,4/11/2019,23.2325,345.1975,30.3775
1027,4/11/2019,15.5475,192.5,24.815
1028,4/11/2019,19.0275,230.4,24.8675
1029,4/11/2019,27.045,340.59,28.4
1030,4/11/2019,38.2525,489.52,33.65
1031,4/11/2019,33.835,429.9625,32.595
1032,4/11/2019,34.03,452.0825,32.355
1033,4/11/2019,51.0625,704.01,36.725
1034,4/11/2019,28.575,342.185,35.26499999999999
1035,4/11/2019,21.6,262.82,27.6375
1036,4/11/2019,25.1225,315.145,29.1425
1037,4/11/2019,25.325,309.9775,27.1125
1038,4/11/2019,24.8725,286.8925,28.5025
1039,4/11/2019,27.785,268.5325,27.1325
1040,4/11/2019,28.835,283.1225,30.8475
1041,4/11/2019,8.9725,100.2925,24.025
1042,4/11/2019,10.015,124.135,20.7725
1043,4/11/2019,15.7975,184.59,21.635
1044,4/11/2019,15.1425,165.8075,22.045
1045,4/11/2019,6.6,64.5275,19.66
1046,4/11/2019,5.4325,70.42,19.1675
1047,4/11/2019,4.845,64.8175,19.77
1048,4/11/2019,2.4625,33.8275,18.2075
1049,4/11/2019,1.5475,20.7375,16.8325
1050,5/11/2019,11.9625,213.4625,18.7675
1051,5/11/2019,9.0925,143.2025,20.17
1052,5/11/2019,16.115,249.935,22.23
1053,5/11/2019,23.0375,367.4725,28.825
1054,5/11/2019,21.2225,305.84,29.7875
1055,5/11/2019,13.1575,165.035,22.885
1056,5/11/2019,15.445,190.285,24.2975
1057,5/11/2019,26.8775,340.215,30.0575
1058,5/11/2019,26.165,326.5425,30.1525
1059,5/11/2019,22.8075,278.8225,29.2225
1060,5/11/2019,50.2725,717.7175,37.025
1061,5/11/2019,30.605,422.2075,33.0775
1062,5/11/2019,27.26,354.6025,34.6625
1063,5/11/2019,13.9425,181.3175,25.0575
1064,5/11/2019,18.3975,244.055,26.9225
1065,5/11/2019,36.255,491.0625,34.5125
1066,5/11/2019,11.9725,142.86,30.985
1067,5/11/2019,15.3675,190.4775,25.935
1068,5/11/2019,26.5125,314.9725,30.575
1069,5/11/2019,15.75,189.6025,28.28
1070,5/11/2019,8.5325,102.3275,23.3425
1071,5/11/2019,1.875,26.6975,18.4075
1072,5/11/2019,3.1725,40.9825,15.5475
1073,5/11/2019,4.27,55.5275,15.74
1074,5/11/2019,4.16,55.61000000000001,16.01
1075,5/11/2019,4.495,58.6425,15.175
1076,5/11/2019,8.182500000000001,104.035,17.015
1077,5/11/2019,4.4675,58.48999999999999,15.3425
1078,5/11/2019,1.855,29.5625,13.0175
1079,5/11/2019,1.665,25.7,12.285
1080,6/11/2019,7.625,94.76499999999999,15.2975
1081,6/11/2019,6.785,86.8,15.465
1082,6/11/2019,5.7575,75.65,15.7475
1083,6/11/2019,8.7,108.6875,16.7425
1084,6/11/2019,12.3175,149.7825,18.19
1085,6/11/2019,22.745,290.0275,24.4525
1086,6/11/2019,15.1525,181.8775,21.8475
1087,6/11/2019,35.69,482.4525,27.385
1088,6/11/2019,34.2975,441.9925,26.8825
1089,6/11/2019,46.75,624.0525,32.715
1090,6/11/2019,39.4125,506.7375,28.1125
1091,6/11/2019,37.1275,462.3875,27.335
1092,6/11/2019,32.3175,398.205,26.185
1093,6/11/2019,24.975,311.12,26.685
1094,6/11/2019,22.49,277.195,23.9075
1095,6/11/2019,28.6975,350.2975,27.9075
1096,6/11/2019,17.955,207.9025,25.2275
1097,6/11/2019,30.57,394.0125,24.665
1098,6/11/2019,39.935,526.0775,34.4975
1099,6/11/2019,33.7325,339.5375,27.275
1100,6/11/2019,22.0725,261.17,23.9225
1101,6/11/2019,28.0125,276.4325,23.465
1102,6/11/2019,26.045,286.025,22.67
1103,6/11/2019,17.145,211.4175,19.5175
1104,6/11/2019,16.5275,189.905,19.175
1105,6/11/2019,31.105,192.9175,21.2475
1106,6/11/2019,25.4025,162.2325,23.6875
1107,6/11/2019,19.4275,105.58,20.0975
1108,6/11/2019,13.41,61.1175,18.175
1109,6/11/2019,5.9975,43.0325,17.495
1110,7/11/2019,17.785,312.16,21.765
1111,7/11/2019,30.7075,505.53,30.665
1112,7/11/2019,24.65,382.3925,32.5925
1113,7/11/2019,18.1025,249.0275,23.745
1114,7/11/2019,22.1025,303.4675,25.8675
1115,7/11/2019,48.7325,705.825,36.1575
1116,7/11/2019,50.205,729.5474999999999,38.3075
1117,7/11/2019,39.2075,526.92,38.22750000000001
1118,7/11/2019,49.1725,654.365,38.0575
1119,7/11/2019,70.525,966.5124999999999,44.4725
1120,7/11/2019,72.0725,986.2375,44.2525
1121,7/11/2019,48.1825,628.0124999999999,38.57
1122,7/11/2019,52.7775,679.1025,37.9975
1123,7/11/2019,35.4125,445.325,36.58
1124,7/11/2019,15.3475,179.9875,24.63
1125,7/11/2019,60.6675,820.4950000000001,36.115
1126,7/11/2019,48.7425,602.9925000000001,34.1475
1127,7/11/2019,24.725,288.7275,26.375
1128,7/11/2019,32.235,360.3225,25.4975
1129,7/11/2019,20.6325,239.2425,23.4375
1130,7/11/2019,32.41,344.2725,24.96
1131,7/11/2019,20.6375,231.8475,25.6125
1132,7/11/2019,13.1225,159.6,21.835
1133,7/11/2019,11.6125,144.2175,21.2325
1134,7/11/2019,14.295,161.83,23.2875
1135,7/11/2019,3.165,43.63500000000001,17.875
1136,7/11/2019,1.3575,23.1275,12.5875
1137,7/11/2019,1.44,23.38,12.0475
1138,7/11/2019,0.85,15.5325,11.82
1139,7/11/2019,0.6375,12.165,11.685
