Time,Potencia [kW],Irradiacion [W/m2],Temperatura de modulos[C],
2019-06-10 15:40:00,11.72977273,97.55,21.18,
2019-06-10 16:00:00,12.20659091,64.545,22.4125,
2019-06-10 16:20:00,14.69681818,27.1125,20.6525,
2019-06-10 16:40:00,16.78863636,16.7075,18.75,
2019-06-11 07:00:00,18.00045455,370.7025,26.64,
2019-06-11 07:20:00,19.19090909,456.59,32.335,
2019-06-11 07:40:00,23.84272727,511.6075,35.5575,
2019-06-11 08:00:00,26.33636364,588.365,39.63,
2019-06-11 08:20:00,28.98795455,442.485,35.9475,
2019-06-11 08:40:00,33.75772727,432.105,36.125,
2019-06-11 09:00:00,35.96704545,310.4925,31.6575,
2019-06-11 09:20:00,36.93159091,882.0625,45.26,
2019-06-11 09:40:00,36.36272727,449.68,40.5025,
2019-06-11 10:00:00,36.42977273,403.455,34.4975,
2019-06-11 10:20:00,36.06727273,729.6625,39.82,
2019-06-11 10:40:00,37.45340909,572.665,43.015,
2019-06-11 11:00:00,38.87022727,448.6725,38.245,
2019-06-11 11:20:00,39.43409091,295.96,32.6175,
2019-06-11 11:40:00,41.15295455,566.985,38.6475,
2019-06-11 12:00:00,41.01068182,289.8275,26.825,
2019-06-11 12:20:00,39.78659091,530.455,30.2125,
2019-06-11 12:40:00,39.90545455,427.7425,31.25,
2019-06-11 13:00:00,38.49931818,298.1375,26.9,
2019-06-11 13:20:00,38.78204545,219.4125,24.515,
2019-06-11 13:40:00,38.49431818,175.0275,22.1475,
2019-06-11 14:00:00,38.12454545,233.2675,23.64,
2019-06-11 14:20:00,35.50409091,255.83,24.7775,
2019-06-11 14:40:00,32.665,221.0575,22.46,
2019-06-11 15:00:00,27.03272727,215.5275,21.9925,
2019-06-11 15:20:00,23.33022727,122.5225,19.5175,
2019-06-11 15:40:00,22.26772727,103.825,19.57,
2019-06-11 16:00:00,20.91318182,152.81,21.5375,
2019-06-11 16:20:00,19.77909091,94.77,19.02,
2019-06-11 16:40:00,21.29545455,59.7025,18.1075,
2019-06-12 07:00:00,22.52068182,260.4275,18.1775,
2019-06-12 07:20:00,23.33613636,378.8525,23.8975,
2019-06-12 07:40:00,25.81318182,465.02,29.99,
2019-06-12 08:00:00,29.25090909,556.345,35.9175,
2019-06-12 08:20:00,33.71022727,626.2425,39.965,
2019-06-12 08:40:00,38.38431818,684.11,41.7325,
2019-06-12 09:00:00,42.31681818,712.48,42.755,
2019-06-12 09:20:00,46.0225,766.0875,44.6275,
2019-06-12 09:40:00,47.77659091,827.3175,45.365,
2019-06-12 10:00:00,50.34113636,898.0925,47.2725,
2019-06-12 10:20:00,51.11659091,891.86,48.365,
2019-06-12 10:40:00,49.4825,846.895,49.465,
2019-06-12 11:00:00,51.23477273,922.2025,51.925,
2019-06-12 11:20:00,51.79045455,671.6,47.9,
2019-06-12 11:40:00,51.75545455,908.9025,49.3225,
2019-06-12 12:00:00,48.97204545,652.2775,41.38,
2019-06-12 12:20:00,44.40977273,296.855,33.9075,
2019-06-12 12:40:00,40.44340909,905.35,40.9575,
2019-06-12 13:00:00,37.01409091,719.555,41.9875,
2019-06-12 13:20:00,34.24477273,298.34,31.4025,
2019-06-12 13:40:00,29.57181818,173.9475,27.925,
2019-06-12 14:00:00,25.71204545,78.4025,23.675,
2019-06-12 14:20:00,23.67022727,113.325,24.32,
2019-06-12 14:40:00,17.97840909,131.115,24.6275,
2019-06-12 15:00:00,13.095,96.99,22.995,
2019-06-12 15:20:00,9.048863636,108.9925,22.8675,
2019-06-12 15:40:00,7.753181818,34.525,21.1725,
2019-06-12 16:00:00,9.194772727,14.51,18.455,
2019-06-12 16:20:00,10.08159091,12.015,18.14,
2019-06-12 16:40:00,9.623181818,6.175,18.55,
2019-07-10 07:00:00,11.41318182,90.92,16.27,
2019-07-10 07:20:00,15.39659091,158.4025,18.42,
2019-07-10 07:40:00,19.0875,297.4825,23.71,
2019-07-10 08:00:00,22.35090909,286.1125,25.75,
2019-07-10 08:20:00,25.45727273,225.195,24.8325,
2019-07-10 08:40:00,28.98772727,461.395,30.9375,
2019-07-10 09:00:00,31.74931818,737.435,41.8575,
2019-07-10 09:20:00,35.02204545,598.17,40.2075,
2019-07-10 09:40:00,35.90136364,461.2425,31.485,
2019-07-10 10:00:00,38.10204545,457.19,29.98,
2019-07-10 10:20:00,42.56227273,528.1875,31.84,
2019-07-10 10:40:00,44.38068182,484.7275,32.125,
2019-07-10 11:00:00,43.87704545,657.845,37.6275,
2019-07-10 11:20:00,43.38318182,385.8625,32.6775,
2019-07-10 11:40:00,43.39386364,609.4725,36.7725,
2019-07-10 12:00:00,42.45204545,999.405,46.98,
2019-07-10 12:20:00,41.20522727,764.1425,47.495,
2019-07-10 12:40:00,39.87181818,608.0325,35.215,
2019-07-10 13:00:00,36.13386364,490.09,38.695,
2019-07-10 13:20:00,34.87090909,461.1075,32.4125,
2019-07-10 13:40:00,31.85363636,283.045,26.3575,
2019-07-10 14:00:00,27.03136364,272.525,26.3525,
2019-07-10 14:20:00,22.40045455,234.1225,29.315,
2019-07-10 14:40:00,18.60636364,90.635,21.565,
2019-07-10 15:00:00,15.84818182,205.345,23.41,
2019-07-10 15:20:00,14.38977273,128.175,22.8225,
2019-07-10 15:40:00,13.30613636,88.7225,21.6425,
2019-07-10 16:00:00,12.20681818,41.2525,18.5875,
2019-07-10 16:20:00,12.97477273,59.81,19.585,
2019-07-10 16:40:00,16.62318182,76.9175,18.38,
2019-07-11 07:00:00,18.12340909,366.85,28.7725,
2019-07-11 07:20:00,22.03909091,201.0575,26.875,
2019-07-11 07:40:00,23.8625,206.5925,21.24,
2019-07-11 08:00:00,27.36522727,482.41,29.64,
2019-07-11 08:20:00,29.825,718.095,42.06,
2019-07-11 08:40:00,31.48977273,474.3525,39.5325,
2019-07-11 09:00:00,31.95159091,768.07,37.0775,
2019-07-11 09:20:00,32.5475,418.655,30.3625,
2019-07-11 09:40:00,33.14454545,568.8575,31.795,
2019-07-11 10:00:00,32.03931818,414.355,30.6775,
2019-07-11 10:20:00,30.03068182,322.21,31.715,
2019-07-11 10:40:00,29.12272727,311.5275,31.67,
2019-07-11 11:00:00,26.46795455,225.4675,28.92,
2019-07-11 11:20:00,27.42454545,223.5525,25.5425,
2019-07-11 11:40:00,27.17068182,233.4,25.2775,
2019-07-11 12:00:00,26.34,305.745,28.52,
2019-07-11 12:20:00,26.48045455,288.4725,31.405,
2019-07-11 12:40:00,25.88045455,301.93,27.0875,
2019-07-11 13:00:00,27.28568182,358.695,30.225,
2019-07-11 13:20:00,28.55681818,264.9625,30.91,
2019-07-11 13:40:00,29.08386364,223.77,30.045,
2019-07-11 14:00:00,29.46477273,177.3925,26.4325,
2019-07-11 14:20:00,29.16681818,201.82,23.4575,
2019-07-11 14:40:00,27.55818182,220.4625,22.91,
2019-07-11 15:00:00,24.07659091,229.2725,23.0425,
2019-07-11 15:20:00,20.95431818,202.5325,22.855,
2019-07-11 15:40:00,19.56613636,158.39,22.89,
2019-07-11 16:00:00,18.15431818,141.155,22.7,
2019-07-11 16:20:00,17.70272727,75.17,21.2375,
2019-07-11 16:40:00,16.37295455,35.755,18.1975,
2019-07-12 07:00:00,15.25386364,67.615,12.615,
2019-07-12 07:20:00,14.66136364,118.0225,13.6,
2019-07-12 07:40:00,14.68022727,176.97,16.4725,
2019-07-12 08:00:00,17.70454545,210.16,19.3025,
2019-07-12 08:20:00,22.7225,301.7475,23.8,
2019-07-12 08:40:00,25.61681818,324.5925,27.82,
2019-07-12 09:00:00,31.12840909,273.125,25.315,
2019-07-12 09:20:00,36.82818182,436.82,25.42,
2019-07-12 09:40:00,38.14363636,832.2475,35.055,
2019-07-12 10:00:00,40.26136364,988.8225,45.6125,
2019-07-12 10:20:00,42.19704545,561.47,37.8025,
2019-07-12 10:40:00,43.01545455,994.47,41.915,
2019-07-12 11:00:00,44.01409091,1131.1225,52.575,
2019-07-12 11:20:00,44.03136364,382.71,35.5325,
2019-07-12 11:40:00,41.53954545,537.595,36.0375,
2019-07-12 12:00:00,36.42818182,597.9175,43.58,
2019-07-12 12:20:00,33.25977273,408.9975,33.1375,
2019-07-12 12:40:00,27.68159091,386.285,32.6825,
2019-07-12 13:00:00,21.61454545,332.2475,30.535,
2019-07-12 13:20:00,19.47204545,249.105,33.1925,
2019-07-12 13:40:00,16.24522727,63.685,25.9375,
2019-07-12 14:00:00,12.73113636,32.495,19.38,
2019-07-12 14:20:00,10.17159091,54.41,19.4075,
2019-07-12 14:40:00,7.514772727,52.46,18.9625,
2019-07-12 15:00:00,4.837272727,43.265,19.4675,
2019-07-12 15:20:00,3.177272727,32.0975,17.22,
2019-07-12 15:40:00,3.352045455,37.8525,17.7325,
2019-07-12 16:00:00,3.923863636,35.1925,17.65,
2019-07-12 16:20:00,5.225227273,9.6325,17.2,
2019-07-12 16:40:00,7.035681818,7.7075,16.795,
2019-08-10 07:00:00,8.749090909,106.8825,15.7625,
2019-08-10 07:20:00,11.4725,109.17,17.9325,
2019-08-10 07:40:00,12.77363636,106.25,18.9625,
2019-08-10 08:00:00,14.41068182,226.0375,22.355,
2019-08-10 08:20:00,16.16,314.39,27.71,
2019-08-10 08:40:00,17.52431818,282.8875,28.99,
2019-08-10 09:00:00,17.92704545,421.0575,27.9125,
2019-08-10 09:20:00,18.97113636,212.05,28.24,
2019-08-10 09:40:00,19.08590909,253.0775,24.6925,
2019-08-10 10:00:00,18.6175,243.435,25.135,
2019-08-10 10:20:00,17.71863636,186.7725,25.55,
2019-08-10 10:40:00,17.40068182,165.2525,24.4725,
2019-08-10 11:00:00,16.17,239.645,29.0025,
2019-08-10 11:20:00,15.19977273,120.1625,24.3175,
2019-08-10 11:40:00,14.24022727,162.2125,21.1975,
2019-08-10 12:00:00,13.51795455,171.5525,22.0375,
2019-08-10 12:20:00,12.66590909,227.1,20.195,
2019-08-10 12:40:00,12.08818182,228.8125,24.36,
2019-08-10 13:00:00,10.58954545,78.015,21.7225,
2019-08-10 13:20:00,10.41363636,124.785,17.96,
2019-08-10 13:40:00,10.01909091,141.7925,16.885,
2019-08-10 14:00:00,9.1325,77.215,14.5975,
2019-08-10 14:20:00,7.738863636,83.6075,15.2725,
2019-08-10 14:40:00,6.370227273,52.865,14.2075,
2019-08-10 15:00:00,6.150681818,101.4325,14.0375,
2019-08-10 15:20:00,6.343636364,105.5925,15.1425,
2019-08-10 15:40:00,7.28,52.2275,13.2125,
2019-08-10 16:00:00,9.478636364,41.3475,12.3275,
2019-08-10 16:20:00,11.66909091,46.7125,12.1725,
2019-08-10 16:40:00,13.50909091,48.4025,12.9375,
2019-08-11 07:00:00,15.02727273,163.925,19.595,
2019-08-11 07:20:00,16.29386364,320.78,24.77,
2019-08-11 07:40:00,18.16477273,444.5225,31.3125,
2019-08-11 08:00:00,20.66818182,432.775,32.5125,
2019-08-11 08:20:00,23.86818182,323.05,29.465,
2019-08-11 08:40:00,27.92159091,306.0375,28.03,
2019-08-11 09:00:00,33.33,272.6825,26.3775,
2019-08-11 09:20:00,38.23159091,312.815,26.115,
2019-08-11 09:40:00,42.46113636,389.025,27.9275,
2019-08-11 10:00:00,45.66477273,521.6075,31.425,
2019-08-11 10:20:00,49.535,638.7675,34.43,
2019-08-11 10:40:00,53.32863636,997.495,45.675,
2019-08-11 11:00:00,58.39545455,1081.3175,50.2775,
2019-08-11 11:20:00,59.26,1090.5875,47.02,
2019-08-11 11:40:00,61.01295455,935.4325,45.5,
2019-08-11 12:00:00,62.78727273,919.5875,46.95,
2019-08-11 12:20:00,61.31704545,985.925,46.9475,
2019-08-11 12:40:00,59.78386364,980.3225,49.4775,
2019-08-11 13:00:00,57.16772727,261.4175,28.18,
2019-08-11 13:20:00,53.68522727,276.1125,27.5175,
2019-08-11 13:40:00,50.65704545,240.8475,27.1725,
2019-08-11 14:00:00,46.95181818,155.68,23.7825,
2019-08-11 14:20:00,42.79386364,105.6525,22.435,
2019-08-11 14:40:00,36.66977273,114.7175,22.7775,
2019-08-11 15:00:00,34.16409091,40.7325,20.3225,
2019-08-11 15:20:00,29.98386364,31.1825,19.3325,
2019-08-11 15:40:00,25.18386364,47.1025,19.85,
2019-08-11 16:00:00,22.99636364,67.1275,20.785,
2019-08-11 16:20:00,19.38636364,53.6625,20.125,
2019-08-11 16:40:00,18.29136364,38.145,19.2825,
2019-08-12 07:00:00,17.77681818,58.1275,15.04,
2019-08-12 07:20:00,17.27659091,76.565,15.8575,
2019-08-12 07:40:00,16.62977273,107.2275,17.365,
2019-08-12 08:00:00,18.83318182,202.485,21.045,
2019-08-12 08:20:00,21.60431818,559.195,31.8375,
2019-08-12 08:40:00,24.91318182,530.29,38.2275,
2019-08-12 09:00:00,28.24522727,431.0625,36.0275,
2019-08-12 09:20:00,30.23227273,260.4025,27.15,
2019-08-12 09:40:00,31.41181818,670.975,39.5825,
2019-08-12 10:00:00,31.41954545,647.8175,39.455,
2019-08-12 10:20:00,31.98727273,640.2775,35.4625,
2019-08-12 10:40:00,30.53840909,633.6725,48.5475,
2019-08-12 11:00:00,30.66931818,369.625,32.7825,
2019-08-12 11:20:00,29.44068182,295.8275,33.1225,
2019-08-12 11:40:00,25.88113636,191.9825,24.785,
2019-08-12 12:00:00,22.43272727,569.7225,37.915,
2019-08-12 12:20:00,18.60613636,215.1125,30.6975,
2019-08-12 12:40:00,14.93681818,361.0625,29.5275,
2019-08-12 13:00:00,12.48363636,66.74,24.7225,
2019-08-12 13:20:00,10.61386364,67.1775,21.615,
2019-08-12 13:40:00,9.321818182,43.7825,19.8875,
2019-08-12 14:00:00,5.685454545,14.0425,16.0575,
2019-08-12 14:20:00,4.259772727,5.2475,13.5675,
2019-08-12 14:40:00,1.746818182,8.4025,10.6825,
2019-08-12 15:00:00,1.489545455,12.025,10.765,
2019-08-12 15:20:00,1.800681818,14.82,11.2175,
2019-08-12 15:40:00,2.624545455,24.58,11.49,
2019-08-12 16:00:00,3.85,20.475,11.4875,
2019-08-12 16:20:00,6.282954545,17.03,11.475,
2019-08-12 16:40:00,8.081590909,36.2,12.51,
2019-09-10 07:00:00,9.783181818,163.285,14.5225,
2019-09-10 07:20:00,11.37363636,194.3525,17.5625,
2019-09-10 07:40:00,13.26045455,202.0475,19.485,
2019-09-10 08:00:00,15.42386364,372.6025,26.17,
2019-09-10 08:20:00,18.21,267.51,23.2725,
2019-09-10 08:40:00,22.77704545,237.06,21.3775,
2019-09-10 09:00:00,26.59090909,217.8375,22.1625,
2019-09-10 09:20:00,31.60681818,275.255,24.815,
2019-09-10 09:40:00,36.87340909,303.1675,27.8525,
2019-09-10 10:00:00,40.93477273,386.9075,31.02,
2019-09-10 10:20:00,44.76636364,745.4125,38.125,
2019-09-10 10:40:00,48.02795455,719.7275,43.24,
2019-09-10 11:00:00,50.56,940.395,47.9275,
2019-09-10 11:20:00,52.88204545,1076.5775,51.6075,
2019-09-10 11:40:00,55.67340909,1072.27,51.47,
2019-09-10 12:00:00,57.11318182,973.52,50.6375,
2019-09-10 12:20:00,55.78772727,765.91,47.9075,
2019-09-10 12:40:00,53.43704545,594.7975,41.83,
2019-09-10 13:00:00,51.21227273,624.04,40.425,
2019-09-10 13:20:00,48.01977273,680.46,40.9225,
2019-09-10 13:40:00,44.50704545,398.54,36.44,
2019-09-10 14:00:00,41.18363636,221.5825,29.0625,
2019-09-10 14:20:00,37.79636364,135.3275,22.8075,
2019-09-10 14:40:00,34.49318182,77.6475,19.62,
2019-09-10 15:00:00,30.67727273,51.0425,19.1675,
2019-09-10 15:20:00,26.41340909,56.725,18.79,
2019-09-10 15:40:00,23.20340909,43.7425,18.075,
2019-09-10 16:00:00,21.315,29.605,16.655,
2019-09-10 16:20:00,20.92340909,25.5375,16.3825,
2019-09-10 16:40:00,18.84522727,22.8825,15.8425,
2019-09-11 07:00:00,16.88818182,111.4725,18.335,
2019-09-11 07:20:00,15.61272727,148.81,19.49,
2019-09-11 07:40:00,15.81909091,213.2775,23.4775,
2019-09-11 08:00:00,17.53840909,258.2775,25.58,
2019-09-11 08:20:00,19.21840909,256.675,25.2125,
2019-09-11 08:40:00,21.57090909,190.58,22.2025,
2019-09-11 09:00:00,22.86363636,223.5425,21.5375,
2019-09-11 09:20:00,24.36795455,338.6,25.57,
2019-09-11 09:40:00,24.9425,464.16,35.0375,
2019-09-11 10:00:00,25.05568182,335.99,33.75,
2019-09-11 10:20:00,25.43681818,386.1025,33.2925,
2019-09-11 10:40:00,25.38818182,273.8075,31.2125,
2019-09-11 11:00:00,24.65181818,330.3125,29.95,
2019-09-11 11:20:00,22.94159091,275.225,28.85,
2019-09-11 11:40:00,20.68772727,268.935,19.655,
2019-09-11 12:00:00,19.33295455,309.4175,17.6025,
2019-09-11 12:20:00,18.15022727,196.965,19.6125,
2019-09-11 12:40:00,17.94977273,145.1525,16.4925,
2019-09-11 13:00:00,16.90340909,117.9,16.18,
2019-09-11 13:20:00,15.74727273,143.2225,15.5375,
2019-09-11 13:40:00,14.94795455,160.175,16.7625,
2019-09-11 14:00:00,13.74090909,219.9025,19.32,
2019-09-11 14:20:00,12.88954545,241.3475,20.3575,
2019-09-11 14:40:00,12.22522727,202.52,20.1525,
2019-09-11 15:00:00,11.59363636,132.5275,19.7125,
2019-09-11 15:20:00,10.79318182,150.19,18.065,
2019-09-11 15:40:00,10.32568182,134.3125,19.8725,
2019-09-11 16:00:00,9.840681818,72.7725,19.305,
2019-09-11 16:20:00,9.173181818,47.39,17.43,
2019-09-11 16:40:00,10.10636364,31.4775,16.2525,
2019-09-12 07:00:00,12.43454545,44.0175,13.24,
2019-09-12 07:20:00,14.35545455,113.17,15.97,
2019-09-12 07:40:00,15.36727273,207.25,19.925,
2019-09-12 08:00:00,17.79977273,229.1725,21.0875,
2019-09-12 08:20:00,21.79568182,443.3475,27.425,
2019-09-12 08:40:00,25.99522727,590.92,36.3,
2019-09-12 09:00:00,31.24227273,512.5425,39.0775,
2019-09-12 09:20:00,35.67340909,312.215,31.6375,
2019-09-12 09:40:00,37.46204545,475.9975,34.0375,
2019-09-12 10:00:00,41.18840909,734.325,42.4225,
2019-09-12 10:20:00,42.9325,751.9475,41.215,
2019-09-12 10:40:00,42.98704545,945.785,44.25,
2019-09-12 11:00:00,43.87477273,888.185,48.35,
2019-09-12 11:20:00,44.86818182,457.3325,38.4,
2019-09-12 11:40:00,47.55727273,833.3025,42.1275,
2019-09-12 12:00:00,48.83795455,698.5975,39.4775,
2019-09-12 12:20:00,46.12613636,540.7075,33.6225,
2019-09-12 12:40:00,41.39886364,588.74,33.4325,
2019-09-12 13:00:00,38.12386364,558.205,33.9425,
2019-09-12 13:20:00,38.99045455,109.4425,24.8975,
2019-09-12 13:40:00,36.69136364,119.2375,22.6525,
2019-09-12 14:00:00,34.4375,95.1125,22.43,
2019-09-12 14:20:00,32.43909091,87.12,21.17,
2019-09-12 14:40:00,28.78159091,52.9675,19.685,
2019-09-12 15:00:00,25.92340909,56.2425,19.335,
2019-09-12 15:20:00,20.82340909,87.0525,21.0025,
2019-09-12 15:40:00,15.84318182,71.745,20.72,
2019-09-12 16:00:00,15.10227273,79.455,21.5975,
2019-09-12 16:20:00,15.34636364,48.7075,19.045,
2019-09-12 16:40:00,14.64295455,28.89,17.09,
2019-10-10 07:00:00,12.64068182,79.3775,15.55,
2019-10-10 07:20:00,11.57045455,86.1275,16.95,
2019-10-10 07:40:00,10.46386364,129.2875,18.72,
2019-10-10 08:00:00,11.61568182,141.435,20.4975,
2019-10-10 08:20:00,14.86954545,163.335,20.695,
2019-10-10 08:40:00,17.355,255.7625,24.9425,
2019-10-10 09:00:00,19.78272727,213.1675,24.58,
2019-10-10 09:20:00,22.65613636,121.49,20.7925,
2019-10-10 09:40:00,25.175,340.2625,26.1725,
2019-10-10 10:00:00,27.25977273,514.065,34.115,
2019-10-10 10:20:00,29.49318182,368.625,35.525,
2019-10-10 10:40:00,29.81272727,417.64,33.195,
2019-10-10 11:00:00,29.60613636,504.44,37.325,
2019-10-10 11:20:00,29.97113636,491.8275,34.2125,
2019-10-10 11:40:00,29.75795455,443.8175,33.8375,
2019-10-10 12:00:00,28.01045455,474.625,38.1775,
2019-10-10 12:20:00,29.02409091,289.185,35.28,
2019-10-10 12:40:00,29.61477273,175.0675,27.3625,
2019-10-10 13:00:00,28.07840909,162.265,24.9925,
2019-10-10 13:20:00,25.4475,310.2,28.8825,
2019-10-10 13:40:00,22.53068182,245.19,25.525,
2019-10-10 14:00:00,19.42045455,357.91,28.2,
2019-10-10 14:20:00,17.96068182,250.8425,27.7625,
2019-10-10 14:40:00,17.20272727,241.845,24.1575,
2019-10-10 15:00:00,16.16659091,79.2825,20.3375,
2019-10-10 15:20:00,15.36431818,28.815,18.04,
2019-10-10 15:40:00,15.71363636,49.2025,15.69,
2019-10-10 16:00:00,14.94386364,70.7875,14.8775,
2019-10-10 16:20:00,15.10681818,76.5175,16.035,
2019-10-10 16:40:00,16.12840909,32.58,14.975,
2019-10-11 07:00:00,17.72954545,329.945,21.5525,
2019-10-11 07:20:00,20.81931818,439.18,29.93,
2019-10-11 07:40:00,23.92931818,525.375,35.1075,
2019-10-11 08:00:00,27.96090909,642.5,39.675,
2019-10-11 08:20:00,29.25272727,503.8775,40.62,
2019-10-11 08:40:00,31.08181818,363.2925,32.5575,
2019-10-11 09:00:00,32.01022727,507.3375,34.7475,
2019-10-11 09:20:00,36.30045455,515.3925,34.41,
2019-10-11 09:40:00,39.55363636,751.5225,43.95,
2019-10-11 10:00:00,41.42795455,270.09,35.26,
2019-10-11 10:20:00,41.70590909,277.0475,30.9075,
2019-10-11 10:40:00,40.17954545,329.0025,27.4925,
2019-10-11 11:00:00,37.72068182,1042.3,42.3625,
2019-10-11 11:20:00,35.13772727,961.1975,41.7375,
2019-10-11 11:40:00,31.55204545,878.5825,44.7275,
2019-10-11 12:00:00,30.20454545,476.355,32.1775,
2019-10-11 12:20:00,28.42795455,127.8925,23.885,
2019-10-11 12:40:00,26.205,104.7975,24.425,
2019-10-11 13:00:00,20.06136364,105.7575,21.9825,
2019-10-11 13:20:00,14.04090909,152.61,22.5925,
2019-10-11 13:40:00,8.505227273,70.2975,21.655,
2019-10-11 14:00:00,5.287727273,33.95,19.755,
2019-10-11 14:20:00,4.452045455,31.08,18.0025,
2019-10-11 14:40:00,3.6725,48.3,15.6725,
2019-10-11 15:00:00,2.975,21.6475,15.2475,
2019-10-11 15:20:00,3.000681818,13.995,14.02,
2019-10-11 15:40:00,4.289545455,8.86,11.81,
2019-10-11 16:00:00,6.481818182,13.4675,12.205,
2019-10-11 16:20:00,9.282954545,12.265,12.7325,
2019-10-11 16:40:00,12.44477273,22.6575,12.8425,
2019-10-12 07:00:00,16.28477273,314.3375,21.9475,
2019-10-12 07:20:00,20.35886364,416.01,27.4375,
2019-10-12 07:40:00,24.90636364,503.1575,32.63,
2019-10-12 08:00:00,29.22022727,590.1375,35.7475,
2019-10-12 08:20:00,33.67590909,664.5025,39.2075,
2019-10-12 08:40:00,38.78113636,740.14,44.45,
2019-10-12 09:00:00,42.465,768.4675,46.4225,
2019-10-12 09:20:00,45.57886364,835.9725,47.9725,
2019-10-12 09:40:00,49.96909091,762.1125,46.9775,
2019-10-12 10:00:00,52.14386364,778.6075,39.4975,
2019-10-12 10:20:00,51.75159091,927.1825,50.3525,
2019-10-12 10:40:00,51.39,865.6975,48.9425,
2019-10-12 11:00:00,50.53545455,895.6025,53.045,
2019-10-12 11:20:00,52.28,1220.27,56.1675,
2019-10-12 11:40:00,54.1,905.6125,50.9825,
2019-10-12 12:00:00,54.94227273,491.5275,35.0275,
2019-10-12 12:20:00,54.51522727,553.085,35.59,
2019-10-12 12:40:00,53.69931818,490.5075,28.185,
2019-10-12 13:00:00,50.3775,991.675,41.475,
2019-10-12 13:20:00,47.16727273,205.76,26.5925,
2019-10-12 13:40:00,43.43431818,78.2175,20.945,
2019-10-12 14:00:00,40.86840909,72.64,20.5325,
2019-10-12 14:20:00,37.69022727,64.86,20.1275,
2019-10-12 14:40:00,34.605,66.3025,19.78,
2019-10-12 15:00:00,28.49340909,127.96,21.99,
2019-10-12 15:20:00,23.30068182,127.5975,22.7225,
2019-10-12 15:40:00,20.51977273,85.9725,20.1425,
2019-10-12 16:00:00,17.76818182,71.4975,20.19,
2019-10-12 16:20:00,16.01204545,36.0875,19.1475,
2019-10-12 16:40:00,18.33909091,36.5775,17.8225,
2019-10-13 07:00:00,17.99431818,287.955,18.2825,
2019-10-13 07:20:00,22.46068182,485.4525,25.6375,
2019-10-13 07:40:00,27.65863636,356.755,25.865,
2019-10-13 08:00:00,33.38886364,382.5075,24.55,
2019-10-13 08:20:00,39.67227273,656.695,35.6,
2019-10-13 08:40:00,45.92909091,506.0125,30.22,
2019-10-13 09:00:00,50.51704545,950.5,44.4675,
2019-10-13 09:20:00,54.13477273,913.9425,45.66,
2019-10-13 09:40:00,58.80636364,961.52,43.075,
2019-10-13 10:00:00,62.75090909,1018.0225,46.9225,
2019-10-13 10:20:00,63.40818182,1060.1725,48.1775,
2019-10-13 10:40:00,66.10363636,856.315,45.975,
2019-10-13 11:00:00,65.41590909,950.2125,48.33,
2019-10-13 11:20:00,63.26659091,1021.8125,53.3525,
2019-10-13 11:40:00,62.01522727,963.0525,50.52,
2019-10-13 12:00:00,57.54295455,698.35,42.67,
2019-10-13 12:20:00,55.56431818,879.94,48.0225,
2019-10-13 12:40:00,52.8125,747.185,44.92,
2019-10-13 13:00:00,48.85613636,503.9875,36.4075,
2019-10-13 13:20:00,44.00113636,631.615,40.76,
2019-10-13 13:40:00,39.45931818,216.41,28.2175,
2019-10-13 14:00:00,36.70954545,340.77,31.415,
2019-10-13 14:20:00,31.94340909,323.84,30.07,
2019-10-13 14:40:00,27.7175,259.6525,28.675,
2019-10-13 15:00:00,24.62590909,207.6275,26.4825,
2019-10-13 15:20:00,20.39681818,179.3875,25.5525,
2019-10-13 15:40:00,19.67159091,113.185,23.35,
2019-10-13 16:00:00,16.62795455,112.65,22.7525,
2019-10-13 16:20:00,15.47681818,65.415,20.635,
2019-10-13 16:40:00,16.16272727,36.685,18.6975,
2019-10-14 07:00:00,16.40159091,121.915,14.705,
2019-10-14 07:20:00,17.76681818,213.3175,19.975,
2019-10-14 07:40:00,19.22909091,210.69,21.095,
2019-10-14 08:00:00,20.50977273,247.19,20.9275,
2019-10-14 08:20:00,22.49090909,445.1575,27.965,
2019-10-14 08:40:00,24.62204545,312.915,29.8275,
2019-10-14 09:00:00,25.57409091,440.835,33.3025,
2019-10-14 09:20:00,25.61409091,471.84,35.735,
2019-10-14 09:40:00,26.60704545,335.6375,32.72,
