,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2]
2414,9/09/2020,9:10,39.48,770.69,44.07,15.507974999999998,756.8254545
2415,9/09/2020,9:15,37.34,724.43,41.88,15.834712500000002,752.62
2416,9/09/2020,9:20,31.88,609.25,37.74,15.9363971625,736.2518182
2417,9/09/2020,9:25,36.13,686.32,37.45,15.8548534125,706.7509091000001
2418,9/09/2020,9:30,47.77,918.1,42.78,15.523832385000002,677.9409091
2419,9/09/2020,9:35,45.49,873.8,44.28,15.120334087500002,652.1490909
2420,9/09/2020,9:40,36.2,683.63,39.54,14.6599278375,632.6536364
2421,9/09/2020,9:45,30.14,564.05,36.66,13.9770818175,642.3563636
2422,9/09/2020,9:50,23.77,431.67,32.47,13.7786931825,674.0909091
2423,9/09/2020,9:55,24.22,430.58,31.01,13.7897846625,709.4209091
2424,9/09/2020,10:00,27.07,481.12,31.16,14.089358520000001,718.83
2425,9/09/2020,10:05,31.61,556.24,31.42,14.433129547499998,732.1127273
2426,9/09/2020,10:10,45.06,831.16,34.8,14.969642047499999,759.9181818
2427,9/09/2020,10:15,50.96,958.33,44.43,15.45252102,798.9190909
2428,9/09/2020,10:20,56.18,1074.95,48.3,15.938846587499999,854.6454545
2429,9/09/2020,10:25,52.7,1021.6,50.02,16.51554375,914.5190909
2430,9/09/2020,10:30,52.02,1019.91,53.34,17.26535625,972.71
2431,9/09/2020,10:35,51.02,989.49,55.82,18.3151346625,1018.3736359999999
2432,9/09/2020,10:40,51.35,993.06,55.54,19.98104148,1006.362727
2433,9/09/2020,10:45,53.69,1044.66,56.46,20.7583125,981.1727273
2434,9/09/2020,10:50,55.76,1089.19,57.58,21.39601023,930.4854545
2435,9/09/2020,10:55,56.88,1121.22,59.76,21.477192615,897.5245455
2436,9/09/2020,11:00,54.05,1058.54,60.63,21.3115721625,876.7281818
2437,9/09/2020,11:05,37.19,699.04,55.6,21.228975,851.4436364000001
2438,9/09/2020,11:10,37.19,681.24,48.21,21.1810909125,830.6909091
2439,9/09/2020,11:15,29.82,517.39,42.32,21.380543182500002,789.1527272999999
2440,9/09/2020,11:20,38.18,659.03,41.24,21.4333755675,728.1118182
2441,9/09/2020,11:25,45.52,791.15,44.62,21.076003980000003,659.4554545
2442,9/09/2020,11:30,39.9,711.36,46.96,20.20767273,609.5563635999999
2443,9/09/2020,11:35,42.71,764.78,48.56,18.9986795475,604.5709091
2444,9/09/2020,11:40,34.02,587.74,46.82,18.066005115,624.0063636
2445,9/09/2020,11:45,24.94,417.74,39.89,17.701186364999998,640.24
2446,9/09/2020,11:50,22.15,366.0,33.75,17.842677270000003,626.6690909
2447,9/09/2020,11:55,30.49,509.65,32.8,17.9852778375,599.7881818
2448,9/09/2020,12:00,38.38,644.2,36.36,17.853088635,574.4618182
2449,9/09/2020,12:05,51.91,895.03,40.41,17.420648865,545.4781818
2450,9/09/2020,12:10,40.82,695.96,41.88,16.5293096625,542.05
2451,9/09/2020,12:15,30.67,509.75,39.21,15.54358125,576.19
2452,9/09/2020,12:20,29.74,495.46,38.58,15.304965337499999,612.6518182
2453,9/09/2020,12:25,25.88,432.77,37.36,15.456688634999999,638.2872727000001
2454,9/09/2020,12:30,26.83,445.96,33.45,15.879750000000001,638.0727272999999
2455,9/09/2020,12:35,33.43,550.03,32.71,16.49389773,598.3454545
2456,9/09/2020,12:40,47.02,793.28,35.76,16.469352269999998,568.5272727000001
2457,9/09/2020,12:45,44.57,767.08,41.28,16.1566142025,557.4754545
2458,9/09/2020,12:50,46.19,791.64,42.78,15.74644773,562.9490909
2459,9/09/2020,12:55,38.02,641.84,42.5,15.292273297500001,603.9118182
2460,9/09/2020,13:00,27.77,458.03,37.4,15.592576702499999,636.8227272999999
2461,9/09/2020,13:05,22.87,367.96,32.5,16.267157385,656.81
2462,9/09/2020,13:10,24.76,388.18,31.28,17.5792193175,626.2527273
2463,9/09/2020,13:15,34.75,555.67,34.22,18.27751023,585.3218182
2464,9/09/2020,13:20,52.01,883.36,43.09,18.7943846625,537.6827272999999
2465,9/09/2020,13:25,47.09,807.98,47.81,18.904682385,498.3845455
2466,9/09/2020,13:30,44.41,769.89,48.65,18.7425034125,468.1981818
2467,9/09/2020,13:35,27.36,457.15,45.76,18.479236365000002,442.1527273
2468,9/09/2020,13:40,19.94,316.84,39.14,18.171963067500002,412.7863636
2469,9/09/2020,13:45,17.63,267.61,35.95,17.7200778375,367.9190909
2470,9/09/2020,13:50,14.32,209.56,32.23,17.194309087500002,293.4109091
2471,9/09/2020,13:55,8.78,125.98,25.89,16.1913443175,226.9981818
2472,9/09/2020,14:00,5.52,81.46,20.76,15.016479547500001,167.4654545
2473,9/09/2020,14:05,3.76,65.15,17.89,15.2303772735,139.6727273
2474,9/09/2020,14:10,3.2,62.13,14.02,13.703435343999999,127.4427273
2475,9/09/2020,14:15,3.07,63.77,12.84,13.0542525,122.01
2476,9/09/2020,14:20,3.85,77.44,13.01,13.13336818,122.12545449999999
2477,9/09/2020,14:25,6.22,115.03,13.41,12.21399773,129.21
2478,9/09/2020,14:30,8.83,151.43,14.21,11.70291136,138.57181819999997
2479,9/09/2020,14:35,11.12,182.31,15.68,11.48743636,147.49818180000003
2480,9/09/2020,14:40,13.02,207.85,16.52,11.69930227,155.0336364
2481,9/09/2020,14:45,13.16,210.83,17.18,12.07997273,160.9927273
2482,9/09/2020,14:50,12.7,203.91,17.92,12.47197045,164.8209091
2483,9/09/2020,14:55,11.41,184.44,17.97,12.91734318,165.2536364
2484,9/09/2020,15:00,10.03,163.34,18.22,13.35768636,163.1254545
2485,9/09/2020,15:05,8.84,145.02,18.63,13.72400455,158.96181819999998
2486,9/09/2020,15:10,7.7,129.32,18.83,12.663881595000001,152.89
2487,9/09/2020,15:15,7.06,119.55,18.48,12.962953638,145.2690909
2488,9/09/2020,15:20,7.1,119.79,18.44,13.189457043,137.3736364
2489,9/09/2020,15:25,7.64,128.02,18.41,13.339765224,130.97
2490,9/09/2020,15:30,8.26,136.51,18.45,13.408377957,124.33
2491,9/09/2020,15:35,8.51,141.06,18.5,13.417044543000001,119.0872727
2492,9/09/2020,15:40,7.7,127.0,18.53,13.407979095,116.28
2493,9/09/2020,15:45,7.24,117.06,18.3,13.399770681,115.7190909
2494,9/09/2020,15:50,6.92,114.0,17.87,13.374177957,114.8027273
2495,9/09/2020,15:55,5.21,90.3,17.05,13.366245681,113.07363640000001
2496,9/09/2020,16:00,5.41,87.35,17.15,13.369060224,110.51363640000001
2497,9/09/2020,16:05,6.84,98.44,17.87,13.378704543,106.0909091
2498,9/09/2020,16:10,8.16,113.38,18.21,13.358008638000001,101.67090909999999
2499,9/09/2020,16:15,7.96,109.71,17.85,13.303405224,97.89363636
2500,9/09/2020,16:20,7.54,109.0,17.79,13.288479543,93.37272727
2501,9/09/2020,16:25,7.48,108.35,17.71,13.278221595,90.25
2502,9/09/2020,16:30,6.66,92.41,17.28,13.232634543,87.26545455
2503,9/09/2020,16:35,5.88,78.38,16.94,13.148650224,83.05545455
2504,9/09/2020,16:40,5.3,75.51,16.49,13.056880905,77.34181818
2505,9/09/2020,16:45,4.72,64.27,16.32,12.973334319,72.15545455
2506,9/09/2020,16:50,3.61,55.95,15.98,12.901659543000001,67.18363636
2507,9/09/2020,16:55,3.54,54.52,15.69,12.844401138,62.05909091
2508,9/09/2020,17:00,3.29,52.13,15.57,12.793919319,57.58636364
2509,9/09/2020,17:05,3.31,50.53,15.36,12.723042276000001,53.80545455
2510,9/09/2020,17:10,3.34,52.66,15.26,12.672175905,49.61272727
2511,9/09/2020,17:15,3.37,54.31,15.41,13.99392955,45.87363636
2512,9/09/2020,17:20,3.31,51.98,15.46,13.89846364,42.46909091
2513,9/09/2020,17:25,2.68,43.21,15.31,13.82438182,38.68363636
2514,9/09/2020,17:30,2.09,36.79,14.93,13.76264545,34.61454545
2515,9/09/2020,17:35,1.57,29.39,14.6,13.71309091,30.4
2516,9/09/2020,17:40,1.15,23.14,14.24,13.65568864,25.84272727
2517,9/09/2020,17:45,0.86,18.5,13.9,13.57250909,21.03272727
2518,9/09/2020,17:50,0.49,12.88,13.73,13.479000000000001,16.4
2519,9/09/2020,17:55,0.14,7.37,13.66,13.39086364,12.56363636
2520,9/09/2020,18:00,0.01,4.17,13.54,13.33395,9.310909091000001
2664,10/09/2020,6:00,0.08,7.21,10.05,9.819690909,10.88727273
2665,10/09/2020,6:05,0.1,8.08,10.17,9.798943182,15.01363636
2666,10/09/2020,6:10,0.26,11.27,10.24,9.771388636000001,20.54454545
2667,10/09/2020,6:15,0.79,21.17,10.34,9.772775,26.44454545
2668,10/09/2020,6:20,1.14,28.04,10.43,9.78645,32.12909091
2669,10/09/2020,6:25,1.38,32.63,10.53,9.827913636,37.39818182
2670,10/09/2020,6:30,2.12,46.38,10.81,9.888647727,41.40454545
2671,10/09/2020,6:35,2.99,61.93,11.28,9.923470455,46.22090909
2672,10/09/2020,6:40,3.35,66.5,11.68,9.968581817999999,50.53090909
2673,10/09/2020,6:45,3.42,65.33,11.83,10.04647955,53.78090909
2674,10/09/2020,6:50,3.34,62.84,12.06,10.14252727,56.00727273
2675,10/09/2020,6:55,2.48,51.28,11.93,10.22581136,58.46636364
2676,10/09/2020,7:00,2.94,61.06,12.01,10.28109091,62.10909091
2677,10/09/2020,7:05,2.74,58.68,12.04,10.23197727,75.3
2678,10/09/2020,7:10,2.66,56.92,12.18,10.24186818,97.08909091
2679,10/09/2020,7:15,2.41,52.53,12.16,10.42134545,129.2072727
2680,10/09/2020,7:20,2.75,59.68,12.19,10.82669091,165.17818180000003
2681,10/09/2020,7:25,4.09,86.45,12.52,11.425325,204.17
2682,10/09/2020,7:30,7.4,207.03,14.73,12.09540682,244.4645455
2683,10/09/2020,7:35,13.2,306.18,18.38,12.870275,287.62636360000005
2684,10/09/2020,7:40,19.42,418.63,23.52,13.70338409,332.2736364
2685,10/09/2020,7:45,21.32,458.52,27.4,13.049071362000001,380.8309091
2686,10/09/2020,7:50,22.58,480.19,30.31,13.850505,430.2018182
2687,10/09/2020,7:55,24.3,504.3,31.57,13.810732382499998,481.3318182
2688,10/09/2020,8:00,25.74,533.46,33.62,14.779463867499999,522.4672727
2689,10/09/2020,8:05,26.47,548.04,34.85,13.919447730000002,557.3490909
2690,10/09/2020,8:10,28.45,586.66,35.6,14.7602232975,579.5263636
2691,10/09/2020,8:15,28.61,602.76,36.92,15.349498297500002,599.3190909
2692,10/09/2020,8:20,31.75,648.88,37.43,15.820232385,612.2972727000001
2693,10/09/2020,8:25,32.18,659.52,39.71,16.312793182500002,622.8618182
2694,10/09/2020,8:30,33.85,689.88,41.82,16.982062499999998,614.8090909
2695,10/09/2020,8:35,33.19,662.58,42.56,17.0098244325,630.1572727000001
2696,10/09/2020,8:40,33.25,676.24,42.03,17.1133943175,647.02
2697,10/09/2020,8:45,30.88,622.95,41.14,17.1736517025,665.6190909
2698,10/09/2020,8:50,31.04,620.51,41.99,17.3257619325,681.0209091
2699,10/09/2020,8:55,22.79,444.88,41.0,17.456205682500002,697.2418182
2700,10/09/2020,9:00,36.43,716.87,39.9,17.5175045475,712.0218182
2701,10/09/2020,9:05,39.18,772.15,42.22,17.6010068175,730.6509091
2702,10/09/2020,9:10,41.23,807.35,43.43,17.685792615,751.5318182
2703,10/09/2020,9:15,41.63,818.3,44.32,17.318226135,777.4854545
2704,10/09/2020,9:20,42.56,837.95,46.53,16.818126135,806.0963636
2705,10/09/2020,9:25,43.4,852.46,47.19,16.1937732975,851.8390909
2706,10/09/2020,9:30,44.24,867.5,49.42,16.4899380675,855.7936364
2707,10/09/2020,9:35,45.74,905.93,49.59,16.5443846625,870.41
2708,10/09/2020,9:40,46.36,908.44,43.6,16.2744221625,893.3172727
2709,10/09/2020,9:45,48.64,935.23,43.31,16.9009568175,856.2290909
2710,10/09/2020,9:50,49.04,948.05,45.68,16.885511932500002,819.8209091
2711,10/09/2020,9:55,37.22,760.37,45.44,16.611160230000003,788.2963636
2712,10/09/2020,10:00,48.74,932.93,47.44,16.2760994325,751.9136364
2713,10/09/2020,10:05,54.5,1059.33,46.4,15.925852837499999,725.8209091
2714,10/09/2020,10:10,23.77,410.33,42.29,16.1871971625,691.0009091000001
2715,10/09/2020,10:15,25.7,437.46,35.29,16.4673392025,656.5918182
2716,10/09/2020,10:20,29.35,505.69,33.63,16.62841875,617.41
2717,10/09/2020,10:25,27.79,467.29,33.5,16.34479602,604.7481818
2718,10/09/2020,10:30,35.48,618.91,36.56,16.4071244325,567.0154545
2719,10/09/2020,10:35,31.37,525.42,36.9,16.77291477,514.5363636
2720,10/09/2020,10:40,32.82,556.73,37.01,15.947251702500001,537.0809091
2721,10/09/2020,10:45,30.38,517.05,36.19,15.8390267025,549.2372727000001
2722,10/09/2020,10:50,35.1,621.09,37.45,15.65067102,576.5845455
2723,10/09/2020,10:55,30.9,517.87,36.94,15.621301702500002,599.7936364
2724,10/09/2020,11:00,29.26,482.06,35.89,15.799361932500002,605.9372727000001
2725,10/09/2020,11:05,38.58,658.32,37.0,15.888949432499999,606.6845455
2726,10/09/2020,11:10,34.43,571.18,37.38,15.9035454525,619.5636364
2727,10/09/2020,11:15,46.62,806.51,39.14,16.1615079525,611.7836364
2728,10/09/2020,11:20,41.92,722.59,40.09,16.271040337499997,604.3572727000001
2729,10/09/2020,11:25,41.22,686.49,41.03,16.4739715875,589.0636364
2730,10/09/2020,11:30,33.05,533.64,38.44,16.219251135,599.4963636
2731,10/09/2020,11:35,41.47,698.4,41.12,15.960339202500002,632.4463636
2732,10/09/2020,11:40,26.5,431.47,37.62,15.8191704525,671.6545455
2733,10/09/2020,11:45,32.81,539.4,36.81,15.802975567499999,702.1918182000001
2734,10/09/2020,11:50,21.97,349.64,35.29,16.2730704525,687.4654545
2735,10/09/2020,11:55,35.24,596.82,35.31,15.718264770000001,691.8527272999999
2736,10/09/2020,12:00,55.04,1020.77,43.17,15.127130115,729.4063636
2737,10/09/2020,12:05,56.63,1002.47,47.17,14.711976135,759.4854545
2738,10/09/2020,12:10,60.19,1142.42,48.14,14.283414202500001,808.6609091
2739,10/09/2020,12:15,32.94,560.6,42.53,14.005527269999998,868.7127273
2740,10/09/2020,12:20,43.82,734.75,34.22,13.508788634999998,945.4581818
2741,10/09/2020,12:25,54.19,946.73,41.13,13.99517727,964.4872727
2742,10/09/2020,12:30,57.18,1029.27,44.13,14.7197232975,908.7627273
2743,10/09/2020,12:35,54.65,972.4,46.21,14.554597162499999,871.9754545
2744,10/09/2020,12:40,66.29,1199.97,50.9,14.923559662499999,826.8136364
2745,10/09/2020,12:45,66,1193.84,51.22,14.640173865,812.6527272999999
2746,10/09/2020,12:50,44.18,806.14,48.2,14.774863635,810.9818182
2747,10/09/2020,12:55,25.43,407.8,36.94,14.638982385000002,827.0245455
2748,10/09/2020,13:00,39.14,597.81,33.62,15.3534767025,802.2336364
2749,10/09/2020,13:05,38.04,645.64,39.89,15.6109670475,793.5509091
2750,10/09/2020,13:10,25.63,404.83,34.09,16.29793125,729.07
2751,10/09/2020,13:15,43.25,716.37,35.69,16.5717767025,688.9827273
2752,10/09/2020,13:20,65.23,1123.2,43.99,16.8164965875,663.3654544999999
2753,10/09/2020,13:25,42.36,756.57,47.11,16.37498352,685.4663636
2754,10/09/2020,13:30,51.11,876.89,47.36,16.85954148,669.3445455
2755,10/09/2020,13:35,29.04,490.68,41.47,16.1341806825,696.6127273
2756,10/09/2020,13:40,42.6,752.88,43.11,15.9766857975,755.0918182
2757,10/09/2020,13:45,29.75,524.35,44.04,17.0924096625,752.5663636
2758,10/09/2020,13:50,35.1,650.91,37.15,18.53592102,689.4209091
2759,10/09/2020,13:55,24.36,420.47,35.85,18.4712625,678.9690909
2760,10/09/2020,14:00,44.57,945.59,37.5,18.7181403375,629.3463636
2761,10/09/2020,14:05,46,1048.1,49.47,18.2742017025,614.0772727000001
2762,10/09/2020,14:10,32.93,688.59,51.29,18.26866023,574.1145455
2763,10/09/2020,14:15,24.35,428.6,46.06,17.585417047500002,563.2745455
2764,10/09/2020,14:20,32.83,641.6,43.0,17.3846505675,567.3227272999999
2765,10/09/2020,14:25,20.75,331.04,35.97,17.5326903375,556.6409091
2766,10/09/2020,14:30,20.84,322.72,30.34,18.0305079525,517.1654545
2767,10/09/2020,14:35,20.51,313.29,30.94,18.235425,445.6763636
2768,10/09/2020,14:40,21.73,405.11,30.74,17.478787500000003,400.54363639999997
2769,10/09/2020,14:45,31.98,695.44,35.43,16.5187431825,379.0581818
2770,10/09/2020,14:50,18.64,302.97,34.79,16.120684087500003,339.2836364
2771,10/09/2020,14:55,26.5,511.36,32.86,15.6476096625,328.7990909
2772,10/09/2020,15:00,15.89,261.72,30.85,15.5147590875,317.7527273
2773,10/09/2020,15:05,13.14,192.13,26.54,15.236055682500002,307.0672727
2774,10/09/2020,15:10,14.59,192.26,25.48,15.1820369325,284.2318182
2775,10/09/2020,15:15,14.45,204.08,25.13,15.279698865,235.4636364
2776,10/09/2020,15:20,21.49,215.71,25.86,14.692295452500002,225.5636364
2777,10/09/2020,15:25,19.39,201.21,25.05,14.7110982975,193.90818180000002
2778,10/09/2020,15:30,17.56,195.75,23.62,14.36202273,187.5272727
2779,10/09/2020,15:35,11.34,153.92,23.04,14.144265337499998,188.5645455
2780,10/09/2020,15:40,11.35,158.99,22.11,13.99249602,189.70818180000003
2781,10/09/2020,15:45,16.63,194.07,23.18,13.918326135000001,188.8745455
2782,10/09/2020,15:50,10.85,163.15,23.56,13.7998005675,185.4972727
2783,10/09/2020,15:55,13.28,191.53,23.8,13.696532385,182.1736364
2784,10/09/2020,16:00,17.62,203.54,23.66,13.6627892025,177.6609091
2785,10/09/2020,16:05,17.6,204.84,23.6,13.520681249999999,176.08818180000003
2786,10/09/2020,16:10,15.85,194.91,23.79,15.2526376175,173.86090910000001
2787,10/09/2020,16:15,13.68,178.56,23.1,15.2045430705,167.9845455
2788,10/09/2020,16:20,11.86,164.65,22.53,15.059268406,163.52181819999998
2789,10/09/2020,16:25,10.55,146.11,21.76,14.918686132500001,155.7509091
2790,10/09/2020,16:30,10.03,136.62,20.48,14.801950226499999,146.0672727
2791,10/09/2020,16:35,9.66,134.49,20.52,14.704911132500001,135.0781818
2792,10/09/2020,16:40,8.93,129.43,20.78,14.604756023499998,123.1645455
2793,10/09/2020,16:45,7.82,114.06,20.33,14.5438535235,111.2245455
2794,10/09/2020,16:50,7.22,106.05,19.63,14.465991594,100.2745455
2795,10/09/2020,16:55,6.52,97.02,19.22,14.391116249999998,90.88272727
2796,10/09/2020,17:00,5.53,83.96,19.02,14.371264882499998,82.07909091
2797,10/09/2020,17:05,4.14,63.86,18.89,14.319333749999998,72.86272727
2798,10/09/2020,17:10,2.71,47.22,18.7,14.225329547,63.36363636
2799,10/09/2020,17:15,2.42,44.2,18.21,14.114644093999999,54.57818182
2800,10/09/2020,17:20,2.33,42.8,17.95,14.020607047,45.94
2801,10/09/2020,17:25,2.18,39.78,17.56,13.917639203,37.75
2802,10/09/2020,17:30,1.8,33.11,17.06,13.784822844,30.50636364
2803,10/09/2020,17:35,1.26,24.94,16.69,13.6034425,24.94363636
2804,10/09/2020,17:40,0.77,17.42,16.24,14.175218862,20.78454545
2805,10/09/2020,17:45,0.38,11.03,15.8,13.958897724,16.86363636
2806,10/09/2020,17:50,0.13,6.93,15.41,13.737084543,13.06545455
2807,10/09/2020,17:55,0.02,4.28,15.11,13.528930905,9.541818182
2808,10/09/2020,18:00,0,2.67,14.86,13.344224319,6.624545455
2952,11/09/2020,6:00,0.11,7.64,11.58,11.40978182,13.03272727
2953,11/09/2020,6:05,0.29,11.7,11.57,11.42946364,18.06909091
2954,11/09/2020,6:10,0.4,13.84,11.65,11.44931364,24.25636364
2955,11/09/2020,6:15,0.97,24.06,11.7,11.46255682,31.47727273
2956,11/09/2020,6:20,1.34,31.38,12.09,11.50335227,40.34090909
2957,11/09/2020,6:25,2.02,42.33,12.74,11.58743409,50.30818182
2958,11/09/2020,6:30,2.82,56.39,13.21,11.75152045,58.65545455
2959,11/09/2020,6:35,3.56,69.12,13.77,11.97774545,64.97454545
2960,11/09/2020,6:40,4.3,81.16,14.22,12.16977273,71.90909091
2961,11/09/2020,6:45,5.38,100.66,14.75,12.35730227,79.83363636
2962,11/09/2020,6:50,6.16,115.11,15.4,12.53110682,88.25727273
2963,11/09/2020,6:55,5.21,99.46,15.91,12.64790682,97.10090909
2964,11/09/2020,7:00,4.1,81.21,15.97,12.75226136,105.8681818
2965,11/09/2020,7:05,4.5,90.12,15.86,12.87257727,114.9145455
2966,11/09/2020,7:10,5.65,111.23,16.16,12.98596818,125.6672727
2967,11/09/2020,7:15,6.37,124.04,16.55,13.16030682,136.2863636
2968,11/09/2020,7:20,7.21,139.61,16.7,13.43641591,145.55181819999999
2969,11/09/2020,7:25,8.12,152.83,17.01,13.63682273,156.38
2970,11/09/2020,7:30,9.12,168.63,17.83,13.668125,173.5227273
2971,11/09/2020,7:35,10.85,199.44,18.72,13.59264545,203.34181819999998
2972,11/09/2020,7:40,11.95,217.47,19.88,12.631896819,224.4963636
2973,11/09/2020,7:45,11.99,217.03,21.24,12.8078325,261.78454550000004
2974,11/09/2020,7:50,11.98,218.57,21.39,12.954988638,309.9545455
2975,11/09/2020,7:55,14.54,269.78,21.5,13.442649543,344.5981818
2976,11/09/2020,8:00,21.5,418.13,24.05,13.751022276,393.3618182
2977,11/09/2020,8:05,18.29,343.93,27.43,14.279496138,434.9845455
2978,11/09/2020,8:10,26.35,534.21,29.98,13.763679093999999,475.4109091
2979,11/09/2020,8:15,33.54,669.48,33.07,14.0613761325,517.5181818
2980,11/09/2020,8:20,26.94,533.91,33.45,14.7463718205,534.8581818
2981,11/09/2020,8:25,34.02,705.03,36.35,15.051852155999999,569.2936364
2982,11/09/2020,8:30,31.08,657.29,37.77,13.715700000000002,596.8145455
2983,11/09/2020,8:35,33.12,662.16,35.7,13.73365398,653.2663636
2984,11/09/2020,8:40,34.99,680.21,37.83,14.4495153375,679.9463636
2985,11/09/2020,8:45,21.6,409.31,35.5,15.156436365,697.0763636
2986,11/09/2020,8:50,33.56,648.57,35.87,15.162736365,739.68
2987,11/09/2020,8:55,36.77,720.86,38.75,15.469019317499999,766.02
2988,11/09/2020,9:00,48.4,964.9,44.77,15.887867047499999,786.3072727000001
2989,11/09/2020,9:05,41.6,827.69,48.55,16.2911965875,805.5618182
2990,11/09/2020,9:10,42.86,857.91,48.62,16.829919885,799.3427272999999
2991,11/09/2020,9:15,50.82,1002.55,46.43,16.6238369325,827.4172727000001
2992,11/09/2020,9:20,49.74,994.77,48.81,16.666419885,843.27
2993,11/09/2020,9:25,44.66,880.45,50.05,16.822581817499998,833.12
2994,11/09/2020,9:30,44.06,873.96,47.44,16.990096020000003,798.1881818
2995,11/09/2020,9:35,31.63,611.8,43.85,16.4708556825,791.5618182
2996,11/09/2020,9:40,37.68,718.13,40.97,16.2407181825,783.8109091
2997,11/09/2020,9:45,43.93,822.95,41.29,16.4969403375,753.4045455
2998,11/09/2020,9:50,32.94,609.21,37.97,16.3820232975,727.4390909
2999,11/09/2020,9:55,31.13,580.65,36.66,15.8657471625,741.8590909
3000,11/09/2020,10:00,40.26,754.8,38.93,15.9598090875,747.8109091
3001,11/09/2020,10:05,40.91,772.65,42.9,15.63601023,785.3945455
3002,11/09/2020,10:10,36.08,668.08,40.99,15.6926267025,825.4263636
3003,11/09/2020,10:15,38.32,709.15,39.27,15.8507403375,856.3718182
3004,11/09/2020,10:20,54.64,1039.07,46.84,15.771617047500001,889.3981818
3005,11/09/2020,10:25,49.27,939.43,50.62,15.64078977,912.3363636
3006,11/09/2020,10:30,53.87,1025.22,50.47,15.4113715875,931.1290909
3007,11/09/2020,10:35,60.11,1158.48,53.91,15.145922729999999,963.7018182
3008,11/09/2020,10:40,60.12,1163.35,52.97,14.8706778375,1004.2536359999999
3009,11/09/2020,10:45,52.12,972.5,46.8,14.650556250000001,1039.8518179999999
3010,11/09/2020,10:50,45.08,832.97,41.68,14.621686365000002,1040.458182
3011,11/09/2020,10:55,51.38,961.52,41.25,14.232523297500002,1048.020909
3012,11/09/2020,11:00,58.04,1130.95,48.86,13.9269255675,1053.515455
3013,11/09/2020,11:05,55.91,1114.15,49.22,13.786031249999999,1043.2227269999998
3014,11/09/2020,11:10,57.7,1100.73,46.81,13.810280115000001,1035.071818
3015,11/09/2020,11:15,51.72,1045.74,46.6,13.7776653375,1044.520909
3016,11/09/2020,11:20,52.16,1022.62,47.2,13.9130659125,1067.08
3017,11/09/2020,11:25,57.65,1085.66,47.65,14.574881249999999,1076.6118179999999
3018,11/09/2020,11:30,55.97,1045.26,48.73,15.1484369325,1070.951818
3019,11/09/2020,11:35,56.82,1073.69,50.86,15.7244045475,1066.596364
3020,11/09/2020,11:40,57.52,1076.44,49.18,16.5034755675,1063.137273
3021,11/09/2020,11:45,57.56,1081.12,50.49,17.1522153375,1063.451818
3022,11/09/2020,11:50,56.18,1066.37,53.84,17.562144885000002,1065.2954550000002
3023,11/09/2020,11:55,56.02,1068.69,55.56,17.924766480000002,1066.4245449999999
3024,11/09/2020,12:00,56.27,1066.24,56.35,18.20633352,1076.31
3025,11/09/2020,12:05,56.02,1062.68,57.19,18.678565912499998,1073.8436359999998
3026,11/09/2020,12:10,55.92,1049.2,56.21,18.9973090875,1072.901818
3027,11/09/2020,12:15,56.18,1042.9,53.77,19.565994885000002,1043.411818
3028,11/09/2020,12:20,59,1098.08,53.31,19.5626505675,1028.268182
3029,11/09/2020,12:25,61.08,1154.0,55.85,19.6020375,988.8709091
3030,11/09/2020,12:30,54.3,1046.56,57.04,19.552218749999998,966.9227273
3031,11/09/2020,12:35,56.3,1066.08,53.57,19.7159744325,905.4954544999999
3032,11/09/2020,12:40,39.22,756.73,49.91,18.954557385,907.2390909
3033,11/09/2020,12:45,48.36,899.79,49.21,18.8325204525,902.28
3034,11/09/2020,12:50,35.09,635.32,44.22,19.129148865,856.0963636
3035,11/09/2020,12:55,46.03,824.81,48.98,19.291823865,774.7545455000001
3036,11/09/2020,13:00,22.33,386.98,41.01,18.65428977,717.1363636
3037,11/09/2020,13:05,58.7,1068.38,45.57,18.320625,687.0
3038,11/09/2020,13:10,56.33,988.35,50.48,17.660914769999998,682.7545455000001
3039,11/09/2020,13:15,34.31,590.06,43.69,17.8570653375,630.3681818
3040,11/09/2020,13:20,15.2,259.24,33.63,17.704205115,598.6390909
3041,11/09/2020,13:25,24.05,412.76,30.26,17.1735494325,575.6736364
3042,11/09/2020,13:30,43.74,734.58,39.56,16.641126135,573.2236364
3043,11/09/2020,13:35,41.27,710.03,38.95,16.966457385,511.9954545
3044,11/09/2020,13:40,19.6,323.54,36.24,16.3705755675,485.2172727
3045,11/09/2020,13:45,16.97,286.3,32.38,15.876975,506.9345455
3046,11/09/2020,13:50,29.26,572.19,34.25,15.745907385,565.3554545
3047,11/09/2020,13:55,20.64,360.03,32.46,16.87876875,575.09
3048,11/09/2020,14:00,22.62,394.87,31.82,17.9434909125,521.4836364
3049,11/09/2020,14:05,32.93,693.79,33.64,18.6216681825,467.28
3050,11/09/2020,14:10,37.01,828.95,43.02,18.36875625,449.03
3051,11/09/2020,14:15,39.53,901.87,49.38,18.1098494325,434.6409091
3052,11/09/2020,14:20,24.26,519.84,49.82,18.18365625,396.18636360000005
3053,11/09/2020,14:25,8.63,144.91,38.96,17.9917875,381.4890909
3054,11/09/2020,14:30,6.53,113.79,32.5,17.939769885,367.35
3055,11/09/2020,14:35,6.84,122.79,27.01,18.3952005675,315.7809091
3056,11/09/2020,14:40,6.88,128.02,24.23,18.4262607975,246.5063636
