,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],Insolacion media [W/m2],Temp Ambiente [C]
480,2/12/2020,16:00,6.37,118.46,20.17,14.966363406,104.58727270000001,14.966363406
481,2/12/2020,16:05,8.18,137.85,20.25,15.000660905999998,102.39272729999999,15.000660905999998
482,2/12/2020,16:10,8.69,116.73,20.74,14.981307953,98.06363636,14.981307953
483,2/12/2020,16:15,9.61,97.14,20.08,14.8541981795,94.08,14.8541981795
484,2/12/2020,16:20,8.9,90.41,19.91,14.644920453,91.0,14.644920453
485,2/12/2020,16:25,5.94,88.79,20.1,14.442989429499999,86.94454545,14.442989429499999
486,2/12/2020,16:30,4.06,72.91,19.64,14.381034094,80.63636364,14.381034094
487,2/12/2020,16:35,3.18,58.82,18.75,14.3462188675,72.27454545,14.3462188675
488,2/12/2020,16:40,2.76,57.2,18.1,14.2318648825,65.49727273,14.2318648825
489,2/12/2020,16:45,3.01,60.48,17.81,14.119529656,59.72454545,14.119529656
490,2/12/2020,16:50,3.67,57.6,17.66,14.003564547,54.30545455,14.003564547
491,2/12/2020,16:55,3.88,49.07,17.46,13.8849238675,48.73636364,13.8849238675
492,2/12/2020,17:00,3.2,45.87,17.27,13.776517952999999,44.15090909,13.776517952999999
493,2/12/2020,17:05,2.46,42.18,17.21,13.715657953,40.57272727,13.715657953
494,2/12/2020,17:10,1.94,33.64,16.88,13.697336593999998,36.43090909,13.697336593999998
495,2/12/2020,17:15,1.6,30.8,16.77,13.6805993205,31.36181818,13.6805993205
496,2/12/2020,17:20,1.31,27.53,16.88,13.644418297,26.39727273,13.644418297
497,2/12/2020,17:25,1.07,22.47,16.85,14.372165457000001,22.11636364,14.372165457000001
498,2/12/2020,17:30,0.77,19.46,16.88,14.286788181,18.06181818,14.286788181
499,2/12/2020,17:35,0.36,11.64,16.61,14.205080457,14.32181818,14.205080457
500,2/12/2020,17:40,0.01,4.72,16.06,14.147611362,11.35454545,14.147611362
501,2/12/2020,17:45,0,2.99,15.69,14.108275224000002,8.646363636,14.108275224000002
502,2/12/2020,17:50,0,1.98,15.25,14.066490681000001,6.235454545,14.066490681000001
503,2/12/2020,17:55,0,1.27,15.0,14.021502957000001,4.284545455,14.021502957000001
504,2/12/2020,18:00,0,1.04,15.08,13.968106362,2.607272727,13.968106362
648,3/12/2020,6:00,0.07,8.37,12.13,11.85342045,11.67727273,11.85342045
649,3/12/2020,6:05,0.22,12.12,12.16,11.95955682,15.95,11.95955682
650,3/12/2020,6:10,0.4,16.34,12.44,12.03050909,23.28727273,12.03050909
651,3/12/2020,6:15,0.52,20.04,12.85,12.10415682,34.32818182,12.10415682
652,3/12/2020,6:20,0.66,23.15,13.18,12.25926364,45.71272727,12.25926364
653,3/12/2020,6:25,1.06,31.87,13.25,12.41936591,58.89909091,12.41936591
654,3/12/2020,6:30,1.8,47.99,13.58,12.67208409,71.23,12.67208409
655,3/12/2020,6:35,3.31,81.88,14.24,12.97279773,84.89,12.97279773
