,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura ambiente [C],Insolacion media [W/m2]
470,2/12/2019,15:10,16.25,127.41,20.75,17.07626591,148.4663636
471,2/12/2019,15:15,26.81,133.05,19.65,16.62267273,132.16727269999998
472,2/12/2019,15:20,20.54,98.79,18.57,16.24094773,118.0481818
473,2/12/2019,15:25,34.45,82.98,17.47,15.95409773,105.20636359999999
474,2/12/2019,15:30,32.34,66.44,16.6,15.75035455,96.18545455
475,2/12/2019,15:35,27.68,59.8,16.31,15.61620909,88.53454545
476,2/12/2019,15:40,30.04,71.63,16.46,15.55605227,84.24272727
477,2/12/2019,15:45,29.2,78.42,17.19,15.62748864,77.41363636
478,2/12/2019,15:50,28.69,86.31,18.08,15.70016136,75.03545455
479,2/12/2019,15:55,21.48,88.88,18.75,15.88470909,72.95272727
480,2/12/2019,16:00,10.26,80.17,18.73,16.13331818,70.49090909
481,2/12/2019,16:05,13.26,80.2,18.79,16.35903409,68.79545455
482,2/12/2019,16:10,12.06,57.93,18.37,16.58823182,66.54363636
483,2/12/2019,16:15,9.44,72.63,18.65,16.77426136,63.61363636
484,2/12/2019,16:20,6.8,60.07,18.87,16.88860455,60.24909091
485,2/12/2019,16:25,5.86,39.36,18.59,16.95668409,55.79
486,2/12/2019,16:30,7.45,41.15,18.28,16.97531136,51.21181818
487,2/12/2019,16:35,10.15,46.86,18.3,16.93195227,46.21
488,2/12/2019,16:40,9.13,46.19,18.35,16.82216818,42.89636364
489,2/12/2019,16:45,7.78,49.3,18.32,16.68161591,38.09
490,2/12/2019,16:50,5.92,39.83,18.15,16.46150227,34.22636364
491,2/12/2019,16:55,4.2,29.81,17.55,16.18449545,32.00181818
492,2/12/2019,17:00,3.35,25.18,16.8,15.92548636,29.38727273
493,2/12/2019,17:05,2.4,21.48,16.16,15.66449091,25.98545455
494,2/12/2019,17:10,2.02,19.76,15.65,15.37124773,22.40090909
495,2/12/2019,17:15,1.54,17.57,15.28,15.06475682,18.30636364
496,2/12/2019,17:20,1.19,14.89,14.87,14.72326136,14.92272727
497,2/12/2019,17:25,0.89,12.39,14.64,14.39414545,12.37818182
498,2/12/2019,17:30,0.58,9.44,14.4,14.10205227,10.20636364
499,2/12/2019,17:35,0.3,6.76,14.04,13.850475,8.346363636
500,2/12/2019,17:40,0.08,4.26,13.71,13.63459773,6.642727272999999
501,2/12/2019,17:45,0,2.61,13.37,13.42322045,5.139090909
502,2/12/2019,17:50,0,1.82,13.16,13.233325,3.879090909
503,2/12/2019,17:55,0,1.29,12.93,13.04808864,2.8463636360000004
504,2/12/2019,18:00,0,1.02,12.83,12.89275,2.0818181819999997
648,3/12/2019,6:00,0.36,11.47,9.87,9.857136364,15.87272727
649,3/12/2019,6:05,0.77,17.8,10.0,9.880168182,20.06
650,3/12/2019,6:10,1.22,24.52,10.15,9.926372727,24.76
651,3/12/2019,6:15,1.63,30.48,10.64,9.977227272999999,31.47272727
652,3/12/2019,6:20,2.04,36.42,11.12,10.00334318,43.58090909
653,3/12/2019,6:25,2.4,41.61,11.42,10.06340909,58.45454545
654,3/12/2019,6:30,2.74,47.06,11.76,10.16181136,78.24818182
