Fecha,Hora,Potencia [kW],Insolaci½n [W/mì],Temperatura de modulos [C],Temperatura Ambiente [C]
12/08/2019,06:05:00 AM,0.23,8.51,11.55,11.02544545
12/08/2019,06:10:00 AM,0.48,12.57,11.74,11.14409545
12/08/2019,06:15:00 AM,0.41,10.73,11.81,11.27915909
12/08/2019,06:20:00 AM,0.48,11.88,11.88,11.39959318
12/08/2019,06:25:00 AM,0.96,18.24,12.05,11.45614318
12/08/2019,06:30:00 AM,1.72,27.32,12.3,11.52730455
12/08/2019,06:35:00 AM,1.63,26.43,12.47,11.61359545
12/08/2019,06:40:00 AM,1.26,22.03,12.59,11.78258182
12/08/2019,06:45:00 AM,2.17,34.48,12.83,11.98943182
12/08/2019,06:50:00 AM,4.49,65.89,13.43,12.16760909
12/08/2019,06:55:00 AM,4.55,67.14,14.07,12.35267727
12/08/2019,07:00:00 AM,4.88,73.15,14.6,12.52534318
12/08/2019,07:05:00 AM,4.25,63.99,15.27,12.65405909
12/08/2019,07:10:00 AM,2.88,45.95,15.23,12.81508182
12/08/2019,07:15:00 AM,3.17,49.42,15.06,12.98811364
12/08/2019,07:20:00 AM,3.42,53.14,15.22,13.22446136
12/08/2019,07:25:00 AM,4.82,70.11,15.59,13.41874318
12/08/2019,07:30:00 AM,6.52,91.48,16,13.57979773
12/08/2019,07:35:00 AM,6.6,91.53,16.62,13.65406591
12/08/2019,07:40:00 AM,7.04,95.3,16.71,13.71381364
12/08/2019,07:45:00 AM,7.27,97.28,17.05,13.80119091
12/08/2019,07:50:00 AM,8.1,108.46,17.55,13.94190682
12/08/2019,07:55:00 AM,9.61,127.87,18.15,14.01631591
12/08/2019,08:00:00 AM,11.82,157.93,19.14,14.13696591
12/08/2019,08:05:00 AM,13.15,177.42,20.16,13.70398636
12/08/2019,08:10:00 AM,16.1,222,21.63,14.03811591
12/08/2019,08:15:00 AM,17.87,252.59,23.25,14.96553636
12/08/2019,08:20:00 AM,23,340.31,25.19,15.18155682
12/08/2019,08:25:00 AM,26.28,399.26,27.33,15.76046136
12/08/2019,08:30:00 AM,46.96,771,33.94,16.58878409
12/08/2019,08:35:00 AM,43.97,726.21,40.89,17.08612045
12/08/2019,08:40:00 AM,27.6,441.23,38.43,17.58096136
12/08/2019,08:45:00 AM,42.64,674.73,38.33,18.41583409
12/08/2019,08:50:00 AM,35.29,575.01,39.05,19.32444545
12/08/2019,08:55:00 AM,24.95,430.19,37.1,20.19649545
12/08/2019,09:00:00 AM,29.82,527.86,37.02,21.16921364
12/08/2019,09:05:00 AM,32.88,517.9,36.69,21.1633
12/08/2019,09:10:00 AM,25.43,385.71,36.76,20.24562045
12/08/2019,09:15:00 AM,19.78,292.78,33.64,19.66040227
12/08/2019,09:20:00 AM,11.41,156.72,29.04,19.15971136
12/08/2019,09:25:00 AM,15.67,206.08,26.28,19.15571136
12/08/2019,09:30:00 AM,19.67,257.75,25.6,19.45984091
12/08/2019,09:35:00 AM,27.83,421.06,27.68,19.26154318
12/08/2019,09:40:00 AM,56.42,842.65,37.35,17.98035
12/08/2019,09:45:00 AM,58.25,881.09,43.49,17.69641818
12/08/2019,09:50:00 AM,35,545.39,40.8,17.77345909
12/08/2019,09:55:00 AM,28.93,414.77,36.69,17.883225
12/08/2019,10:00:00 AM,33.36,499.17,33.9,17.14021136
12/08/2019,10:05:00 AM,65.03,1011.96,43.02,17.55060455
12/08/2019,10:10:00 AM,45.8,764.88,45.86,17.57791136
12/08/2019,10:15:00 AM,20.93,315.26,35.04,18.00896364
12/08/2019,10:20:00 AM,19.32,291.39,30.26,18.12589545
12/08/2019,10:25:00 AM,43.21,638.77,29.81,19.47107273
12/08/2019,10:30:00 AM,41.82,605.85,38.2,20.57756818
12/08/2019,10:35:00 AM,67.43,1025.1,43.58,21.82627045
12/08/2019,10:40:00 AM,62.6,990.58,51.79,21.85024545
12/08/2019,10:45:00 AM,57.58,964.89,55.72,21.38451364
12/08/2019,10:50:00 AM,24.01,344.71,49.21,21.15594773
12/08/2019,10:55:00 AM,17.6,234.51,37.47,22.34664545
12/08/2019,11:00:00 AM,18.62,241.63,31.72,22.96412955
12/08/2019,11:05:00 AM,22.86,300.15,31.02,24.25177045
12/08/2019,11:10:00 AM,29.22,397.2,32.58,24.48432727
12/08/2019,11:15:00 AM,38.09,539.52,35.81,24.00305227
12/08/2019,11:20:00 AM,38.47,536.38,39.58,22.19613636
12/08/2019,11:25:00 AM,22.39,320.24,35.71,21.10939091
12/08/2019,11:30:00 AM,11.71,172.36,30.03,20.67512955
12/08/2019,11:35:00 AM,11.35,154.33,27.17,19.9898
12/08/2019,11:40:00 AM,14.34,186.86,25.14,19.50828636
12/08/2019,11:45:00 AM,14.33,185.82,24.17,19.48664545
12/08/2019,11:50:00 AM,14.87,191.87,24.13,20.33301136
12/08/2019,11:55:00 AM,15.74,203.38,25.7,20.58325455
12/08/2019,12:00:00 PM,37.86,471.8,29.06,20.58172727
12/08/2019,12:05:00 PM,47.62,662.02,35.89,20.63420909
12/08/2019,12:10:00 PM,56.72,835.46,45.19,20.68515227
12/08/2019,12:15:00 PM,22.99,309.61,41.52,20.79152045
12/08/2019,12:20:00 PM,16.69,211.85,34.94,20.83026591
12/08/2019,12:25:00 PM,14.63,189.8,30.58,20.21194318
12/08/2019,12:30:00 PM,14.47,189.49,28.89,20.89698409
12/08/2019,12:35:00 PM,20.94,269.31,28.38,21.92157955
12/08/2019,12:40:00 PM,18.6,256.28,27.63,22.38617045
12/08/2019,12:45:00 PM,19.1,248.91,26.41,21.46738864
12/08/2019,12:50:00 PM,44.12,515.12,29.03,20.74147045
12/08/2019,12:55:00 PM,31.85,423.94,35.04,20.27215227
12/08/2019,01:00:00 PM,6.79,89.08,28.54,20.02302045
12/08/2019,01:05:00 PM,3.98,52.06,24.84,20.02075455
12/08/2019,01:10:00 PM,4.51,60.89,23.33,19.98288182
12/08/2019,01:15:00 PM,5.24,64.93,22.18,20.04845909
12/08/2019,01:20:00 PM,7.31,86.8,22.07,20.66796364
12/08/2019,01:25:00 PM,5.11,63.35,22.05,20.42800455
12/08/2019,01:30:00 PM,4.39,55,21.39,19.65037273
12/08/2019,01:35:00 PM,5.17,63.56,20.95,18.95980682
12/08/2019,01:40:00 PM,4.84,59.33,20.97,18.42176364
12/08/2019,01:45:00 PM,3.25,42.98,20.5,18.01139773
12/08/2019,01:50:00 PM,3.14,42.08,19.99,17.70369773
12/08/2019,01:55:00 PM,2.16,30.74,18.09,17.31850455
12/08/2019,02:00:00 PM,1.46,21.79,16.26,16.83897955
12/08/2019,02:05:00 PM,1.01,15.92,15.95,16.24336591
12/08/2019,02:10:00 PM,0.6,10.9,15.91,15.52807273
12/08/2019,02:15:00 PM,0.34,7.56,16.11,14.77956591
12/08/2019,02:20:00 PM,0.11,4.8,15.91,14.03985
12/08/2019,02:25:00 PM,0.04,4.07,14.46,13.40479773
12/08/2019,02:30:00 PM,0.07,5.46,12.51,12.91619545
12/08/2019,02:35:00 PM,0.12,6.66,11.39,12.44613409
12/08/2019,02:40:00 PM,0.14,7.09,11.1,11.96988182
12/08/2019,02:45:00 PM,0.18,7.83,10.74,11.46895227
12/08/2019,02:50:00 PM,0.22,8.45,10.38,10.99711364
12/08/2019,02:55:00 PM,0.31,10.24,10.51,10.68031591
12/08/2019,03:00:00 PM,0.34,10.71,10.61,10.52353182
12/08/2019,03:05:00 PM,0.35,11.17,10.68,10.48530682
12/08/2019,03:10:00 PM,0.43,12.49,10.76,10.47347727
12/08/2019,03:15:00 PM,0.53,13.73,11.01,10.50083182
12/08/2019,03:20:00 PM,0.49,13.14,11.27,10.55556818
12/08/2019,03:25:00 PM,0.54,13.91,11.06,10.59387727
12/08/2019,03:30:00 PM,0.64,15.29,11.25,10.63116591
12/08/2019,03:35:00 PM,0.76,16.94,11.29,10.668275
12/08/2019,03:40:00 PM,1,20.11,11.44,10.70632727
12/08/2019,03:45:00 PM,1.26,23.77,11.48,10.73240227
12/08/2019,03:50:00 PM,1.45,27.12,11.48,10.74120909
12/08/2019,03:55:00 PM,1.48,27.32,11.56,10.76597045
12/08/2019,04:00:00 PM,1.49,26.61,11.59,10.78388636
12/08/2019,04:05:00 PM,1.1,22.38,11.5,10.80263864
12/08/2019,04:10:00 PM,0.77,17.52,11.42,10.81386591
12/08/2019,04:15:00 PM,0.64,15.39,11.44,10.82980455
12/08/2019,04:20:00 PM,0.6,14.76,11.36,10.88074545
12/08/2019,04:25:00 PM,0.65,15.38,11.45,10.952075
12/08/2019,04:30:00 PM,0.83,17.67,11.52,11.05301591
12/08/2019,04:35:00 PM,1.02,20.31,11.57,11.168025
12/08/2019,04:40:00 PM,1.46,25.76,11.72,11.28720682
12/08/2019,04:45:00 PM,2.05,32.34,12.21,11.40838182
12/08/2019,04:50:00 PM,2.81,42.87,12.85,11.54240227
12/08/2019,04:55:00 PM,2.88,43.83,13.26,11.65782727
12/08/2019,05:00:00 PM,2.41,37.3,13.25,11.73703636
12/08/2019,05:05:00 PM,1.88,30.72,13.16,11.80963864
12/08/2019,05:10:00 PM,1.01,19.3,12.9,11.89734318
12/08/2019,05:15:00 PM,0.38,10.63,12.7,11.97422045
12/08/2019,05:20:00 PM,0.17,7.39,12.46,12.02395227
12/08/2019,05:25:00 PM,0.07,5.63,12,12.04195227
12/08/2019,05:30:00 PM,0.04,4.66,11.86,12.03427273
12/08/2019,05:35:00 PM,0,3.46,11.96,11.99938409
12/08/2019,05:40:00 PM,0,2.32,12.08,11.93981591
12/08/2019,05:45:00 PM,0,1.73,12.06,11.86096591
12/08/2019,05:50:00 PM,0,1.43,12.08,11.78617955
12/08/2019,05:55:00 PM,0,1.13,11.99,11.73710227
12/08/2019,06:00:00 PM,0,0.99,11.81,11.68970455
12/08/2019,06:05:00 PM,0,1,11.65,11.62151818
12/08/2019,06:10:00 PM,x,1.01,11.52,11.53905455
12/08/2019,06:15:00 PM,x,1.01,11.43,11.46302955
12/08/2019,06:20:00 PM,x,1.01,11.31,11.38427045
12/08/2019,06:25:00 PM,x,1.01,11.22,11.30280682
12/08/2019,06:30:00 PM,x,1,11.13,11.23820227
12/08/2019,06:35:00 PM,x,1,11.13,11.19271818
12/08/2019,06:40:00 PM,x,1,11.2,11.155475
12/08/2019,06:45:00 PM,x,1.01,11.2,11.12274773
12/08/2019,06:50:00 PM,x,1.01,11.09,11.09092955
12/08/2019,06:55:00 PM,x,1.01,11.1,11.07638409
12/08/2019,07:00:00 PM,x,1.01,11.15,11.07635455
12/08/2019,07:05:00 PM,x,1,11.11,11.086325
12/08/2019,07:10:00 PM,x,1.01,11.07,11.09720455
12/08/2019,07:15:00 PM,x,1.01,10.96,11.08902273
12/08/2019,07:20:00 PM,x,1.01,11.06,11.06720455
12/08/2019,07:25:00 PM,x,1.01,11.13,11.02811364
12/08/2019,07:30:00 PM,x,1.01,11.24,10.98084091
12/08/2019,07:35:00 PM,x,1.01,11.32,10.94990227
12/08/2019,07:40:00 PM,x,1.01,11.11,10.94444773
12/08/2019,07:45:00 PM,x,1.01,10.85,10.95626591
12/08/2019,07:50:00 PM,x,1.01,10.67,10.97535682
12/08/2019,07:55:00 PM,x,1.01,10.63,10.99535682
12/08/2019,08:00:00 PM,x,1.01,10.77,10.98899318
12/08/2019,08:05:00 PM,x,1.01,11.01,10.94081136
12/08/2019,08:10:00 PM,x,1.01,11.09,10.87447727
12/08/2019,08:15:00 PM,x,1.01,11.27,10.81177955
12/08/2019,08:20:00 PM,x,1.01,11.35,10.75268864
12/08/2019,08:25:00 PM,x,1.01,11.17,10.68726364
12/08/2019,08:30:00 PM,x,1.01,10.79,10.60456591
12/08/2019,08:35:00 PM,x,1,10.38,10.49823182
12/08/2019,08:40:00 PM,x,1,10.16,10.38098864
12/08/2019,08:45:00 PM,x,1.01,10.02,10.2492
12/08/2019,08:50:00 PM,x,1,9.91,10.11192727
12/08/2019,08:55:00 PM,x,1,9.86,10.00286591
12/08/2019,09:00:00 PM,x,1,9.84,9.921986364
12/08/2019,09:05:00 PM,x,1,9.8,9.873775
12/08/2019,09:10:00 PM,x,1,9.82,9.848290909
12/08/2019,09:15:00 PM,x,1.01,9.84,9.839229545
12/08/2019,09:20:00 PM,x,1,9.97,9.828320455
12/08/2019,09:25:00 PM,x,1,9.9,9.820138636
12/08/2019,09:30:00 PM,x,1.01,9.85,9.811956818
12/08/2019,09:35:00 PM,x,1.01,9.88,9.812865909
12/08/2019,09:40:00 PM,x,1,9.92,9.818320455
12/08/2019,09:45:00 PM,x,1,9.79,9.827440909
12/08/2019,09:50:00 PM,x,1,9.77,9.821077273
12/08/2019,09:55:00 PM,x,1,9.75,9.819259091
12/08/2019,10:00:00 PM,x,1,9.81,9.824743182
12/08/2019,10:05:00 PM,x,1,9.88,9.825681818
12/08/2019,10:10:00 PM,x,1,9.94,9.8175
12/08/2019,10:15:00 PM,x,1,9.9,9.815681818
12/08/2019,10:20:00 PM,x,1,9.88,9.815681818
12/08/2019,10:25:00 PM,x,1,9.91,9.819318182
12/08/2019,10:30:00 PM,x,1,9.89,9.819318182
12/08/2019,10:35:00 PM,x,1,9.83,9.804772727
12/08/2019,10:40:00 PM,x,1,9.77,9.779318182
12/08/2019,10:45:00 PM,x,1,9.77,9.762045455
12/08/2019,10:50:00 PM,x,1,9.79,9.761136364
12/08/2019,10:55:00 PM,x,1,9.81,9.762045455
12/08/2019,11:00:00 PM,x,1,9.72,9.754772727
12/08/2019,11:05:00 PM,x,1,9.66,9.756590909
12/08/2019,11:10:00 PM,x,1,9.71,9.772045455
12/08/2019,11:15:00 PM,x,1,9.87,9.785681818
12/08/2019,11:20:00 PM,x,1,9.92,9.792954545
12/08/2019,11:25:00 PM,x,1,9.81,9.794772727
12/08/2019,11:30:00 PM,x,1,9.85,9.7975
12/08/2019,11:35:00 PM,x,1,9.94,9.810227273
12/08/2019,11:40:00 PM,x,1,9.92,9.818409091
12/08/2019,11:45:00 PM,x,1,9.87,9.795681818
12/08/2019,11:50:00 PM,x,1,9.83,9.760227273
12/08/2019,11:55:00 PM,x,1,9.75,9.7575
12/09/2019,12:00:00 AM,x,1,9.8,9.752954545
12/09/2019,12:05:00 AM,x,1,9.8,9.716590909
12/09/2019,12:10:00 AM,x,1,9.62,9.665711364
12/09/2019,12:15:00 AM,x,1,9.53,9.615740909
12/09/2019,12:20:00 AM,x,1,9.78,9.592134091
12/09/2019,12:25:00 AM,x,1,9.8,9.573072727
12/09/2019,12:30:00 AM,x,1,9.54,9.549465909
12/09/2019,12:35:00 AM,x,0.99,9.36,9.518586364
12/09/2019,12:40:00 AM,x,0.99,9.32,9.505888636
12/09/2019,12:45:00 AM,x,0.99,9.57,9.508645455
12/09/2019,12:50:00 AM,x,0.99,9.54,9.493220455
12/09/2019,12:55:00 AM,x,0.99,9.54,9.472340909
12/09/2019,01:00:00 AM,x,0.99,9.46,9.465977273
12/09/2019,01:05:00 AM,x,0.99,9.48,9.468704545
12/09/2019,01:10:00 AM,x,0.99,9.56,9.464159091
12/09/2019,01:15:00 AM,x,0.99,9.61,9.426886364
12/09/2019,01:20:00 AM,x,0.99,9.57,9.391431818
12/09/2019,01:25:00 AM,x,1,9.47,9.355977273
12/09/2019,01:30:00 AM,x,0.99,9.39,9.327795455
12/09/2019,01:35:00 AM,x,0.99,9.27,9.299613636
12/09/2019,01:40:00 AM,x,0.99,9.16,9.262340909
12/09/2019,01:45:00 AM,x,0.99,9.15,9.218704545
12/09/2019,01:50:00 AM,x,0.99,9.15,9.172311364
12/09/2019,01:55:00 AM,x,0.99,9.15,9.128675
12/09/2019,02:00:00 AM,x,0.99,9.17,9.097765909
12/09/2019,02:05:00 AM,x,0.99,9.15,9.083220455
12/09/2019,02:10:00 AM,x,0.99,9.13,9.075947727
12/09/2019,02:15:00 AM,x,1,9.06,9.055009091
12/09/2019,02:20:00 AM,x,1,8.99,9.037706818
12/09/2019,02:25:00 AM,x,0.99,9.05,9.018586364
12/09/2019,02:30:00 AM,x,0.99,9.11,9.009495455
12/09/2019,02:35:00 AM,x,0.99,9.08,8.991313636
12/09/2019,02:40:00 AM,x,1,8.92,8.974920455
12/09/2019,02:45:00 AM,x,1,8.96,8.979465909
12/09/2019,02:50:00 AM,x,1,8.94,8.984011364
12/09/2019,02:55:00 AM,x,0.99,9.07,8.9958
12/09/2019,03:00:00 AM,x,0.99,8.95,8.996679545
12/09/2019,03:05:00 AM,x,1,8.95,8.981225
12/09/2019,03:10:00 AM,x,1,9.11,8.982163636
12/09/2019,03:15:00 AM,x,1,9.04,8.984011364
12/09/2019,03:20:00 AM,x,1,9.18,8.980404545
12/09/2019,03:25:00 AM,x,1,9.12,8.970404545
12/09/2019,03:30:00 AM,x,0.99,8.91,8.982222727
12/09/2019,03:35:00 AM,x,0.99,8.93,9.001343182
12/09/2019,03:40:00 AM,x,0.99,8.98,8.995918182
12/09/2019,03:45:00 AM,x,0.99,8.9,9.001402273
12/09/2019,03:50:00 AM,x,0.99,8.96,9.007795455
12/09/2019,03:55:00 AM,x,0.99,9.08,8.990552273
12/09/2019,04:00:00 AM,x,0.99,9.16,8.967825
12/09/2019,04:05:00 AM,x,0.99,9.05,8.929672727
12/09/2019,04:10:00 AM,x,0.99,9.1,8.883338636
12/09/2019,04:15:00 AM,x,0.99,9.25,8.842459091
12/09/2019,04:20:00 AM,x,0.99,8.93,8.791579545
12/09/2019,04:25:00 AM,x,0.99,8.66,8.725245455
12/09/2019,04:30:00 AM,x,0.98,8.51,8.669820455
12/09/2019,04:35:00 AM,x,0.98,8.47,8.652577273
12/09/2019,04:40:00 AM,x,0.98,8.45,8.651697727
12/09/2019,04:45:00 AM,x,0.98,8.4,8.649
12/09/2019,04:50:00 AM,x,0.98,8.35,8.689
12/09/2019,04:55:00 AM,x,0.98,8.55,8.773545455
12/09/2019,05:00:00 AM,x,0.98,8.86,8.923515909
12/09/2019,05:05:00 AM,x,0.98,9.09,9.110759091
12/09/2019,05:10:00 AM,x,0.98,9.22,9.291609091
12/09/2019,05:15:00 AM,x,0.99,9.37,9.460552273
12/09/2019,05:20:00 AM,x,0.99,9.59,9.629163636
12/09/2019,05:25:00 AM,x,0.99,10.16,9.764502273
12/09/2019,05:30:00 AM,x,0.99,10.53,9.879718182
12/09/2019,05:35:00 AM,x,1,10.44,9.981922727
12/09/2019,05:40:00 AM,x,1.03,10.26,10.07884091
12/09/2019,05:45:00 AM,0,1.45,10.22,10.14570909
12/09/2019,05:50:00 AM,0,2.25,10.08,10.178225
12/09/2019,05:55:00 AM,0,3.83,10.22,10.12868636
12/09/2019,06:00:00 AM,0.08,6.08,10.38,10.01776591
12/09/2019,06:05:00 AM,0.22,9.1,10.55,9.889838636
12/09/2019,06:10:00 AM,0.79,18.05,10.66,9.771695455
12/09/2019,06:15:00 AM,0.88,18.6,10.52,9.699963636
12/09/2019,06:20:00 AM,0.9,18.68,10.19,9.669552273
12/09/2019,06:25:00 AM,0.94,18.84,9.89,9.675877273
12/09/2019,06:30:00 AM,1.27,22.76,9.74,9.730763636
12/09/2019,06:35:00 AM,2.26,33.94,10.03,9.822777273
12/09/2019,06:40:00 AM,2.05,32.19,10.43,9.986984091
12/09/2019,06:45:00 AM,2.45,35.62,10.83,10.19025682
12/09/2019,06:50:00 AM,2.81,38.92,11.43,10.40455455
12/09/2019,06:55:00 AM,2.82,38.58,12.04,10.65109773
12/09/2019,07:00:00 AM,3.05,42.88,12.66,10.96435909
12/09/2019,07:05:00 AM,2.64,38.78,13.14,11.24252273
12/09/2019,07:10:00 AM,2.5,37.8,13.38,11.54811136
12/09/2019,07:15:00 AM,4.06,56.61,13.78,11.85867273
12/09/2019,07:20:00 AM,6.26,84.01,14.72,12.15184318
12/09/2019,07:25:00 AM,6.41,91.81,15.43,12.33541591
12/09/2019,07:30:00 AM,8.74,124.1,16.02,12.53606591
12/09/2019,07:35:00 AM,10.81,152.76,17.71,12.85639091
12/09/2019,07:40:00 AM,11.36,163.43,18.4,13.03144545
12/09/2019,07:45:00 AM,12.66,186.77,19.46,13.08766136
12/09/2019,07:50:00 AM,14.92,252.14,21,13.13575455
12/09/2019,07:55:00 AM,13.67,226.66,20.84,13.29070682
12/09/2019,08:00:00 AM,12.01,182.67,21.34,13.3967
12/09/2019,08:05:00 AM,12.01,181.32,19.97,13.29472727
12/09/2019,08:10:00 AM,12.67,248.66,20.64,13.29921591
12/09/2019,08:15:00 AM,16.4,304.04,22.4,13.43408864
12/09/2019,08:20:00 AM,18.9,287.98,23.51,13.69268409
12/09/2019,08:25:00 AM,24.65,375.61,25.36,14.53586136
12/09/2019,08:30:00 AM,27.47,481.12,27.26,14.50905227
12/09/2019,08:35:00 AM,37.99,628.68,33.57,15.06836818
12/09/2019,08:40:00 AM,31.02,519.89,31.77,16.28257955
12/09/2019,08:45:00 AM,39.61,644,36.58,16.90691818
12/09/2019,08:50:00 AM,27.26,462.2,37.77,17.81582273
12/09/2019,08:55:00 AM,47.7,737.59,39.08,18.90345909
12/09/2019,09:00:00 AM,44.1,647.09,41.26,19.89905682
12/09/2019,09:05:00 AM,25.4,415.85,39.43,20.52650682
12/09/2019,09:10:00 AM,36.88,556.11,37.46,20.83166818
12/09/2019,09:15:00 AM,30.77,431.12,38.16,20.84284091
12/09/2019,09:20:00 AM,19.21,272.41,33.97,20.73671591
12/09/2019,09:25:00 AM,19.51,278.61,31.63,21.19566818
12/09/2019,09:30:00 AM,23.81,332.62,30.85,20.88020682
12/09/2019,09:35:00 AM,26.66,365.22,30.1,19.41208409
12/09/2019,09:40:00 AM,40.42,598.68,35.23,19.65720682
12/09/2019,09:45:00 AM,25.14,359.35,33.26,19.29939318
12/09/2019,09:50:00 AM,27.89,402.56,33.24,19.03122273
12/09/2019,09:55:00 AM,36.46,543.4,34.42,17.89060455
12/09/2019,10:00:00 AM,62.71,947.83,40.57,17.877575
12/09/2019,10:05:00 AM,43.07,696.53,44.72,18.23718864
12/09/2019,10:10:00 AM,43.72,682.38,42.39,18.16654545
12/09/2019,10:15:00 AM,40.1,610.56,42.01,16.64795
12/09/2019,10:20:00 AM,69.7,1080.05,45.13,16.29187727
12/09/2019,10:25:00 AM,53.58,813.03,46.32,16.29845909
12/09/2019,10:30:00 AM,32.17,496.12,38.31,16.87427273
12/09/2019,10:35:00 AM,37.72,618.59,35.1,16.21986364
12/09/2019,10:40:00 AM,64.63,1011.49,37.75,15.82495227
12/09/2019,10:45:00 AM,56.93,884,44.97,15.55409773
12/09/2019,10:50:00 AM,60.37,921.48,46.78,17.18748636
12/09/2019,10:55:00 AM,61.19,966.17,47.5,17.387025
12/09/2019,11:00:00 AM,65.03,1042.33,48.76,16.994925
12/09/2019,11:05:00 AM,67.85,1072.35,50.72,18.26586136
12/09/2019,11:10:00 AM,65.33,1020.08,52.34,20.11400909
12/09/2019,11:15:00 AM,28.98,417.98,41.58,19.93463409
12/09/2019,11:20:00 AM,34.49,491.34,38.06,19.34266591
12/09/2019,11:25:00 AM,53.33,755.6,42.43,18.988025
12/09/2019,11:30:00 AM,22.85,305.35,38.9,19.76173864
12/09/2019,11:35:00 AM,20.64,277.04,34.21,19.86987273
12/09/2019,11:40:00 AM,36.46,514.25,30.98,20.08950455
12/09/2019,11:45:00 AM,56.59,912.3,39.97,18.39283636
12/09/2019,11:50:00 AM,73.3,1118.51,48.55,18.12075682
12/09/2019,11:55:00 AM,50.7,788.15,49.01,17.70610455
12/09/2019,12:00:00 PM,57.76,882.52,45.74,17.02677273
12/09/2019,12:05:00 PM,39.4,592.82,40.87,15.42743409
12/09/2019,12:10:00 PM,59.05,853.16,37.06,16.10946818
12/09/2019,12:15:00 PM,29.54,465.89,34.24,16.37071591
12/09/2019,12:20:00 PM,36.82,609.79,33.13,16.45063636
12/09/2019,12:25:00 PM,27.08,354.97,33.04,15.12615
12/09/2019,12:30:00 PM,57.88,854.97,35.4,15.58418636
12/09/2019,12:35:00 PM,26.21,343.1,32.92,14.69165227
12/09/2019,12:40:00 PM,41.77,527.57,30.34,14.97881818
12/09/2019,12:45:00 PM,34.9,491.46,29.05,15.20575682
12/09/2019,12:50:00 PM,61.9,848.13,36.39,15.57121364
12/09/2019,12:55:00 PM,37.64,487.8,37.95,15.76403864
12/09/2019,01:00:00 PM,39.14,681.37,33.93,17.003775
12/09/2019,01:05:00 PM,15.56,655.35,33.79,16.89495227
12/09/2019,01:10:00 PM,35.64,473.08,36.97,17.50596818
12/09/2019,01:15:00 PM,42.56,423.02,31.08,18.014025
12/09/2019,01:20:00 PM,59.44,151.86,28.56,18.91262273
12/09/2019,01:25:00 PM,64.13,100.29,24.51,18.59337045
12/09/2019,01:30:00 PM,64.72,92.24,23.57,19.26267955
12/09/2019,01:35:00 PM,59.94,93.38,22.95,19.88189545
12/09/2019,01:40:00 PM,64.07,119.81,22.56,19.71917273
12/09/2019,01:45:00 PM,58.1,121.22,22.65,19.89640909
12/09/2019,01:50:00 PM,63.8,120.47,22.5,19.47294773
12/09/2019,01:55:00 PM,59.98,115.45,22.9,19.21427727
12/09/2019,02:00:00 PM,41.7,127,23.43,19.01350455
12/09/2019,02:05:00 PM,8.54,91.54,22.78,18.88088864
12/09/2019,02:10:00 PM,11.14,83.34,21.99,18.83206591
12/09/2019,02:15:00 PM,12.47,78.57,21.52,18.77010909
12/09/2019,02:20:00 PM,10.73,95.84,21.52,18.7408
12/09/2019,02:25:00 PM,8.92,94.04,21.42,18.63132273
12/09/2019,02:30:00 PM,7.56,77.65,20.98,18.47831818
12/09/2019,02:35:00 PM,7.91,80.95,20.76,18.29106818
12/09/2019,02:40:00 PM,8.05,78.19,20.57,18.141225
12/09/2019,02:45:00 PM,11.95,54.39,20.03,18.00088864
12/09/2019,02:50:00 PM,16.28,38.35,19.19,17.89380909
12/09/2019,02:55:00 PM,46.81,40.94,18.95,17.84389318
12/09/2019,03:00:00 PM,43.78,39.84,19.04,17.81334318
12/09/2019,03:05:00 PM,42.11,44.21,19.07,17.83972273
12/09/2019,03:10:00 PM,41.74,56.53,19.26,17.86791364
12/09/2019,03:15:00 PM,41.81,84.39,19.97,17.91904318
12/09/2019,03:20:00 PM,41.02,87.55,20.66,17.98510682
12/09/2019,03:25:00 PM,39.62,91.99,21.11,18.02928864
12/09/2019,03:30:00 PM,17.89,85.56,21.2,18.04814545
12/09/2019,03:35:00 PM,17.36,83.11,21.04,18.09356591
12/09/2019,03:40:00 PM,24.08,61.7,20.83,18.22051364
12/09/2019,03:45:00 PM,9.98,63.99,20.75,18.456575
12/09/2019,03:50:00 PM,28.15,76.14,20.58,18.59023182
12/09/2019,03:55:00 PM,24.37,85.15,20.72,18.59189318
12/09/2019,04:00:00 PM,11.08,101.76,21.44,18.50859318
12/09/2019,04:05:00 PM,24.36,100.64,22.09,18.38741136
12/09/2019,04:10:00 PM,18.4,64.8,21.93,18.23975227
12/09/2019,04:15:00 PM,6.22,50.62,20.93,18.05771818
12/09/2019,04:20:00 PM,4.39,47.12,19.67,17.88660227
12/09/2019,04:25:00 PM,3.65,47.6,19.05,17.69616591
12/09/2019,04:30:00 PM,4.28,59.51,18.94,17.489125
12/09/2019,04:35:00 PM,2.96,40.6,18.52,17.24439318
12/09/2019,04:40:00 PM,2,31.14,17.68,16.89807727
12/09/2019,04:45:00 PM,2.16,32.21,17.27,16.58733636
12/09/2019,04:50:00 PM,1.73,28.99,16.8,16.37113182
12/09/2019,04:55:00 PM,1.25,23.22,16.61,16.22013409
12/09/2019,05:00:00 PM,0.96,15.78,16.64,16.09040682
12/09/2019,05:05:00 PM,0.77,14.63,16.49,15.94025909
12/09/2019,05:10:00 PM,0.89,17.64,16.44,15.840975
12/09/2019,05:15:00 PM,0.88,17.22,16.32,15.76791591
12/09/2019,05:20:00 PM,0.78,15.63,16.35,15.72844318
