Fecha,Hora,Potencia [kW],Insolación [W/m²],Temperatura de modulos [°C],Temperatura ambiente [°C]
03/01/2020,05:30:00 AM,x,0.98,9.78,9.83339772727273
03/01/2020,05:35:00 AM,x,0.98,9.81,9.78321363636364
03/01/2020,05:40:00 AM,x,0.98,9.81,9.74453181818182
03/01/2020,05:45:00 AM,x,0.98,9.86,9.69838181818182
03/01/2020,05:50:00 AM,x,0.99,9.87,9.65656818181818
03/01/2020,05:55:00 AM,x,1.03,9.7,9.62746590909091
03/01/2020,06:00:00 AM,0,1.35,9.58,9.60963409090909
03/01/2020,06:05:00 AM,0,2.38,9.59,9.60379772727273
03/01/2020,06:10:00 AM,0.02,4.6,9.52,9.60748863636364
03/01/2020,06:15:00 AM,0.16,7.45,9.63,9.60611136363637
03/01/2020,06:20:00 AM,0.34,10.83,9.81,9.60693863636364
03/01/2020,06:25:00 AM,0.58,14.4,10.02,9.60365227272727
03/01/2020,06:30:00 AM,0.84,18.34,10.31,9.60191136363637
03/01/2020,06:35:00 AM,1.1,22.5,10.55,9.60404090909091
03/01/2020,06:40:00 AM,1.46,27.6,10.71,9.62357727272727
03/01/2020,06:45:00 AM,1.79,32.71,10.91,9.66207045454545
03/01/2020,06:50:00 AM,2.11,38.45,10.88,9.72743409090909
03/01/2020,06:55:00 AM,2.41,43.17,10.92,9.80441136363637
03/01/2020,07:00:00 AM,2.83,50.89,11.19,9.87662954545455
03/01/2020,07:05:00 AM,3.22,57.68,11.46,9.97638863636364
03/01/2020,07:10:00 AM,3.59,63.96,11.89,10.0724409090909
03/01/2020,07:15:00 AM,3.77,65.63,12.31,9.98895909090909
03/01/2020,07:20:00 AM,3.89,66.5,12.56,9.9523
03/01/2020,07:25:00 AM,4.37,74.82,12.94,10.3842227272727
03/01/2020,07:30:00 AM,4.3,76.12,13.39,10.4631931818182
03/01/2020,07:35:00 AM,4.82,83.09,13.57,10.7525954545455
03/01/2020,07:40:00 AM,8.38,176.35,14.66,11.2478704545455
03/01/2020,07:45:00 AM,14.93,302.55,19.06,11.8390090909091
03/01/2020,07:50:00 AM,9.64,199.75,20.76,12.4927159090909
03/01/2020,07:55:00 AM,19.74,401.7,23.46,13.1410636363636
03/01/2020,08:00:00 AM,24.11,478.19,28.31,13.7141613636364
03/01/2020,08:05:00 AM,26.1,506.79,31.73,14.1168431818182
03/01/2020,08:10:00 AM,28.38,525.86,33.77,14.4661340909091
