,Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C]
1652,12/01/2019,05:40:00 PM,0.1,4.77,14.37,14.0476375
1653,12/01/2019,05:45:00 PM,0.01,2.88,14.17,13.89651667
1654,12/01/2019,05:50:00 PM,0,1.67,13.91,13.74105625
1655,12/01/2019,05:55:00 PM,0,1.11,13.56,13.60059167
1656,12/01/2019,06:00:00 PM,0,1.02,13.35,13.481675
1657,12/01/2019,06:05:00 PM,0,1.03,13.31,13.36185417
1658,12/01/2019,06:10:00 PM,x,1.04,13.27,13.24781667
1659,12/01/2019,06:15:00 PM,x,1.04,13.11,13.14616042
1660,12/01/2019,06:20:00 PM,x,1.04,12.92,13.06622708
1661,12/01/2019,06:25:00 PM,x,1.03,12.96,13.01061042
1662,12/01/2019,06:30:00 PM,x,1.03,13.09,12.96641667
1663,12/01/2019,06:35:00 PM,x,1.04,12.93,12.92725
1664,12/01/2019,06:40:00 PM,x,1.03,12.88,12.90394375
1665,12/01/2019,06:45:00 PM,x,1.03,12.89,12.90980417
1666,12/01/2019,06:50:00 PM,x,1.03,12.93,12.92066458
1667,12/01/2019,06:55:00 PM,x,1.03,12.89,12.92899792
1668,12/01/2019,07:00:00 PM,x,1.03,12.82,12.93649792
1669,12/01/2019,07:05:00 PM,x,1.03,12.84,12.95319167
1670,12/01/2019,07:10:00 PM,x,1.03,12.99,12.95819167
1671,12/01/2019,07:15:00 PM,x,1.03,13.18,12.95235833
1672,12/01/2019,07:20:00 PM,x,1.03,13.05,12.93819167
1673,12/01/2019,07:25:00 PM,x,1.03,13.06,12.91485833
1674,12/01/2019,07:30:00 PM,x,1.03,13.18,12.87821875
1675,12/01/2019,07:35:00 PM,x,1.03,13.13,12.81574583
1676,12/01/2019,07:40:00 PM,x,1.03,12.94,12.73160625
1677,12/01/2019,07:45:00 PM,x,1.03,12.82,12.62746667
1678,12/01/2019,07:50:00 PM,x,1.03,12.76,12.54832708
1679,12/01/2019,07:55:00 PM,x,1.03,12.61,12.4666875
1680,12/01/2019,08:00:00 PM,x,1.02,12.38,12.36838125
1681,12/01/2019,08:05:00 PM,x,1.02,12.09,12.26843542
1682,12/01/2019,08:10:00 PM,x,1.02,11.98,12.1559625
1683,12/01/2019,08:15:00 PM,x,1.02,11.93,12.02101667
1684,12/01/2019,08:20:00 PM,x,1.02,12.1,11.89190417
1685,12/01/2019,08:25:00 PM,x,1.02,12.08,11.78529167
1686,12/01/2019,08:30:00 PM,x,1.02,12.0,11.69031875
1687,12/01/2019,08:35:00 PM,x,1.01,11.93,11.61784583
1688,12/01/2019,08:40:00 PM,x,1.02,11.59,11.55373333
1689,12/01/2019,08:45:00 PM,x,1.01,11.2,11.49545417
1690,12/01/2019,08:50:00 PM,x,1.01,11.21,11.42214792
1691,12/01/2019,08:55:00 PM,x,1.01,11.33,11.34053542
1692,12/01/2019,09:00:00 PM,x,1.01,11.24,11.26139583
1693,12/01/2019,09:05:00 PM,x,1.01,11.22,11.19142292
1694,12/01/2019,09:10:00 PM,x,1.0,11.21,11.13314375
1695,12/01/2019,09:15:00 PM,x,1.0,11.23,11.08567083
1696,12/01/2019,09:20:00 PM,x,1.01,11.22,11.01486458
1697,12/01/2019,09:25:00 PM,x,1.0,11.1,10.95155833
1698,12/01/2019,09:30:00 PM,x,1.01,11.05,10.89241875
1699,12/01/2019,09:35:00 PM,x,1.0,11.09,10.8516125
1700,12/01/2019,09:40:00 PM,x,1.0,10.89,10.79994583
1701,12/01/2019,09:45:00 PM,x,1.0,10.63,10.73077917
1702,12/01/2019,09:50:00 PM,x,1.0,10.36,10.65913958
1703,12/01/2019,09:55:00 PM,x,1.0,10.57,10.60247292
1704,12/01/2019,10:00:00 PM,x,1.0,10.53,10.56747292
1705,12/01/2019,10:05:00 PM,x,1.0,10.73,10.52080625
1706,12/01/2019,10:10:00 PM,x,1.0,10.59,10.48413958
1707,12/01/2019,10:15:00 PM,x,1.0,10.4,10.48163958
1708,12/01/2019,10:20:00 PM,x,1.0,10.36,10.48827917
1709,12/01/2019,10:25:00 PM,x,1.0,10.42,10.45827917
1710,12/01/2019,10:30:00 PM,x,1.01,10.63,10.42744583
1711,12/01/2019,10:35:00 PM,x,1.0,10.53,10.3791125
1712,12/01/2019,10:40:00 PM,x,1.0,10.45,10.32577917
1713,12/01/2019,10:45:00 PM,x,1.0,10.6,10.29994583
1714,12/01/2019,10:50:00 PM,x,1.01,10.44,10.2991125
1715,12/01/2019,10:55:00 PM,x,1.0,10.21,10.2866125
1716,12/01/2019,11:00:00 PM,x,1.0,10.16,10.23663958
1717,12/01/2019,11:05:00 PM,x,1.0,10.15,10.18997292
1718,12/01/2019,11:10:00 PM,x,1.0,9.95,10.14747292
1719,12/01/2019,11:15:00 PM,x,1.0,10.09,10.08747292
1720,12/01/2019,11:20:00 PM,x,1.0,10.35,10.04
1721,12/01/2019,11:25:00 PM,x,1.0,10.27,10.005
1722,12/01/2019,11:30:00 PM,x,1.0,10.03,9.975
1723,12/01/2019,11:35:00 PM,x,1.0,9.97,9.935833333
1724,12/01/2019,11:40:00 PM,x,1.0,9.94,9.904166667
1725,12/01/2019,11:45:00 PM,x,1.0,9.88,9.8675
1726,12/01/2019,11:50:00 PM,x,1.0,9.87,9.83
1727,12/01/2019,11:55:00 PM,x,1.0,9.79,9.805
1728,12/02/2019,12:00:00 AM,x,1.0,9.8,9.800833333
1729,12/02/2019,12:05:00 AM,x,1.0,9.68,9.801666667000001
1730,12/02/2019,12:10:00 AM,x,1.0,9.57,9.815833332999999
1731,12/02/2019,12:15:00 AM,x,1.0,9.65,9.8425
1732,12/02/2019,12:20:00 AM,x,1.0,9.9,9.860833332999999
1733,12/02/2019,12:25:00 AM,x,1.0,9.97,9.860833332999999
1734,12/02/2019,12:30:00 AM,x,1.0,9.98,9.9025
1735,12/02/2019,12:35:00 AM,x,1.0,9.98,9.996639583
1736,12/02/2019,12:40:00 AM,x,1.0,10.11,10.1216125
1737,12/02/2019,12:45:00 AM,x,1.0,10.2,10.25077917
1738,12/02/2019,12:50:00 AM,x,1.0,10.09,10.35825208
1739,12/02/2019,12:55:00 AM,x,1.0,9.79,10.42658542
1740,12/02/2019,01:00:00 AM,x,1.0,10.3,10.44241875
1741,12/02/2019,01:05:00 AM,x,1.01,10.81,10.44077917
1742,12/02/2019,01:10:00 AM,x,1.01,11.07,10.42247292
1743,12/02/2019,01:15:00 AM,x,1.0,11.2,10.39666667
1744,12/02/2019,01:20:00 AM,x,1.01,11.19,10.37919375
1745,12/02/2019,01:25:00 AM,x,1.0,10.79,10.39005417
1746,12/02/2019,01:30:00 AM,x,1.0,10.17,10.34174792
1747,12/02/2019,01:35:00 AM,x,0.99,9.96,10.25596875
1748,12/02/2019,01:40:00 AM,x,0.99,9.89,10.15352292
1749,12/02/2019,01:45:00 AM,x,0.99,9.89,10.04105
1750,12/02/2019,01:50:00 AM,x,0.99,9.88,9.938604167000001
1751,12/02/2019,01:55:00 AM,x,0.99,9.92,9.885297917
1752,12/02/2019,02:00:00 AM,x,0.99,9.72,9.91863125
1753,12/02/2019,02:05:00 AM,x,0.99,9.78,9.987797917
1754,12/02/2019,02:10:00 AM,x,0.99,9.84,10.06946458
1755,12/02/2019,02:15:00 AM,x,0.99,9.85,10.18527083
1756,12/02/2019,02:20:00 AM,x,0.99,9.96,10.32941042
1757,12/02/2019,02:25:00 AM,x,0.99,10.15,10.48271667
1758,12/02/2019,02:30:00 AM,x,1.0,10.57,10.59268958
1759,12/02/2019,02:35:00 AM,x,0.99,10.79,10.65268958
1760,12/02/2019,02:40:00 AM,x,0.99,10.87,10.68935625
1761,12/02/2019,02:45:00 AM,x,1.0,11.28,10.74268958
1762,12/02/2019,02:50:00 AM,x,1.0,11.61,10.80935625
1763,12/02/2019,02:55:00 AM,x,1.0,11.76,10.86852292
1764,12/02/2019,03:00:00 AM,x,1.0,11.04,10.92855
1765,12/02/2019,03:05:00 AM,x,0.99,10.5,10.97435625
1766,12/02/2019,03:10:00 AM,x,0.99,10.28,10.96352292
1767,12/02/2019,03:15:00 AM,x,0.99,10.49,10.87771667
1768,12/02/2019,03:20:00 AM,x,0.99,10.76,10.77357708
1769,12/02/2019,03:25:00 AM,x,0.99,10.86,10.6644375
1770,12/02/2019,03:30:00 AM,x,0.99,11.29,10.62196458
1771,12/02/2019,03:35:00 AM,x,1.0,11.34,10.59279792
1772,12/02/2019,03:40:00 AM,x,0.99,10.74,10.54863125
1773,12/02/2019,03:45:00 AM,x,0.99,10.25,10.46865833
1774,12/02/2019,03:50:00 AM,x,0.99,10.36,10.36451875
1775,12/02/2019,03:55:00 AM,x,0.99,10.45,10.25618542
1776,12/02/2019,04:00:00 AM,x,0.99,10.53,10.13201875
1777,12/02/2019,04:05:00 AM,x,0.99,10.15,10.00787917
1778,12/02/2019,04:10:00 AM,x,0.99,9.75,9.952879167
1779,12/02/2019,04:15:00 AM,x,0.98,9.53,9.972045833
1780,12/02/2019,04:20:00 AM,x,0.98,9.51,10.01204583
1781,12/02/2019,04:25:00 AM,x,0.99,9.56,10.0387125
1782,12/02/2019,04:30:00 AM,x,0.99,9.8,10.09035208
1783,12/02/2019,04:35:00 AM,x,0.99,9.85,10.19449167
1784,12/02/2019,04:40:00 AM,x,0.99,10.08,10.37613125
1785,12/02/2019,04:45:00 AM,x,0.99,10.48,10.57274375
1786,12/02/2019,04:50:00 AM,x,0.99,10.84,10.77268958
1787,12/02/2019,04:55:00 AM,x,0.99,10.77,10.97849583
1788,12/02/2019,05:00:00 AM,x,1.0,11.15,11.17680208
1789,12/02/2019,05:05:00 AM,x,1.0,11.4,11.37508125
1790,12/02/2019,05:10:00 AM,x,1.0,11.93,11.56147708
1791,12/02/2019,05:15:00 AM,x,1.0,11.89,11.71987917
1792,12/02/2019,05:20:00 AM,x,1.0,11.91,11.82896667
1793,12/02/2019,05:25:00 AM,x,1.0,12.03,11.92308958
1794,12/02/2019,05:30:00 AM,x,1.0,12.18,11.98090208
1795,12/02/2019,05:35:00 AM,x,1.01,12.23,12.01938958
1796,12/02/2019,05:40:00 AM,0,1.09,12.32,12.03852292
1797,12/02/2019,05:45:00 AM,0,1.58,12.4,12.08596458
1798,12/02/2019,05:50:00 AM,0,2.25,12.19,12.11981667
1799,12/02/2019,05:55:00 AM,0,3.16,11.97,12.18474792
1800,12/02/2019,06:00:00 AM,0.07,5.5,11.99,12.2477875
1801,12/02/2019,06:05:00 AM,0.19,8.02,12.09,12.31188125
1802,12/02/2019,06:10:00 AM,0.56,13.32,12.56,12.34256667
1803,12/02/2019,06:15:00 AM,1.22,22.56,13.16,12.41242917
1804,12/02/2019,06:20:00 AM,2.88,47.27,13.82,12.54087292
1805,12/02/2019,06:25:00 AM,3.72,56.41,14.61,12.69996042
1806,12/02/2019,06:30:00 AM,3.73,55.57,14.71,12.88251458
1807,12/02/2019,06:35:00 AM,3.14,49.96,14.59,13.0294
1808,12/02/2019,06:40:00 AM,4.31,65.76,14.79,13.12615
1809,12/02/2019,06:45:00 AM,4.6,68.4,15.41,13.18918125
1810,12/02/2019,06:50:00 AM,4.22,63.44,15.72,13.304025
1811,12/02/2019,06:55:00 AM,4.1,60.42,15.74,13.41994375
1812,12/02/2019,07:00:00 AM,2.53,41.48,15.35,13.55250417
1813,12/02/2019,07:05:00 AM,3.44,53.17,15.32,13.76990625
1814,12/02/2019,07:10:00 AM,5.04,74.52,15.71,14.09773333
1815,12/02/2019,07:15:00 AM,6.59,92.21,16.18,14.32408542
1816,12/02/2019,07:20:00 AM,7.72,107.02,17.14,14.54556458
1817,12/02/2019,07:25:00 AM,9,122.84,18.16,14.73524375
1818,12/02/2019,07:30:00 AM,10.87,147.24,19.28,14.92413333
1819,12/02/2019,07:35:00 AM,10.31,140.15,20.13,15.17826042
1820,12/02/2019,07:40:00 AM,9.26,122.87,20.58,15.42911458
1821,12/02/2019,07:45:00 AM,10.96,146.67,20.67,15.8555125
1822,12/02/2019,07:50:00 AM,11.57,156.74,21.41,16.25890625
1823,12/02/2019,07:55:00 AM,13.75,187.0,22.13,16.64150208
1824,12/02/2019,08:00:00 AM,14.05,185.89,22.31,17.01691667
1825,12/02/2019,08:05:00 AM,14.99,197.8,23.07,17.23993542
1826,12/02/2019,08:10:00 AM,18.05,250.82,24.45,16.7961375
1827,12/02/2019,08:15:00 AM,15.82,213.54,25.24,16.97270625
1828,12/02/2019,08:20:00 AM,16.32,218.69,25.61,17.35192292
1829,12/02/2019,08:25:00 AM,15.38,199.42,25.24,17.69986875
1830,12/02/2019,08:30:00 AM,12.67,164.01,24.33,18.09823542
1831,12/02/2019,08:35:00 AM,11.87,158.42,23.4,18.34829375
1832,12/02/2019,08:40:00 AM,31.9,476.58,26.75,18.60570208
1833,12/02/2019,08:45:00 AM,25.68,384.86,30.53,18.63240417
1834,12/02/2019,08:50:00 AM,21.25,302.26,30.69,18.66837292
1835,12/02/2019,08:55:00 AM,22.13,310.22,30.31,18.53555625
1836,12/02/2019,09:00:00 AM,18,241.57,28.9,17.96286667
1837,12/02/2019,09:05:00 AM,15.59,208.24,26.41,17.98112292
1838,12/02/2019,09:10:00 AM,15.3,204.7,26.04,18.07482083
1839,12/02/2019,09:15:00 AM,15.19,206.45,25.33,18.12007083
1840,12/02/2019,09:20:00 AM,14.1,194.64,25.26,18.42099375
1841,12/02/2019,09:25:00 AM,15.83,228.46,24.59,18.42098125
1842,12/02/2019,09:30:00 AM,34.08,504.08,28.51,18.23392917
1843,12/02/2019,09:35:00 AM,29.94,452.91,33.19,18.00722083
1844,12/02/2019,09:40:00 AM,40.85,607.83,32.14,18.31186042
1845,12/02/2019,09:45:00 AM,34.86,520.46,35.48,18.457
1846,12/02/2019,09:50:00 AM,21.95,295.15,34.07,18.682225
1847,12/02/2019,09:55:00 AM,24.17,322.84,30.72,18.87562917
1848,12/02/2019,10:00:00 AM,28.76,386.02,31.35,19.4127375
1849,12/02/2019,10:05:00 AM,35.77,503.64,33.29,19.39561042
1850,12/02/2019,10:10:00 AM,22.3,291.91,32.53,19.88940208
1851,12/02/2019,10:15:00 AM,21.95,284.86,29.62,19.82864792
1852,12/02/2019,10:20:00 AM,17.44,219.48,28.77,19.25502917
1853,12/02/2019,10:25:00 AM,15.55,194.28,25.8,18.70545833
1854,12/02/2019,10:30:00 AM,15.54,196.84,24.97,18.49731667
1855,12/02/2019,10:35:00 AM,14.78,185.08,24.28,18.54903125
1856,12/02/2019,10:40:00 AM,13.15,170.43,23.85,18.10434375
1857,12/02/2019,10:45:00 AM,12.77,167.2,23.27,18.00689583
1858,12/02/2019,10:50:00 AM,10.64,138.64,22.1,17.83583958
1859,12/02/2019,10:55:00 AM,20.82,276.22,22.61,17.7188875
1860,12/02/2019,11:00:00 AM,22.63,291.18,25.77,17.73056875
1861,12/02/2019,11:05:00 AM,20.81,263.93,26.12,17.72874167
1862,12/02/2019,11:10:00 AM,22.43,268.41,26.43,17.6993375
1863,12/02/2019,11:15:00 AM,17.99,223.61,26.46,17.64736042
1864,12/02/2019,11:20:00 AM,14.87,179.87,25.43,17.52134583
1865,12/02/2019,11:25:00 AM,13.75,165.77,23.47,17.59009375
1866,12/02/2019,11:30:00 AM,9.58,113.45,22.4,17.47205
1867,12/02/2019,11:35:00 AM,6.54,86.37,21.05,17.34547917
1868,12/02/2019,11:40:00 AM,6.6,86.21,20.76,16.90085833
1869,12/02/2019,11:45:00 AM,6.94,91.93,20.2,17.08428333
1870,12/02/2019,11:50:00 AM,9.85,123.63,20.1,16.9993625
1871,12/02/2019,11:55:00 AM,18.29,224.99,21.77,16.79220417
1872,12/02/2019,12:00:00 PM,27.14,322.15,25.36,16.68094375
1873,12/02/2019,12:05:00 PM,29.22,344.51,27.22,17.20821042
1874,12/02/2019,12:10:00 PM,40.54,532.27,29.67,17.64671042
1875,12/02/2019,12:15:00 PM,30.23,377.73,33.67,18.09780833
1876,12/02/2019,12:20:00 PM,37.24,506.61,35.03,18.33248333
1877,12/02/2019,12:25:00 PM,45.53,619.49,35.73,18.34737917
1878,12/02/2019,12:30:00 PM,45.35,617.3,37.44,18.23484583
1879,12/02/2019,12:35:00 PM,31.27,388.61,37.2,18.38796458
1880,12/02/2019,12:40:00 PM,23.26,284.61,32.47,18.87616875
1881,12/02/2019,12:45:00 PM,15.68,200.14,29.13,18.59040625
1882,12/02/2019,12:50:00 PM,13.73,179.75,24.74,18.51063958
1883,12/02/2019,12:55:00 PM,20.83,271.49,23.46,18.7355
1884,12/02/2019,01:00:00 PM,35.05,434.47,27.66,18.8239
1885,12/02/2019,01:05:00 PM,27.96,341.82,28.97,18.38601458
1886,12/02/2019,01:10:00 PM,25.03,308.01,28.24,18.14295625
1887,12/02/2019,01:15:00 PM,21.82,275.55,26.92,17.93180417
1888,12/02/2019,01:20:00 PM,22.94,296.37,27.24,18.02446042
1889,12/02/2019,01:25:00 PM,25.28,313.08,28.47,18.37238125
1890,12/02/2019,01:30:00 PM,24.11,300.66,28.21,18.61311042
1891,12/02/2019,01:35:00 PM,24.07,301.06,29.1,18.42306875
1892,12/02/2019,01:40:00 PM,22.42,282.97,29.5,18.14286458
1893,12/02/2019,01:45:00 PM,21.1,263.95,28.67,17.89117708
1894,12/02/2019,01:50:00 PM,17.14,216.0,27.03,17.71817917
1895,12/02/2019,01:55:00 PM,15.58,195.95,25.18,17.5978375
1896,12/02/2019,02:00:00 PM,18.37,232.97,24.0,17.49414583
1897,12/02/2019,02:05:00 PM,23.35,293.22,25.11,17.30631667
1898,12/02/2019,02:10:00 PM,25.09,307.47,24.86,17.07471875
1899,12/02/2019,02:15:00 PM,24.79,295.25,24.54,16.919175
1900,12/02/2019,02:20:00 PM,24.58,298.4,25.23,16.75698958
1901,12/02/2019,02:25:00 PM,23.36,283.36,26.06,16.66635208
1902,12/02/2019,02:30:00 PM,22.85,285.1,26.46,16.76451458
1903,12/02/2019,02:35:00 PM,23.6,286.72,26.38,16.89775833
1904,12/02/2019,02:40:00 PM,24.14,279.56,26.61,17.04292083
1905,12/02/2019,02:45:00 PM,23.44,250.92,26.38,17.0747125
1906,12/02/2019,02:50:00 PM,24.67,233.73,25.66,17.06032292
1907,12/02/2019,02:55:00 PM,26.06,227.57,25.12,16.88718542
1908,12/02/2019,03:00:00 PM,29.18,188.11,23.72,16.65772292
1909,12/02/2019,03:05:00 PM,28,164.33,22.52,16.43313125
1910,12/02/2019,03:10:00 PM,16.25,127.41,20.75,16.15044167
1911,12/02/2019,03:15:00 PM,26.81,133.05,19.65,15.85179583
1912,12/02/2019,03:20:00 PM,20.54,98.79,18.57,15.61939167
1913,12/02/2019,03:25:00 PM,34.45,82.98,17.47,15.46417708
1914,12/02/2019,03:30:00 PM,32.34,66.44,16.6,15.34068125
1915,12/02/2019,03:35:00 PM,27.68,59.8,16.31,15.2577
1916,12/02/2019,03:40:00 PM,30.04,71.63,16.46,15.24754167
1917,12/02/2019,03:45:00 PM,29.2,78.42,17.19,15.32784583
1918,12/02/2019,03:50:00 PM,28.69,86.31,18.08,15.4577125
1919,12/02/2019,03:55:00 PM,21.48,88.88,18.75,15.66918333
1920,12/02/2019,04:00:00 PM,10.26,80.17,18.73,15.87767708
1921,12/02/2019,04:05:00 PM,13.26,80.2,18.79,16.07855625
1922,12/02/2019,04:10:00 PM,12.06,57.93,18.37,16.30495625
1923,12/02/2019,04:15:00 PM,9.44,72.63,18.65,16.47798958
1924,12/02/2019,04:20:00 PM,6.8,60.07,18.87,16.60970625
1925,12/02/2019,04:25:00 PM,5.86,39.36,18.59,16.6696875
1926,12/02/2019,04:30:00 PM,7.45,41.15,18.28,16.65778542
1927,12/02/2019,04:35:00 PM,10.15,46.86,18.3,16.59765208
1928,12/02/2019,04:40:00 PM,9.13,46.19,18.35,16.4743625
1929,12/02/2019,04:45:00 PM,7.78,49.3,18.32,16.34265
1930,12/02/2019,04:50:00 PM,5.92,39.83,18.15,16.13167917
1931,12/02/2019,04:55:00 PM,4.2,29.81,17.55,15.87555625
1932,12/02/2019,05:00:00 PM,3.35,25.18,16.8,15.63810417
1933,12/02/2019,05:05:00 PM,2.4,21.48,16.16,15.39170833
1934,12/02/2019,05:10:00 PM,2.02,19.76,15.65,15.11860208
1935,12/02/2019,05:15:00 PM,1.54,17.57,15.28,14.83255417
1936,12/02/2019,05:20:00 PM,1.19,14.89,14.87,14.51966458
1937,12/02/2019,05:25:00 PM,0.89,12.39,14.64,14.21190625
1938,12/02/2019,05:30:00 PM,0.58,9.44,14.4,13.94650625
1939,12/02/2019,05:35:00 PM,0.3,6.76,14.04,13.71858542
1940,12/02/2019,05:40:00 PM,0.08,4.26,13.71,13.5068125
1941,12/02/2019,05:45:00 PM,0,2.61,13.37,13.31160833
1942,12/02/2019,05:50:00 PM,0,1.82,13.16,13.13414583
1943,12/02/2019,05:55:00 PM,0,1.29,12.93,12.98324583
1944,12/02/2019,06:00:00 PM,0,1.02,12.83,12.84268958
1945,12/02/2019,06:05:00 PM,0,1.02,12.76,12.707375
1946,12/02/2019,06:10:00 PM,x,1.03,12.5,12.57278958
1947,12/02/2019,06:15:00 PM,x,1.03,12.4,12.44542917
1948,12/02/2019,06:20:00 PM,x,1.03,12.29,12.3292625
1949,12/02/2019,06:25:00 PM,x,1.03,12.46,12.21249375
1950,12/02/2019,06:30:00 PM,x,1.03,12.44,12.09832708
1951,12/02/2019,06:35:00 PM,x,1.03,12.23,11.98749375
1952,12/02/2019,06:40:00 PM,x,1.03,11.99,11.9016875
1953,12/02/2019,06:45:00 PM,x,1.02,11.79,11.82171458
1954,12/02/2019,06:50:00 PM,x,1.02,11.74,11.745075
1955,12/02/2019,06:55:00 PM,x,1.02,11.52,11.66010208
1956,12/02/2019,07:00:00 PM,x,1.02,11.46,11.57098958
1957,12/02/2019,07:05:00 PM,x,1.02,11.43,11.48601667
1958,12/02/2019,07:10:00 PM,x,1.02,11.47,11.43440417
1959,12/02/2019,07:15:00 PM,x,1.02,11.44,11.40026458
1960,12/02/2019,07:20:00 PM,x,1.02,11.37,11.37859792
1961,12/02/2019,07:25:00 PM,x,1.02,11.44,11.36359792
1962,12/02/2019,07:30:00 PM,x,1.01,11.37,11.333625
1963,12/02/2019,07:35:00 PM,x,1.02,11.21,11.29615208
1964,12/02/2019,07:40:00 PM,x,1.01,11.37,11.2520125
1965,12/02/2019,07:45:00 PM,x,1.01,11.38,11.20703958
1966,12/02/2019,07:50:00 PM,x,1.02,11.48,11.1704
1967,12/02/2019,07:55:00 PM,x,1.02,11.34,11.13709375
1968,12/02/2019,08:00:00 PM,x,1.01,11.1,11.11709375
1969,12/02/2019,08:05:00 PM,x,1.01,10.98,11.12045417
1970,12/02/2019,08:10:00 PM,x,1.01,10.94,11.1087875
1971,12/02/2019,08:15:00 PM,x,1.01,10.9,11.09545417
1972,12/02/2019,08:20:00 PM,x,1.01,10.93,11.06464792
1973,12/02/2019,08:25:00 PM,x,1.01,11.04,11.02550833
1974,12/02/2019,08:30:00 PM,x,1.01,11.13,10.99053542
1975,12/02/2019,08:35:00 PM,x,1.01,11.25,10.96639583
1976,12/02/2019,08:40:00 PM,x,1.01,11.23,10.96222917
1977,12/02/2019,08:45:00 PM,x,1.01,11.22,10.95808958
1978,12/02/2019,08:50:00 PM,x,1.01,11.11,10.93642292
1979,12/02/2019,08:55:00 PM,x,1.01,10.87,10.92475625
1980,12/02/2019,09:00:00 PM,x,1.0,10.68,10.90392292
1981,12/02/2019,09:05:00 PM,x,1.0,10.69,10.86725625
1982,12/02/2019,09:10:00 PM,x,1.01,10.89,10.83058958
1983,12/02/2019,09:15:00 PM,x,1.0,10.85,10.80058958
1984,12/02/2019,09:20:00 PM,x,1.01,10.67,10.77725625
1985,12/02/2019,09:25:00 PM,x,1.01,10.9,10.77808958
1986,12/02/2019,09:30:00 PM,x,1.01,10.88,10.79642292
1987,12/02/2019,09:35:00 PM,x,1.01,10.81,10.80892292
1988,12/02/2019,09:40:00 PM,x,1.01,10.79,10.80808958
1989,12/02/2019,09:45:00 PM,x,1.01,10.86,10.8005625
1990,12/02/2019,09:50:00 PM,x,1.01,10.83,10.81725625
1991,12/02/2019,09:55:00 PM,x,1.01,10.88,10.82228333
1992,12/02/2019,10:00:00 PM,x,1.0,10.9,10.81814375
1993,12/02/2019,10:05:00 PM,x,1.0,10.84,10.8173375
1994,12/02/2019,10:10:00 PM,x,1.01,10.88,10.82153125
1995,12/02/2019,10:15:00 PM,x,1.01,10.76,10.81989167
1996,12/02/2019,10:20:00 PM,x,1.0,10.87,10.82241875
1997,12/02/2019,10:25:00 PM,x,1.0,10.96,10.81577917
1998,12/02/2019,10:30:00 PM,x,1.0,10.83,10.79580625
1999,12/02/2019,10:35:00 PM,x,1.0,10.8,10.77
2000,12/02/2019,10:40:00 PM,x,1.0,10.84,10.74672083
2001,12/02/2019,10:45:00 PM,x,1.0,10.84,10.74174792
2002,12/02/2019,10:50:00 PM,x,1.0,10.86,10.72924792
2003,12/02/2019,10:55:00 PM,x,1.0,10.8,10.69674792
2004,12/02/2019,11:00:00 PM,x,0.99,10.66,10.65094167
2005,12/02/2019,11:05:00 PM,x,0.99,10.53,10.59094167
2006,12/02/2019,11:10:00 PM,x,0.99,10.6,10.51346875
2007,12/02/2019,11:15:00 PM,x,1.0,10.7,10.42263542
2008,12/02/2019,11:20:00 PM,x,1.0,10.72,10.3276625
2009,12/02/2019,11:25:00 PM,x,1.0,10.57,10.24768958
2010,12/02/2019,11:30:00 PM,x,0.99,10.28,10.21313182
2011,12/02/2019,11:35:00 PM,x,1.0,10.08,10.1846625
2012,12/02/2019,11:40:00 PM,x,0.99,9.91,10.14208889
2013,12/02/2019,11:45:00 PM,x,1.0,9.75,10.0764125
2014,12/02/2019,11:50:00 PM,x,0.99,9.72,9.989114286
2015,12/02/2019,11:55:00 PM,x,0.99,9.84,9.897716667000001
