Fecha ,Hora,Potencia [kW],Insolaci½n [W/mì],Temperatura de modulos [›C],Temperatura ambiente [›C]
01/27/2020,09:55:00 PM,x,1,11.18,11.12653182
01/27/2020,10:00:00 PM,x,1,11.08,11.06474318
01/27/2020,10:05:00 PM,x,1,11.01,11.01477273
01/27/2020,10:10:00 PM,x,1,10.94,10.96840909
01/27/2020,10:15:00 PM,x,1,10.89,10.922925
01/27/2020,10:20:00 PM,x,1,10.93,10.87474318
01/27/2020,10:25:00 PM,x,1,10.87,10.83565227
01/27/2020,10:30:00 PM,x,1,10.88,10.82837955
01/27/2020,10:35:00 PM,x,1,10.77,10.86837955
01/27/2020,10:40:00 PM,x,1.01,10.74,10.95289545
01/27/2020,10:45:00 PM,x,1,10.69,11.06650227
01/27/2020,10:50:00 PM,x,1,10.75,11.17465455
01/27/2020,10:55:00 PM,x,1,11,11.26371591
01/27/2020,11:00:00 PM,x,1,11.45,11.33189773
01/27/2020,11:05:00 PM,x,1.01,11.87,11.374625
01/27/2020,11:10:00 PM,x,1.01,12.14,11.39465455
01/27/2020,11:15:00 PM,x,1.01,12.12,11.40465455
01/27/2020,11:20:00 PM,x,1.01,11.85,11.38283636
01/27/2020,11:25:00 PM,x,1,11.63,11.32192727
01/27/2020,11:30:00 PM,x,1,11.24,11.22465455
01/27/2020,11:35:00 PM,x,1,10.96,11.12013864
01/27/2020,11:40:00 PM,x,1,10.8,10.99198636
01/27/2020,11:45:00 PM,x,1,10.51,10.852925
01/27/2020,11:50:00 PM,x,1,10.33,10.73025682
01/27/2020,11:55:00 PM,x,1,10.38,10.62665
01/28/2020,12:00:00 AM,x,1,10.72,10.55758864
01/28/2020,12:05:00 AM,x,1,10.73,10.51761818
01/28/2020,12:10:00 AM,x,1,10.59,10.49398182
01/28/2020,12:15:00 AM,x,0.99,10.5,10.52855682
01/28/2020,12:20:00 AM,x,0.99,10.49,10.60946591
01/28/2020,12:25:00 AM,x,0.99,10.48,10.700375
01/28/2020,12:30:00 AM,x,0.99,10.52,10.78401136
01/28/2020,12:35:00 AM,x,1,10.54,10.87489091
01/28/2020,12:40:00 AM,x,0.99,10.89,10.98852727
01/28/2020,12:45:00 AM,x,1,11.22,11.16301364
01/28/2020,12:50:00 AM,x,1,11.38,11.35656136
01/28/2020,12:55:00 AM,x,1,11.64,11.54832045
01/28/2020,01:00:00 AM,x,1.01,11.73,11.75553409
01/28/2020,01:05:00 AM,x,1,11.84,11.93550455
01/28/2020,01:10:00 AM,x,1.01,12.42,12.07726364
01/28/2020,01:15:00 AM,x,1.02,12.62,12.17635455
01/28/2020,01:20:00 AM,x,1.01,12.59,12.25999091
01/28/2020,01:25:00 AM,x,1.01,12.8,12.31544545
01/28/2020,01:30:00 AM,x,1.01,12.52,12.35456591
01/28/2020,01:35:00 AM,x,1.01,12.45,12.37732273
01/28/2020,01:40:00 AM,x,1,12.31,12.34738182
01/28/2020,01:45:00 AM,x,1,12.3,12.29744091
01/28/2020,01:50:00 AM,x,1,12.25,12.2375
01/28/2020,01:55:00 AM,x,1,12.16,12.15119545
01/28/2020,02:00:00 AM,x,0.99,12.09,12.1158
01/28/2020,02:05:00 AM,x,0.99,12.09,12.08219318
01/28/2020,02:10:00 AM,x,1,12.07,12.01222273
01/28/2020,02:15:00 AM,x,0.99,11.93,11.91588864
01/28/2020,02:20:00 AM,x,0.99,11.85,11.8041
01/28/2020,02:25:00 AM,x,0.99,12.13,11.70506818
01/28/2020,02:30:00 AM,x,1,12.08,11.60870455
01/28/2020,02:35:00 AM,x,0.99,11.54,11.51055227
01/28/2020,02:40:00 AM,x,0.99,11.24,11.43603636
01/28/2020,02:45:00 AM,x,0.99,11.02,11.40152045
01/28/2020,02:50:00 AM,x,0.98,11.07,11.38152045
01/28/2020,02:55:00 AM,x,0.99,11.03,11.34788409
01/28/2020,03:00:00 AM,x,0.98,11.01,11.32609545
01/28/2020,03:05:00 AM,x,0.99,11.25,11.36791364
01/28/2020,03:10:00 AM,x,0.98,11.55,11.44973182
01/28/2020,03:15:00 AM,x,0.99,11.63,11.50882273
01/28/2020,03:20:00 AM,x,0.99,11.76,11.50882273
01/28/2020,03:25:00 AM,x,0.99,11.84,11.48248864
01/28/2020,03:30:00 AM,x,0.99,12,11.43067045
01/28/2020,03:35:00 AM,x,0.99,12.14,11.35160909
01/28/2020,03:40:00 AM,x,0.99,11.67,11.23615455
01/28/2020,03:45:00 AM,x,0.98,11.07,11.08894091
01/28/2020,03:50:00 AM,x,0.98,10.74,10.91263636
01/28/2020,03:55:00 AM,x,0.98,10.44,10.71996818
01/28/2020,04:00:00 AM,x,0.98,10.38,10.50636136
01/28/2020,04:05:00 AM,x,0.98,10.28,10.27457273
01/28/2020,04:10:00 AM,x,0.97,10.01,10.08823864
01/28/2020,04:15:00 AM,x,0.97,9.82,9.959147727
01/28/2020,04:20:00 AM,x,0.97,9.72,9.903663636
01/28/2020,04:25:00 AM,x,0.98,9.65,9.944543182
01/28/2020,04:30:00 AM,x,0.98,9.59,10.003575
01/28/2020,04:35:00 AM,x,0.98,9.62,10.04263636
01/28/2020,04:40:00 AM,x,0.98,9.65,10.06075909
01/28/2020,04:45:00 AM,x,0.99,10.13,10.05524545
01/28/2020,04:50:00 AM,x,0.99,10.89,10.01885227
01/28/2020,04:55:00 AM,x,1,11.03,9.956125
01/28/2020,05:00:00 AM,x,0.99,10.71,9.890670455
01/28/2020,05:05:00 AM,x,0.99,10.21,9.826125
01/28/2020,05:10:00 AM,x,0.99,9.76,9.762459091
01/28/2020,05:15:00 AM,x,0.98,9.32,9.646095455
01/28/2020,05:20:00 AM,x,0.98,8.96,9.464277273
01/28/2020,05:25:00 AM,x,0.98,8.87,9.272488636
01/28/2020,05:30:00 AM,x,0.98,8.91,9.113368182
01/28/2020,05:35:00 AM,x,0.99,8.95,9.000493182
01/28/2020,05:40:00 AM,x,0.99,8.85,8.910279545
01/28/2020,05:45:00 AM,x,0.99,8.89,8.854295455
01/28/2020,05:50:00 AM,x,0.99,8.92,8.818152273
01/28/2020,05:55:00 AM,x,1,8.96,8.780809091
01/28/2020,06:00:00 AM,x,1.04,8.97,8.737736364
01/28/2020,06:05:00 AM,0,1.37,8.78,8.715097727
01/28/2020,06:10:00 AM,0,2.39,8.75,8.72185
01/28/2020,06:15:00 AM,0,4.29,8.67,8.717743182
01/28/2020,06:20:00 AM,0.1,6.85,8.65,8.726981818
01/28/2020,06:25:00 AM,0.23,10.02,8.73,8.738213636
01/28/2020,06:30:00 AM,0.41,12.96,9.09,8.739009091
01/28/2020,06:35:00 AM,0.54,15.32,9.39,8.594604545
01/28/2020,06:40:00 AM,0.72,18.38,9.41,8.522009091
01/28/2020,06:45:00 AM,0.88,20.94,9.67,8.621925
01/28/2020,06:50:00 AM,1.03,23.66,9.82,8.879568182
01/28/2020,06:55:00 AM,1.3,27.54,9.84,9.225277273
01/28/2020,07:00:00 AM,3.37,121.63,11.1,9.652938636
01/28/2020,07:05:00 AM,5.68,197.73,14.3,10.04023636
01/28/2020,07:10:00 AM,6.73,222.78,16.87,10.43162273
01/28/2020,07:15:00 AM,8.09,247.34,19.3,10.82970909
01/28/2020,07:20:00 AM,9.1,259.78,20.65,11.28471136
01/28/2020,07:25:00 AM,10.46,275.29,22.32,11.75360227
01/28/2020,07:30:00 AM,12.34,300.85,22.93,12.44235682
01/28/2020,07:35:00 AM,13.74,324.68,23.67,13.12135682
01/28/2020,07:40:00 AM,15.59,357.28,24.98,13.47776591
01/28/2020,07:45:00 AM,17.11,382.89,26.5,13.81003182
01/28/2020,07:50:00 AM,18.77,403.3,27.21,14.13217727
01/28/2020,07:55:00 AM,20.46,431.59,28.75,14.28069773
01/28/2020,08:00:00 AM,21.43,440.53,29.66,14.54063864
01/28/2020,08:05:00 AM,22.78,459.38,28.48,14.73609773
01/28/2020,08:10:00 AM,24.55,485.65,30.7,15.01978864
01/28/2020,08:15:00 AM,25.92,504.9,32.16,15.26161591
01/28/2020,08:20:00 AM,26.98,514.56,31.73,15.50594318
01/28/2020,08:25:00 AM,27.9,528.87,33.2,15.67175682
01/28/2020,08:30:00 AM,29.32,547.14,33.05,15.78534545
01/28/2020,08:35:00 AM,29.88,558.8,34.65,16.15657273
01/28/2020,08:40:00 AM,32.18,587.81,35.82,16.49197727
01/28/2020,08:45:00 AM,32.76,597.22,36.2,16.78367955
01/28/2020,08:50:00 AM,35.62,637.93,37.28,17.23789091
01/28/2020,08:55:00 AM,36.56,662.7,38.13,17.47344545
01/28/2020,09:00:00 AM,36.84,659.58,39.07,17.70890227
01/28/2020,09:05:00 AM,37.56,674.59,40.53,17.83296364
01/28/2020,09:10:00 AM,39.47,710.17,42.04,17.87699318
01/28/2020,09:15:00 AM,40.21,729.75,43.72,17.93004545
01/28/2020,09:20:00 AM,41.05,742.99,42.75,18.099625
01/28/2020,09:25:00 AM,43.72,768.37,42.83,18.55703409
01/28/2020,09:30:00 AM,45.05,792.81,43.62,18.61875455
01/28/2020,09:35:00 AM,44.41,780.6,42.57,18.57527727
01/28/2020,09:40:00 AM,46.55,821.11,44.06,18.58402045
01/28/2020,09:45:00 AM,45.62,798.38,44.36,18.46833409
01/28/2020,09:50:00 AM,39.12,668.5,43.35,18.62013182
01/28/2020,09:55:00 AM,47.12,798.69,44.27,19.96949773
01/28/2020,10:00:00 AM,49.98,860.69,46.1,20.84191364
01/28/2020,10:05:00 AM,49.1,833.98,46.16,21.29070455
01/28/2020,10:10:00 AM,52.16,892.29,47.73,21.50729091
01/28/2020,10:15:00 AM,52.93,915.92,50.04,21.61800227
01/28/2020,10:20:00 AM,27.29,501.2,48.99,21.32569545
01/28/2020,10:25:00 AM,15.73,256.3,35.78,20.15679318
01/28/2020,10:30:00 AM,16.72,254.24,30.4,21.01117273
01/28/2020,10:35:00 AM,18.84,277.65,28.78,20.64956591
01/28/2020,10:40:00 AM,20.24,295.37,29.23,20.77039773
01/28/2020,10:45:00 AM,24.19,344.05,29.59,21.36368864
01/28/2020,10:50:00 AM,59.65,980.78,37.33,20.33912727
01/28/2020,10:55:00 AM,24.59,386.9,40.1,19.91264318
01/28/2020,11:00:00 AM,46.75,724.37,38.62,19.68821818
01/28/2020,11:05:00 AM,42.06,658.47,41.46,19.53955682
01/28/2020,11:10:00 AM,16.7,256.96,35.15,18.57118864
01/28/2020,11:15:00 AM,25.92,352.59,32.89,18.05588636
01/28/2020,11:20:00 AM,14.95,219.11,29.88,18.537575
01/28/2020,11:25:00 AM,17.33,255.43,27.97,17.52709318
01/28/2020,11:30:00 AM,22.12,330.12,28.85,18.10185909
01/28/2020,11:35:00 AM,44.12,666.51,30.64,18.80040227
01/28/2020,11:40:00 AM,49.1,782.46,38.17,18.61143864
01/28/2020,11:45:00 AM,62.93,1006.67,43.47,19.47829773
01/28/2020,11:50:00 AM,62.44,1022.14,49.63,19.68560227
01/28/2020,11:55:00 AM,60.56,1011.68,54.28,18.95058864
01/28/2020,12:00:00 PM,52.93,846.04,55.24,19.19803864
01/28/2020,12:05:00 PM,51.68,865.84,52.86,20.64876364
01/28/2020,12:10:00 PM,19.37,288.73,40.35,21.58169091
01/28/2020,12:15:00 PM,18.17,260.33,33.5,22.60068182
01/28/2020,12:20:00 PM,46.1,710.05,34.66,22.71673182
01/28/2020,12:25:00 PM,40.74,642.06,41.71,23.13278864
01/28/2020,12:30:00 PM,18.43,266.88,33.61,22.58637955
01/28/2020,12:35:00 PM,18.08,258.7,31.41,22.26522273
01/28/2020,12:40:00 PM,20.21,292.55,31.47,21.41167955
01/28/2020,12:45:00 PM,40.45,628.4,38.11,21.01953409
01/28/2020,12:50:00 PM,20.64,289.63,35.39,21.80972727
01/28/2020,12:55:00 PM,17.81,253.44,29.97,21.74433864
01/28/2020,01:00:00 PM,13.27,183.77,27.16,21.30262727
01/28/2020,01:05:00 PM,9.34,127.16,25.71,21.00392955
01/28/2020,01:10:00 PM,6.17,95.21,23.82,20.7392
01/28/2020,01:15:00 PM,3.43,58.6,22.18,20.769325
01/28/2020,01:20:00 PM,2.47,41.73,21.48,20.04979091
01/28/2020,01:25:00 PM,1.92,32.69,21.14,19.71475
01/28/2020,01:30:00 PM,1.85,31.49,20.74,19.42588636
01/28/2020,01:35:00 PM,2.27,36.92,20.25,18.97304091
01/28/2020,01:40:00 PM,2.54,40.05,19.32,18.44529773
01/28/2020,01:45:00 PM,1.85,29.78,19.03,17.87926136
01/28/2020,01:50:00 PM,1.76,29.3,19,17.34130909
01/28/2020,01:55:00 PM,2.03,34.77,19.14,16.79286136
01/28/2020,02:00:00 PM,2.5,43.2,18,16.223825
01/28/2020,02:05:00 PM,3.83,64.6,17.02,15.53388636
01/28/2020,02:10:00 PM,5.09,83.72,16.77,14.91454773
01/28/2020,02:15:00 PM,3.89,61.96,16.22,14.42525682
01/28/2020,02:20:00 PM,3.77,56.78,15.89,14.14228864
01/28/2020,02:25:00 PM,5.53,81.01,16.09,13.84390227
01/28/2020,02:30:00 PM,10.36,146.13,16.21,13.81871818
01/28/2020,02:35:00 PM,15.29,193.98,17.51,13.84237727
01/28/2020,02:40:00 PM,21.17,209.54,19.49,14.09715909
01/28/2020,02:45:00 PM,15.88,182.92,20.88,14.41974773
01/28/2020,02:50:00 PM,35.52,256.07,23.05,14.72347955
01/28/2020,02:55:00 PM,19.76,217.57,23.39,15.22211818
01/28/2020,03:00:00 PM,30.53,280.9,24.31,15.77318636
01/28/2020,03:05:00 PM,25.12,243.64,24.77,16.34015227
01/28/2020,03:10:00 PM,18.67,198.93,24.22,16.76707045
01/28/2020,03:15:00 PM,17.41,192.44,23.64,16.96971591
01/28/2020,03:20:00 PM,11.18,136.24,23.37,17.08246591
01/28/2020,03:25:00 PM,11.69,136.23,21.95,17.01421818
01/28/2020,03:30:00 PM,11.96,111.93,21.08,17.06737045
01/28/2020,03:35:00 PM,8.4,113.66,21.07,17.03883409
01/28/2020,03:40:00 PM,7.45,98.64,20.37,16.93313182
01/28/2020,03:45:00 PM,8.41,112.37,19.62,16.94936136
01/28/2020,03:50:00 PM,8.87,117.9,19.4,16.83966591
01/28/2020,03:55:00 PM,11.12,118.91,19.63,16.77233409
01/28/2020,04:00:00 PM,8.42,107.76,20.04,16.68573864
01/28/2020,04:05:00 PM,8.16,112.86,20.26,16.66977045
01/28/2020,04:10:00 PM,5.62,75.87,20.03,16.570675
01/28/2020,04:15:00 PM,4.22,61.06,19.72,16.50594318
01/28/2020,04:20:00 PM,6.89,88.25,19.65,16.50825
01/28/2020,04:25:00 PM,10.56,126.47,20.6,16.57086591
01/28/2020,04:30:00 PM,8.36,71.68,19.53,16.57700455
01/28/2020,04:35:00 PM,10.63,76.18,18.55,16.65256364
01/28/2020,04:40:00 PM,12.04,99.51,18.49,16.75459091
01/28/2020,04:45:00 PM,14.35,126.35,19.7,16.88185
01/28/2020,04:50:00 PM,11.82,130.64,20.7,17.12123636
01/28/2020,04:55:00 PM,15.4,161.99,21.87,17.374025
01/28/2020,05:00:00 PM,14.11,153.44,22.41,17.50430227
01/28/2020,05:05:00 PM,11.48,125.03,22.75,17.75215455
01/28/2020,05:10:00 PM,9.58,101.68,22.44,18.06090909
01/28/2020,05:15:00 PM,7.24,84.15,22.15,18.27830909
01/28/2020,05:20:00 PM,5.58,63.68,21.34,18.36799545
01/28/2020,05:25:00 PM,4.61,53.74,20.38,18.41374773
01/28/2020,05:30:00 PM,2.54,37.83,20.03,18.37816591
01/28/2020,05:35:00 PM,1.43,25.47,19.48,18.23996591
01/28/2020,05:40:00 PM,0.68,15.23,18.48,18.03721136
01/28/2020,05:45:00 PM,0.29,8.9,17.73,17.80903182
01/28/2020,05:50:00 PM,0.17,7.12,17.34,17.56952955
01/28/2020,05:55:00 PM,0.04,4.56,17.18,17.37165682
01/28/2020,06:00:00 PM,0,3.19,17.27,17.12126364
01/28/2020,06:05:00 PM,0,2.92,17,16.79526136
01/28/2020,06:10:00 PM,0,1.38,16.95,16.51721591
01/28/2020,06:15:00 PM,0,1.05,16.67,16.28955909
01/28/2020,06:20:00 PM,0,1.02,16.49,16.04664318
01/28/2020,06:25:00 PM,0,1.04,16.08,15.76343636
01/28/2020,06:30:00 PM,x,1.04,15.1,15.43802955
01/28/2020,06:35:00 PM,x,1.03,14.96,15.13455227
01/28/2020,06:40:00 PM,x,1.03,14.97,14.826525
01/28/2020,06:45:00 PM,x,1.03,14.47,14.55570455
01/28/2020,06:50:00 PM,x,1.03,13.95,14.30025
01/28/2020,06:55:00 PM,x,1.02,13.62,14.05485455
01/28/2020,07:00:00 PM,x,1.02,13.6,13.92130682
01/28/2020,07:05:00 PM,x,1.02,13.55,13.83860909
01/28/2020,07:10:00 PM,x,1.02,13.69,13.76772955
01/28/2020,07:15:00 PM,x,1.02,13.68,13.74230455
01/28/2020,07:20:00 PM,x,1.02,13.38,13.76597045
01/28/2020,07:25:00 PM,x,1.01,13.63,13.82051591
01/28/2020,07:30:00 PM,x,1.02,14.05,13.866
01/28/2020,07:35:00 PM,x,1.02,14.19,13.916
01/28/2020,07:40:00 PM,x,1.02,14.19,13.956
01/28/2020,07:45:00 PM,x,1.02,14.21,14.02327273
01/28/2020,07:50:00 PM,x,1.02,14.22,14.126
01/28/2020,07:55:00 PM,x,1.01,14.1,14.19324318
01/28/2020,08:00:00 PM,x,1.02,14.1,14.22506136
01/28/2020,08:05:00 PM,x,1.02,14.13,14.26415227
01/28/2020,08:10:00 PM,x,1.02,14.42,14.32051591
01/28/2020,08:15:00 PM,x,1.02,14.51,14.391425
01/28/2020,08:20:00 PM,x,1.02,14.37,14.451425
01/28/2020,08:25:00 PM,x,1.02,14.4,14.50954773
01/28/2020,08:30:00 PM,x,1.02,14.62,14.54136591
01/28/2020,08:35:00 PM,x,1.02,14.81,14.53682045
01/28/2020,08:40:00 PM,x,1.02,14.99,14.47594091
01/28/2020,08:45:00 PM,x,1.02,14.88,14.41233409
01/28/2020,08:50:00 PM,x,1.03,14.74,14.39054545
01/28/2020,08:55:00 PM,x,1.02,14.45,14.38509091
01/28/2020,09:00:00 PM,x,1.02,14.08,14.36236364
01/28/2020,09:05:00 PM,x,1.01,13.75,14.32327273
01/28/2020,09:10:00 PM,x,1.01,13.81,14.230575
01/28/2020,09:15:00 PM,x,1.01,14.13,14.08605909
01/28/2020,09:20:00 PM,x,1.02,14.34,13.93975455
01/28/2020,09:25:00 PM,x,1.02,14.37,13.828875
01/28/2020,09:30:00 PM,x,1.02,14.38,13.75981364
01/28/2020,09:35:00 PM,x,1.01,13.97,13.71620682
01/28/2020,09:40:00 PM,x,1.01,13.29,13.65714545
01/28/2020,09:45:00 PM,x,1.01,13.13,13.56532727
01/28/2020,09:50:00 PM,x,1.01,13.23,13.44899318
01/28/2020,09:55:00 PM,x,1.01,13.32,13.306325
01/28/2020,10:00:00 PM,x,1,13.27,13.165475
01/28/2020,10:05:00 PM,x,1,13.16,13.07005
01/28/2020,10:10:00 PM,x,1.01,13.12,13.05098864
01/28/2020,10:15:00 PM,x,1.01,13.06,13.074625
01/28/2020,10:20:00 PM,x,1,12.8,13.08735227
01/28/2020,10:25:00 PM,x,1,12.83,13.05374545
01/28/2020,10:30:00 PM,x,1,12.92,12.99556364
01/28/2020,10:35:00 PM,x,1,13.08,12.96829091
01/28/2020,10:40:00 PM,x,1.01,13.39,12.95013864
01/28/2020,10:45:00 PM,x,1.01,13.37,12.92198636
01/28/2020,10:50:00 PM,x,1,12.95,12.92835
01/28/2020,10:55:00 PM,x,1,12.63,12.97650227
01/28/2020,11:00:00 PM,x,1,12.86,13.04101818
01/28/2020,11:05:00 PM,x,1,12.92,13.11007955
01/28/2020,11:10:00 PM,x,1,12.75,13.17007955
01/28/2020,11:15:00 PM,x,1,12.87,13.19098864
01/28/2020,11:20:00 PM,x,1.01,13.36,13.21371591
01/28/2020,11:25:00 PM,x,1.01,13.63,13.26917045
01/28/2020,11:30:00 PM,x,1.01,13.84,13.25280682
01/28/2020,11:35:00 PM,x,1.01,14.05,13.2893375
01/28/2020,11:40:00 PM,x,1.01,13.6,13.352875
01/28/2020,11:45:00 PM,x,1,13.2,13.41729688
01/28/2020,11:50:00 PM,x,1,13.24,13.43017143
01/28/2020,11:55:00 PM,x,1,12.68,13.4023375
