Fecha,Hora,Potencia [kW],Insolacion [W/m2],Temperatura de modulos [C],Temperatura Ambiente [C],,,,
27/10/2019,08:10:00 AM,40,4,625,27,38,36,17,97613409
27/10/2019,08:15:00 AM,44,48,685,8,38,75,18,26226364
27/10/2019,08:20:00 AM,47,94,741,58,42,22,18,74471136
27/10/2019,08:25:00 AM,50,9,768,9,44,8,19,15715455
27/10/2019,08:30:00 AM,51,97,792,64,44,11,19,47731818
27/10/2019,08:35:00 AM,52,24,794,27,45,75,20,44797727
27/10/2019,08:40:00 AM,56,2,870,98,47,25,21,61785
27/10/2019,08:45:00 AM,55,1,840,5,48,9,22,430475
27/10/2019,08:50:00 AM,54,12,824,2,48,81,22,76897727
27/10/2019,08:55:00 AM,56,26,817,68,48,72,22,75853636
27/10/2019,09:00:00 AM,32,84,461,64,45,17,22,22834318
27/10/2019,09:05:00 AM,24,38,344,39,42,1,22,93239091
27/10/2019,09:10:00 AM,19,18,253,73,33,67,23,5552
27/10/2019,09:15:00 AM,20,59,271,1,30,65,23,85891818
27/10/2019,09:20:00 AM,31,19,413,47,32,44,23,99004545
27/10/2019,09:25:00 AM,57,7,788,9,38,13,23,96199091
27/10/2019,09:30:00 AM,32,46,440,9,42,1,22,55680455
27/10/2019,09:35:00 AM,30,22,403,26,38,9,21,50924318
27/10/2019,09:40:00 AM,26,16,336,33,35,87,21,53909091
27/10/2019,09:45:00 AM,29,41,370,1,35,5,20,58849773
27/10/2019,09:50:00 AM,33,1,426,56,35,7,20,88808409
27/10/2019,09:55:00 AM,55,39,770,78,39,76,21,89403864
27/10/2019,10:00:00 AM,63,94,992,18,51,63,20,70079545
27/10/2019,10:05:00 AM,49,98,707,32,48,74,20,62701364
27/10/2019,10:10:00 AM,68,51,1101,98,47,2,20,40258409
27/10/2019,10:15:00 AM,49,79,757,61,46,92,20,34337727
27/10/2019,10:20:00 AM,52,87,754,69,48,11,20,3957955
27/10/2019,10:25:00 AM,64,5,969,69,46,7,20,42191818
27/10/2019,10:30:00 AM,41,77,568,54,43,46,20,3311
27/10/2019,10:35:00 AM,42,72,535,6,39,86,19,22098864
27/10/2019,10:40:00 AM,29,47,355,37,34,37,19,61497727
27/10/2019,10:45:00 AM,29,28,363,23,30,3,18,75679318
27/10/2019,10:50:00 AM,27,2,336,45,29,85,18,19553864
27/10/2019,10:55:00 AM,28,9,353,38,29,87,18,28096818
27/10/2019,11:00:00 AM,37,55,475,5,28,98,17,25507273
27/10/2019,11:05:00 AM,33,97,432,63,29,78,15,20414318
27/10/2019,11:10:00 AM,42,48,560,38,31,7,15,49424091
27/10/2019,11:15:00 AM,25,58,295,73,27,2,15,50969545
27/10/2019,11:20:00 AM,23,6,280,16,24,6,15,57180909
27/10/2019,11:25:00 AM,27,94,361,92,25,46,15,68875909
27/10/2019,11:30:00 AM,74,48,1167,99,37,87,16,7364318
27/10/2019,11:35:00 AM,25,7,316,26,36,29,15,96717273
27/10/2019,11:40:00 AM,28,91,363,23,30,47,16,31803864
27/10/2019,11:45:00 AM,19,9,236,35,27,28,16,18532955
27/10/2019,11:50:00 AM,16,92,210,72,26,52,16,15211818
27/10/2019,11:55:00 AM,18,7,230,32,25,26,16,18347727
27/10/2019,12:00:00 PM,27,6,342,82,25,69,17,47680227
27/10/2019,12:05:00 PM,25,46,297,1,26,37,16,46005909
27/10/2019,12:10:00 PM,23,69,277,57,24,97,16,11076364
27/10/2019,12:15:00 PM,25,42,302,17,24,95,15,41431591
27/10/2019,12:20:00 PM,30,7,353,46,25,53,15,45939545
27/10/2019,12:25:00 PM,31,93,367,48,26,8,15,38794545
27/10/2019,12:30:00 PM,35,8,410,85,28,18,15,48402045
27/10/2019,12:35:00 PM,36,92,440,53,29,14,15,39534545
27/10/2019,12:40:00 PM,44,1,550,84,29,84,15,46032727
27/10/2019,12:45:00 PM,20,16,239,77,27,96,15,58964545
27/10/2019,12:50:00 PM,19,34,245,58,24,97,15,6152
27/10/2019,12:55:00 PM,23,9,274,61,24,53,15,42107727
27/10/2019,01:00:00 PM,23,89,258,1,24,13,15,14393409
27/10/2019,01:05:00 PM,18,52,217,73,23,74,15,31511591
27/10/2019,01:10:00 PM,15,7,189,17,22,7,16,56075
27/10/2019,01:15:00 PM,16,52,203,58,20,94,15,95457045
27/10/2019,01:20:00 PM,23,86,276,26,20,98,16,11213409
27/10/2019,01:25:00 PM,58,12,384,96,24,29,16,36672273
27/10/2019,01:30:00 PM,49,13,348,13,28,2,16,59058409
27/10/2019,01:35:00 PM,24,5,217,9,27,17,16,70297727
27/10/2019,01:40:00 PM,15,5,161,51,24,3,16,78501136
27/10/2019,01:45:00 PM,12,44,139,2,23,24,17,4129545
27/10/2019,01:50:00 PM,10,86,125,98,22,5,17,43844091
27/10/2019,01:55:00 PM,10,1,119,87,22,1,17,73041818
27/10/2019,02:00:00 PM,8,92,108,92,21,44,17,58224545
27/10/2019,02:05:00 PM,8,17,102,2,20,77,17,15728636
27/10/2019,02:10:00 PM,7,66,96,53,20,28,16,86285
27/10/2019,02:15:00 PM,8,35,107,38,19,86,16,64528182
27/10/2019,02:20:00 PM,10,92,139,6,19,51,16,47615455
27/10/2019,02:25:00 PM,13,75,173,5,20,7,16,27657045
27/10/2019,02:30:00 PM,15,29,190,4,21,59,16,15525227
27/10/2019,02:35:00 PM,16,24,196,55,22,2,16,24013182
27/10/2019,02:40:00 PM,16,49,195,12,22,67,16,45325682
27/10/2019,02:45:00 PM,16,39,194,3,22,86,16,76448409
27/10/2019,02:50:00 PM,18,38,220,96,23,19,17,2644
27/10/2019,02:55:00 PM,24,86,235,52,24,22,17,54552727
27/10/2019,03:00:00 PM,22,51,230,83,25,89,17,867
27/10/2019,03:05:00 PM,21,47,223,78,26,76,18,19369545
27/10/2019,03:10:00 PM,22,72,219,58,26,93,18,34419773
27/10/2019,03:15:00 PM,21,47,193,55,26,78,18,4218
27/10/2019,03:20:00 PM,26,18,207,13,24,9,18,51975455
27/10/2019,03:25:00 PM,35,95,115,8,22,69,18,57827045
27/10/2019,03:30:00 PM,16,21,40,13,20,71,18,423625
27/10/2019,03:35:00 PM,2,26,30,95,18,99,18,16403409
27/10/2019,03:40:00 PM,2,74,40,65,18,72,17,89120455
27/10/2019,03:45:00 PM,4,3,57,96,18,97,17,57589318
27/10/2019,03:50:00 PM,4,86,68,33,19,43,17,53208636
27/10/2019,03:55:00 PM,6,24,84,71,19,44,17,39925909
27/10/2019,04:00:00 PM,6,26,85,18,19,4,17,18057273
27/10/2019,04:05:00 PM,5,83,80,23,19,4,17,5693409
27/10/2019,04:10:00 PM,5,68,75,4,19,46,16,96262273
27/10/2019,04:15:00 PM,3,92,54,88,19,47,16,88269545
27/10/2019,04:20:00 PM,2,35,36,96,18,69,16,80765455
27/10/2019,04:25:00 PM,2,2,35,7,18,14,16,76273182
27/10/2019,04:30:00 PM,2,4,37,72,17,85,16,7453
27/10/2019,04:35:00 PM,2,24,35,34,17,51,16,78426818
27/10/2019,04:40:00 PM,2,52,37,32,17,42,16,817375
27/10/2019,04:45:00 PM,1,87,28,19,17,3,16,77055
27/10/2019,04:50:00 PM,2,2,32,53,17,25,16,70024773
27/10/2019,04:55:00 PM,3,6,43,8,17,84,16,65056364
27/10/2019,05:00:00 PM,2,33,33,81,18,32,16,62043182
27/10/2019,05:05:00 PM,1,57,24,45,18,18,16,60520909
27/10/2019,05:10:00 PM,0,97,17,19,17,73,16,60862045
27/10/2019,05:15:00 PM,0,65,13,37,17,15,16,57922273
27/10/2019,05:20:00 PM,0,4,10,4,16,78,16,55143409
27/10/2019,05:25:00 PM,0,14,6,38,16,5,16,49270909
27/10/2019,05:30:00 PM,0,7,4,8,16,35,16,36219773
27/10/2019,05:35:00 PM,0,1,3,55,16,36,16,21857727
27/10/2019,05:40:00 PM,0,2,14,16,13,16,10890227,
27/10/2019,05:45:00 PM,0,1,32,15,93,16,5703182,
27/10/2019,05:50:00 PM,0,1,11,15,83,16,2623182,
27/10/2019,05:55:00 PM,0,1,6,15,82,16,919318,
27/10/2019,06:00:00 PM,0,1,6,15,84,15,99385,
27/10/2019,06:05:00 PM,x,1,8,16,15,95572273,,
27/10/2019,06:10:00 PM,x,1,8,16,18,15,917975,
27/10/2019,06:15:00 PM,x,1,8,16,15,15,87965227,
27/10/2019,06:20:00 PM,x,1,7,16,14,15,83886136,
27/10/2019,06:25:00 PM,x,1,7,16,6,15,79340682,
27/10/2019,06:30:00 PM,x,1,7,15,86,15,735225,
27/10/2019,06:35:00 PM,x,1,7,15,68,15,64801136,
27/10/2019,06:40:00 PM,x,1,6,15,5,15,53534318,
27/10/2019,06:45:00 PM,x,1,7,15,38,15,41722045,
27/10/2019,06:50:00 PM,x,1,6,15,32,15,29452273,
27/10/2019,06:55:00 PM,x,1,6,15,2,15,16818864,
27/10/2019,07:00:00 PM,x,1,6,15,4,15,3821818,
27/10/2019,07:05:00 PM,x,1,6,14,94,14,900975,
27/10/2019,07:10:00 PM,x,1,6,14,85,14,77370227,
27/10/2019,07:15:00 PM,x,1,6,14,79,14,65918636,
27/10/2019,07:20:00 PM,x,1,6,14,67,14,55009545,
27/10/2019,07:25:00 PM,x,1,6,14,43,14,46376136,
27/10/2019,07:30:00 PM,x,1,6,14,17,14,41015455,
27/10/2019,07:35:00 PM,x,1,6,14,1,14,389275,
27/10/2019,07:40:00 PM,x,1,6,14,12,14,39563864,
27/10/2019,07:45:00 PM,x,1,6,14,12,14,42382045,
27/10/2019,07:50:00 PM,x,1,5,14,25,14,46563864,
27/10/2019,07:55:00 PM,x,1,5,14,45,14,53475909,
27/10/2019,08:00:00 PM,x,1,5,14,71,14,63112273,
27/10/2019,08:05:00 PM,x,1,6,14,92,14,74112273,
27/10/2019,08:10:00 PM,x,1,6,15,1,14,81930455,
27/10/2019,08:15:00 PM,x,1,6,15,13,14,79569773,
27/10/2019,08:20:00 PM,x,1,5,15,19,14,67481818,
27/10/2019,08:25:00 PM,x,1,6,15,23,14,54393864,
27/10/2019,08:30:00 PM,x,1,6,15,31,14,41305909,
27/10/2019,08:35:00 PM,x,1,6,14,98,14,25220909,
27/10/2019,08:40:00 PM,x,1,5,13,86,14,10045,
27/10/2019,08:45:00 PM,x,1,4,12,92,13,8896,
27/10/2019,08:50:00 PM,x,1,4,13,1,13,63965909,
27/10/2019,08:55:00 PM,x,1,4,13,27,13,36065682,
27/10/2019,09:00:00 PM,x,1,4,13,15,13,5529091,
27/10/2019,09:05:00 PM,x,1,4,13,43,12,79356136,
27/10/2019,09:10:00 PM,x,1,4,12,81,12,67816591,
27/10/2019,09:15:00 PM,x,1,3,12,44,12,67728636,
27/10/2019,09:20:00 PM,x,1,3,12,16,12,68367955,
27/10/2019,09:25:00 PM,x,1,3,11,95,12,65367955,
27/10/2019,09:30:00 PM,x,1,3,12,1,12,57370909,
27/10/2019,09:35:00 PM,x,1,3,12,59,12,43555682,
27/10/2019,09:40:00 PM,x,1,3,12,91,12,33649545,
27/10/2019,09:45:00 PM,x,1,3,13,8,12,24104091,
27/10/2019,09:50:00 PM,x,1,4,12,94,12,15922273,
27/10/2019,09:55:00 PM,x,1,3,12,27,12,11195,
27/10/2019,10:00:00 PM,x,1,3,11,91,12,9558636,
27/10/2019,10:05:00 PM,x,1,3,11,72,12,8831364,
27/10/2019,10:10:00 PM,x,1,3,11,39,12,8013182,
27/10/2019,10:15:00 PM,x,1,3,11,26,12,5922273,
27/10/2019,10:20:00 PM,x,1,3,11,43,12,5288864,
27/10/2019,10:25:00 PM,x,1,3,11,92,12,9197955,
27/10/2019,10:30:00 PM,x,1,3,12,51,12,15743409,
27/10/2019,10:35:00 PM,x,1,3,12,82,12,23834318,
27/10/2019,10:40:00 PM,x,1,3,12,85,12,34561591,
27/10/2019,10:45:00 PM,x,1,3,12,87,12,46197955,
27/10/2019,10:50:00 PM,x,1,3,12,7,12,54016136,
27/10/2019,10:55:00 PM,x,1,3,12,63,12,546525,
27/10/2019,11:00:00 PM,x,1,3,12,61,12,46928182,
27/10/2019,11:05:00 PM,x,1,3,12,57,12,35112955,
27/10/2019,11:10:00 PM,x,1,3,12,54,12,22843182,
27/10/2019,11:15:00 PM,x,1,3,12,29,12,13300682,
27/10/2019,11:20:00 PM,x,1,3,11,99,12,5849091,
27/10/2019,11:25:00 PM,x,1,2,11,66,12,212727,
27/10/2019,11:30:00 PM,x,1,2,11,52,11,963975,
27/10/2019,11:35:00 PM,x,1,2,11,5,11,96670227,
27/10/2019,11:40:00 PM,x,1,2,11,82,11,94670227,
27/10/2019,11:45:00 PM,x,1,2,11,88,11,93127727,
27/10/2019,11:50:00 PM,x,1,3,12,1,11,94130682,
27/10/2019,11:55:00 PM,x,1,2,12,19,11,97403409,
28/10/2019,12:05:00 AM,x,1,3,12,6,12,3491364,
28/10/2019,12:10:00 AM,x,1,3,12,32,12,13761136,
28/10/2019,12:15:00 AM,x,1,2,12,12,12,22394545,
28/10/2019,12:20:00 AM,x,1,2,12,1,12,31118864,
28/10/2019,12:25:00 AM,x,1,2,12,2,12,384825,
28/10/2019,12:30:00 AM,x,1,3,12,19,12,43934091,
28/10/2019,12:35:00 AM,x,1,3,12,63,12,46297727,
28/10/2019,12:40:00 AM,x,1,3,12,77,12,51297727,
28/10/2019,12:45:00 AM,x,1,3,12,84,12,58200909,
28/10/2019,12:50:00 AM,x,1,3,12,82,12,646525,
28/10/2019,12:55:00 AM,x,1,3,12,79,12,69467727,
28/10/2019,01:00:00 AM,x,1,3,12,86,12,70376818,
28/10/2019,01:05:00 AM,x,1,3,12,87,12,66470682,
28/10/2019,01:10:00 AM,x,1,4,12,88,12,60473636,
28/10/2019,01:15:00 AM,x,1,3,12,81,12,54112955,
28/10/2019,01:20:00 AM,x,1,3,12,55,12,46115909,
28/10/2019,01:25:00 AM,x,1,3,12,29,12,38391591,
28/10/2019,01:30:00 AM,x,1,2,12,2,12,30667273,
28/10/2019,01:35:00 AM,x,1,2,12,11,12,243975,
28/10/2019,01:40:00 AM,x,1,2,12,14,12,18767045,
28/10/2019,01:45:00 AM,x,1,2,11,94,12,13042727,
28/10/2019,01:50:00 AM,x,1,2,11,94,12,8863864,
28/10/2019,01:55:00 AM,x,1,2,12,1,12,6594091,
28/10/2019,02:00:00 AM,x,1,2,12,18,12,5048636,
28/10/2019,02:05:00 AM,x,1,2,12,26,12,6594091,
28/10/2019,02:10:00 AM,x,1,2,12,18,12,8230455,
28/10/2019,02:15:00 AM,x,1,2,12,9,12,11412273,
28/10/2019,02:20:00 AM,x,1,2,12,4,12,13324318,
28/10/2019,02:25:00 AM,x,1,2,12,3,12,11418182,
28/10/2019,02:30:00 AM,x,1,2,12,28,12,4966591,
28/10/2019,02:35:00 AM,x,1,2,12,32,11,97151364,
28/10/2019,02:40:00 AM,x,1,2,12,29,11,89517955,
28/10/2019,02:45:00 AM,x,1,1,12,15,11,84611818,
28/10/2019,02:50:00 AM,x,1,1,11,8,11,82611818,
28/10/2019,02:55:00 AM,x,1,1,11,47,11,82248182,
28/10/2019,03:00:00 AM,x,1,1,11,4,11,79342045,
28/10/2019,03:05:00 AM,x,1,1,11,34,11,728875,
28/10/2019,03:10:00 AM,x,1,1,11,55,11,68432955,
28/10/2019,03:15:00 AM,x,1,2,11,82,11,68793636,
28/10/2019,03:20:00 AM,x,1,2,11,99,11,73699773,
28/10/2019,03:25:00 AM,x,1,1,11,96,11,81333182,
28/10/2019,03:30:00 AM,x,1,2,11,61,11,88330227,
28/10/2019,03:35:00 AM,x,1,2,11,8,11,93327273,
28/10/2019,03:40:00 AM,x,1,2,12,19,11,93781818,
28/10/2019,03:45:00 AM,x,1,2,12,34,11,920575,
28/10/2019,03:50:00 AM,x,1,2,12,31,11,88060455,
28/10/2019,03:55:00 AM,x,1,2,12,17,11,83512045,
28/10/2019,04:00:00 AM,x,1,2,11,89,11,82060455,
28/10/2019,04:05:00 AM,x,1,1,11,6,11,78427045,
28/10/2019,04:10:00 AM,x,1,1,11,63,11,70248182,
28/10/2019,04:15:00 AM,x,1,1,11,55,11,60160227,
28/10/2019,04:20:00 AM,x,1,2,11,46,11,47526818,
28/10/2019,04:25:00 AM,x,1,1,11,45,11,34075227,
28/10/2019,04:30:00 AM,x,1,1,11,4,11,20623636,
28/10/2019,04:35:00 AM,x,1,1,11,29,11,8987273,
28/10/2019,04:40:00 AM,x,1,1,11,23,10,97441818,
28/10/2019,04:45:00 AM,x,1,1,10,92,10,86987273,
28/10/2019,04:50:00 AM,x,1,1,10,69,10,79535682,
28/10/2019,04:55:00 AM,x,1,1,10,41,10,7526,
28/10/2019,05:00:00 AM,x,1,1,10,32,10,75347955,
28/10/2019,05:05:00 AM,x,1,1,10,36,10,76969545,
28/10/2019,05:10:00 AM,x,1,1,10,4,10,83487727,
28/10/2019,05:15:00 AM,x,1,1,10,64,10,93235227,
28/10/2019,05:20:00 AM,x,1,2,10,98,11,5885455,
28/10/2019,05:25:00 AM,x,1,2,11,41,11,2276,
28/10/2019,05:30:00 AM,x,1,6,11,47,11,38528864,
28/10/2019,05:35:00 AM,0,1,41,11,96,11,50437045,
28/10/2019,05:40:00 AM,0,2,48,12,4,11,60555,
28/10/2019,05:45:00 AM,0,2,4,4,12,18,11,68819091
28/10/2019,05:50:00 AM,0,13,6,5,12,43,11,74029545
28/10/2019,05:55:00 AM,0,4,10,1,12,35,11,72865909
28/10/2019,06:00:00 AM,0,86,16,9,12,16,11,69751136
28/10/2019,06:05:00 AM,1,12,19,38,12,11,11,680275
28/10/2019,06:10:00 AM,1,32,22,27,12,24,11,67781818
28/10/2019,06:15:00 AM,1,52,24,12,3,11,72516818,
28/10/2019,06:20:00 AM,2,35,35,42,12,4,11,76411364
28/10/2019,06:25:00 AM,3,7,51,91,12,78,11,82033864
28/10/2019,06:30:00 AM,4,2,57,9,13,58,11,98577045
28/10/2019,06:35:00 AM,5,48,76,85,14,43,12,18428864
28/10/2019,06:40:00 AM,5,57,77,86,15,1,12,40628409
28/10/2019,06:45:00 AM,6,58,91,33,15,63,12,63411591
28/10/2019,06:50:00 AM,7,84,107,7,16,12,12,94473182
28/10/2019,06:55:00 AM,7,36,99,79,16,7,13,22707727
28/10/2019,07:00:00 AM,8,105,42,17,9,13,56001591,
28/10/2019,07:05:00 AM,8,47,110,21,17,54,13,92342273
28/10/2019,07:10:00 AM,9,68,126,58,18,14,14,26996364
28/10/2019,07:15:00 AM,9,64,124,75,18,72,14,50185682
28/10/2019,07:20:00 AM,10,8,141,27,18,79,14,58726818
28/10/2019,07:25:00 AM,8,66,111,48,19,1,14,63829091
28/10/2019,07:30:00 AM,7,54,92,62,18,94,14,63246591
28/10/2019,07:35:00 AM,6,6,81,8,19,4,14,59961136
28/10/2019,07:40:00 AM,8,87,111,92,18,85,14,77453409
28/10/2019,07:45:00 AM,13,51,167,7,19,3,15,128175
28/10/2019,07:50:00 AM,15,48,189,29,20,17,15,64917045
28/10/2019,07:55:00 AM,17,53,220,93,20,78,15,92053409
28/10/2019,08:00:00 AM,20,21,257,33,21,96,15,97951818
28/10/2019,08:05:00 AM,18,84,234,76,23,58,16,5846818
28/10/2019,08:10:00 AM,16,4,195,21,24,9,16,37049318
28/10/2019,08:15:00 AM,13,39,160,1,25,13,16,95768182
28/10/2019,08:20:00 AM,14,5,169,48,23,88,17,22543182
28/10/2019,08:25:00 AM,16,26,194,81,22,91,17,26419773
28/10/2019,08:30:00 AM,16,32,197,54,23,67,17,55812727
28/10/2019,08:35:00 AM,15,8,187,85,24,75,17,81275682
28/10/2019,08:40:00 AM,12,94,158,19,25,18,17,12127955
28/10/2019,08:45:00 AM,18,7,231,59,24,49,16,84900682
28/10/2019,08:50:00 AM,24,62,309,4,24,7,15,671575
28/10/2019,08:55:00 AM,24,19,296,26,45,14,39185682,
28/10/2019,09:00:00 AM,21,72,264,27,27,34,15,77213182
28/10/2019,09:05:00 AM,38,4,491,71,26,93,16,83655682
28/10/2019,09:10:00 AM,30,13,382,1,29,35,16,95532955
28/10/2019,09:15:00 AM,55,1,767,38,30,36,16,40717955
28/10/2019,09:20:00 AM,68,58,991,33,34,72,17,7690682
28/10/2019,09:25:00 AM,23,22,302,37,42,26,17,79530909
28/10/2019,09:30:00 AM,17,8,214,66,37,33,18,39280227
28/10/2019,09:35:00 AM,22,38,285,99,30,64,19,27471818
28/10/2019,09:40:00 AM,41,86,564,81,29,29,19,39225909
28/10/2019,09:45:00 AM,26,53,325,44,31,97,20,27014545
28/10/2019,09:50:00 AM,19,13,235,31,32,38,20,89105909
28/10/2019,09:55:00 AM,15,62,183,58,31,29,17,83394773
28/10/2019,10:00:00 AM,19,38,228,6,28,8,17,57602045
28/10/2019,10:05:00 AM,22,49,267,15,26,91,18,16676818
28/10/2019,10:10:00 AM,31,42,383,48,27,54,19,11
28/10/2019,10:15:00 AM,46,68,597,79,28,76,18,62326364
28/10/2019,10:20:00 AM,67,87,1045,7,32,79,17,96016818
28/10/2019,10:25:00 AM,38,4,480,42,43,13,17,76298182
28/10/2019,10:30:00 AM,34,68,438,66,42,1,17,71255909
28/10/2019,10:35:00 AM,38,77,479,7,35,79,17,56688409
28/10/2019,10:40:00 AM,39,89,510,52,33,72,17,90277727
28/10/2019,10:45:00 AM,39,3,492,5,33,43,18,45258636
28/10/2019,10:50:00 AM,26,66,318,32,33,5,20,2185
28/10/2019,10:55:00 AM,22,67,263,82,28,67,19,28994773
28/10/2019,11:00:00 AM,26,3,299,84,26,37,18,18826364
28/10/2019,11:05:00 AM,15,85,188,87,24,91,17,57144091
28/10/2019,11:10:00 AM,22,42,266,47,24,4,17,71184545
28/10/2019,11:15:00 AM,21,1,239,18,23,84,18,17863409
28/10/2019,11:20:00 AM,14,36,174,91,25,15,18,21415455
28/10/2019,11:25:00 AM,20,51,263,23,24,28,18,44826136
28/10/2019,11:30:00 AM,27,43,334,61,24,31,18,82910909
28/10/2019,11:35:00 AM,23,59,277,46,27,69,18,79331591
28/10/2019,11:40:00 AM,16,93,194,6,28,88,18,75106136
28/10/2019,11:45:00 AM,13,25,153,99,28,55,18,8226
28/10/2019,11:50:00 AM,11,32,122,43,26,65,18,65323182
28/10/2019,11:55:00 AM,10,99,126,63,24,93,18,60968182
28/10/2019,12:00:00 PM,12,22,149,6,23,24,18,75815682
28/10/2019,12:05:00 PM,21,98,262,31,23,44,17,6797
28/10/2019,12:10:00 PM,22,61,259,89,25,3,16,74187273
28/10/2019,12:15:00 PM,23,74,280,85,26,73,16,23113409
28/10/2019,12:20:00 PM,29,21,341,97,26,36,15,68182273
28/10/2019,12:25:00 PM,32,47,385,28,27,59,15,40863864
28/10/2019,12:30:00 PM,55,8,676,63,28,8,15,81808636
28/10/2019,12:35:00 PM,49,37,593,94,31,56,16,60663864
28/10/2019,12:40:00 PM,45,98,550,24,35,81,17,23919545
28/10/2019,12:45:00 PM,48,19,563,12,34,93,17,73112955
28/10/2019,12:50:00 PM,52,8,599,4,37,29,18,59307727
28/10/2019,12:55:00 PM,58,8,534,71,40,26,19,67949773
28/10/2019,01:00:00 PM,50,4,434,8,37,72,21,33541818
28/10/2019,01:05:00 PM,56,76,451,64,38,49,22,2934091
28/10/2019,01:10:00 PM,50,9,443,58,37,43,22,28648409
28/10/2019,01:15:00 PM,49,73,408,8,37,99,22,94153864
28/10/2019,01:20:00 PM,37,4,284,3,36,25,23,35542045
28/10/2019,01:25:00 PM,25,36,264,78,33,63,23,1631364
28/10/2019,01:30:00 PM,49,64,368,92,31,88,22,56985682
28/10/2019,01:35:00 PM,31,7,348,13,32,7,22,4615682
28/10/2019,01:40:00 PM,26,6,298,64,33,54,22,7297045
28/10/2019,01:45:00 PM,25,73,308,24,32,38,21,94334545
28/10/2019,01:50:00 PM,35,8,342,1,30,27,21,52031591
28/10/2019,01:55:00 PM,31,67,336,37,29,61,20,99176364
28/10/2019,02:00:00 PM,39,67,317,2,28,36,20,44221591
28/10/2019,02:05:00 PM,16,74,171,12,28,87,19,65746591
28/10/2019,02:10:00 PM,11,71,119,3,27,17,18,30999091
28/10/2019,02:15:00 PM,9,5,96,44,25,5,17,10311136
28/10/2019,02:20:00 PM,9,43,104,29,22,6,16,45596818
28/10/2019,02:25:00 PM,11,42,129,69,18,6,16,4436136
28/10/2019,02:30:00 PM,14,44,169,43,17,63,15,77240909
28/10/2019,02:35:00 PM,17,9,201,17,15,55,15,1513636
28/10/2019,02:40:00 PM,18,58,213,3,16,1,14,13143864
28/10/2019,02:45:00 PM,19,93,204,21,18,67,13,57977727
28/10/2019,02:50:00 PM,18,43,194,76,20,48,13,47567955
28/10/2019,02:55:00 PM,17,2,184,63,21,6,13,79036364
28/10/2019,03:00:00 PM,16,34,175,12,20,67,14,14780455
28/10/2019,03:05:00 PM,15,4,157,82,18,71,14,76108636
28/10/2019,03:10:00 PM,10,82,121,31,20,24,15,32418864
28/10/2019,03:15:00 PM,7,64,86,6,20,88,15,73125455
28/10/2019,03:20:00 PM,7,8,84,72,20,6,15,96440909
28/10/2019,03:25:00 PM,18,1,92,45,19,6,16,13118409
28/10/2019,03:30:00 PM,19,15,81,29,18,4,16,29759545
28/10/2019,03:35:00 PM,12,65,87,98,18,14,16,55733864
28/10/2019,03:40:00 PM,32,68,68,28,18,73,16,52708864
28/10/2019,03:45:00 PM,22,75,58,18,6,16,36507727,
28/10/2019,03:50:00 PM,6,43,43,26,18,3,16,29573409
28/10/2019,03:55:00 PM,10,82,44,95,18,27,16,33752955
28/10/2019,04:00:00 PM,6,66,46,83,17,96,16,39513864
28/10/2019,04:05:00 PM,6,7,58,1,17,85,16,49815909
28/10/2019,04:10:00 PM,5,18,50,5,17,91,16,44147045
28/10/2019,04:15:00 PM,4,33,44,19,17,98,16,352
28/10/2019,04:20:00 PM,4,46,40,15,17,82,16,2294
28/10/2019,04:25:00 PM,7,94,31,33,17,41,16,10024773
28/10/2019,04:30:00 PM,10,97,22,65,17,15,15,99164091
28/10/2019,04:35:00 PM,6,43,24,39,16,68,15,92999545
28/10/2019,04:40:00 PM,4,82,24,59,16,53,15,82327727
28/10/2019,04:45:00 PM,4,96,28,14,16,46,15,66389091
28/10/2019,04:50:00 PM,2,47,27,74,16,29,15,47085
28/10/2019,04:55:00 PM,2,26,28,82,16,18,15,35155227
28/10/2019,05:00:00 PM,1,88,23,49,16,5,15,26981136
28/10/2019,05:05:00 PM,2,84,22,17,15,83,15,2528
28/10/2019,05:10:00 PM,1,99,24,29,15,58,15,26076591
28/10/2019,05:15:00 PM,2,71,34,41,15,51,15,27467955
28/10/2019,05:20:00 PM,1,94,23,4,15,84,15,27913182
28/10/2019,05:25:00 PM,1,12,16,47,16,5,15,28839318
28/10/2019,05:30:00 PM,0,48,9,84,16,2,15,28832955
28/10/2019,05:35:00 PM,0,2,3,74,15,94,15,28157955
28/10/2019,05:40:00 PM,0,2,2,15,77,15,27745682,
28/10/2019,05:45:00 PM,0,1,31,15,48,15,28417273,
28/10/2019,05:50:00 PM,0,1,7,15,38,15,20745,
28/10/2019,05:55:00 PM,0,1,5,15,32,15,7479773,
28/10/2019,06:00:00 PM,x,1,7,15,7,14,90895,
28/10/2019,06:05:00 PM,x,1,7,14,78,14,73232273,
28/10/2019,06:10:00 PM,x,1,6,14,5,14,57299318,
28/10/2019,06:15:00 PM,x,1,6,14,27,14,43557955,
28/10/2019,06:20:00 PM,x,1,6,14,9,14,29291136,
28/10/2019,06:25:00 PM,x,1,5,13,91,14,13563864,
28/10/2019,06:30:00 PM,x,1,6,13,91,14,660682,
28/10/2019,06:35:00 PM,x,1,5,13,98,13,90396818,
28/10/2019,06:40:00 PM,x,1,5,13,96,13,8013,
28/10/2019,06:45:00 PM,x,1,5,13,81,13,70408636,
28/10/2019,06:50:00 PM,x,1,5,13,59,13,61232727,
