"Fecha","Hora","Potencia [kW]","Insolacion [W/m2]","Temperatura de modulos [øC]","Temperatura Ambiente [øC]"
"10/14/2019","10:50","17.84","214.07","26.64","20.24963864"
"10/14/2019","10:55","14.11","172.75","26.45","19.73155682"
"10/14/2019","11:00","10.61","126.58","25.32","19.40686364"
"10/14/2019","11:05","10.81","132.7","24.06","19.30107727"
"10/14/2019","11:10","14.59","182.01","24.37","18.87606818"
"10/14/2019","11:15","22.15","277.94","25.76","18.73469091"
"10/14/2019","11:20","26.54","321.43","27.47","18.97825227"
"10/14/2019","11:25","21.67","254.44","27.8","18.97774318"
"10/14/2019","11:30","20.12","252.75","27.18","18.82746136"
"10/14/2019","11:35","38.88","486.51","30.31","18.93182045"
"10/14/2019","11:40","36.58","433.54","33.5","19.07045"
"10/14/2019","11:45","20.72","237.48","30.08","19.04802727"
"10/14/2019","11:50","14.21","177.23","26.59","18.89322955"
"10/14/2019","11:55","15.97","198.06","25.99","18.60965909"
"10/14/2019","12:00","12.5","147.84","25.7","18.37983409"
"10/14/2019","12:05","10.48","128.32","24.15","18.4934"
"10/14/2019","12:10","13.99","162.76","21.77","17.97688409"
"10/14/2019","12:15","16.22","192.9","21.59","16.81165227"
"10/14/2019","12:20","13.58","154.11","21.42","15.69640227"
"10/14/2019","12:25","9.86","119.46","20.32","14.69045227"
"10/14/2019","12:30","7.78","96.38","18.88","13.64861591"
"10/14/2019","12:35","7.99","99.13","16.95","12.80183864"
"10/14/2019","12:40","9.97","126.02","13.64","12.18606364"
"10/14/2019","12:45","12.82","159.93","13.76","11.84604545"
"10/14/2019","12:50","16.3","201.92","15.05","11.45445455"
"10/14/2019","12:55","20.24","250","17.56","11.00841591"
"10/14/2019","13:00","25.91","312.46","20.82","10.83101591"
"10/14/2019","13:05","33.41","401.33","22.75","11.00895227"
"10/14/2019","13:10","33.98","399.06","24.55","11.67778864"
"10/14/2019","13:15","33.22","389.11","24.75","12.38129545"
"10/14/2019","13:20","39.36","447.35","26.07","12.88464773"
"10/14/2019","13:25","41.57","455.5","28.6","13.71778864"
"10/14/2019","13:30","41.38","378.29","27.98","14.18686818"
"10/14/2019","13:35","50.05","316.26","27.18","14.57004545"
"10/14/2019","13:40","46","281.82","25.46","14.38846364"
"10/14/2019","13:45","70.94","384.17","26.51","13.97770682"
"10/14/2019","13:50","27.68","305.86","28.54","13.90949091"
"10/14/2019","13:55","18.54","218.31","22.92","13.86068182"
"10/14/2019","14:00","12.88","156.87","19.02","13.62951591"
"10/14/2019","14:05","15.77","186.98","15.66","13.31046364"
"10/14/2019","14:10","24.43","275.52","16.54","13.01865455"
"10/14/2019","14:15","23.35","272.9","19.65","12.98013409"
"10/14/2019","14:20","19.81","232.02","20.8","12.63230455"
"10/14/2019","14:25","16.15","195.3","19.49","12.49651136"
"10/14/2019","14:30","14.57","177.17","19.15","12.55474091"
"10/14/2019","14:35","16.91","206.74","19.81","13.080325"
"10/14/2019","14:40","16.63","208.9","20.39","13.94898409"
"10/14/2019","14:45","15","188.51","20.9","14.55468636"
"10/14/2019","14:50","14.68","183.04","20.28","15.036475"
"10/14/2019","14:55","15.31","190.7","20.76","15.49410455"
"10/14/2019","15:00","18.31","209.09","22.16","15.81021591"
"10/14/2019","15:05","15.54","177.82","22.92","16.10592727"
"10/14/2019","15:10","15.25","182.97","23.39","16.31860455"
"10/14/2019","15:15","11.41","136.03","22.98","16.46924773"
"10/14/2019","15:20","6.94","72.41","20.53","16.65100227"
"10/14/2019","15:25","9.91","56.64","18.71","16.79693182"
"10/14/2019","15:30","18.97","41.73","17.7","16.85418409"
"10/14/2019","15:35","29.44","49.84","17.56","16.73587955"
"10/14/2019","15:40","26.66","36.6","17.62","16.60878636"
"10/14/2019","15:45","25.79","32.6","17.39","16.37866818"
"10/14/2019","15:50","19.04","35.77","17.33","16.17551591"
"10/14/2019","15:55","15.46","34.02","17.1","16.08609545"
"10/14/2019","16:00","11.96","39.4","17.12","16.04930682"
"10/14/2019","16:05","19.66","32.14","17.09","16.05149545"
"10/14/2019","16:10","16.91","28.07","16.94","15.99823636"
"10/14/2019","16:15","15.1","26.4","16.8","15.95310682"
"10/14/2019","16:20","12.82","26.29","16.74","15.91085682"
"10/14/2019","16:25","11.82","27.72","16.84","15.87369318"
"10/14/2019","16:30","10.62","26.33","16.82","15.84787045"
"10/14/2019","16:35","8.75","24.78","16.65","15.79891136"
"10/14/2019","16:40","7.61","24.49","16.63","15.73927727"
"10/14/2019","16:45","6.6","22.07","16.42","15.67473636"
"10/14/2019","16:50","5.35","21.06","16.27","15.59915682"
"10/14/2019","16:55","4.48","20.14","16.21","15.51737955"
"10/14/2019","17:00","3.83","19.48","16.14","15.43428636"
"10/14/2019","17:05","3","18.1","15.96","15.34955"
"10/14/2019","17:10","2.12","16.86","15.78","15.24675909"
"10/14/2019","17:15","1.61","14.64","15.53","15.13466364"
"10/14/2019","17:20","1.4","13.86","15.49","14.99395682"
"10/14/2019","17:25","0.94","12.3","15.45","14.83242955"
"10/14/2019","17:30","0.5","9.46","15.22","14.65761364"
"10/14/2019","17:35","0.2","6.05","14.9","14.47256364"
"10/14/2019","17:40","0.07","4.01","14.6","14.289275"
"10/14/2019","17:45","0","2.53","14.12","14.10576136"
"10/14/2019","17:50","0","1.58","13.83","13.91176136"
"10/14/2019","17:55","0","1.11","13.62","13.70678864"
"10/14/2019","18:00","0","1.04","13.37","13.50797045"
"10/14/2019","18:05","0","1.05","13.25","13.32274318"
"10/14/2019","18:10","x","1.06","13.07","13.13876136"
"10/14/2019","18:15","x","1.06","12.94","12.99949773"
"10/14/2019","18:20","x","1.06","12.83","12.88376136"
"10/14/2019","18:25","x","1.06","12.76","12.78666591"
"10/14/2019","18:30","x","1.05","12.7","12.72569773"
"10/14/2019","18:35","x","1.05","12.48","12.69115227"
"10/14/2019","18:40","x","1.05","12.54","12.71754545"
"10/14/2019","18:45","x","1.06","12.54","12.78209091"
"10/14/2019","18:50","x","1.05","12.55","12.87118182"
"10/14/2019","18:55","x","1.06","12.7","12.96754545"
"10/14/2019","19:00","x","1.05","12.87","13.06297045"
"10/14/2019","19:05","x","1.05","13.36","13.18021364"
"10/14/2019","19:10","x","1.06","13.65","13.29109318"
"10/14/2019","19:15","x","1.06","13.81","13.40472955"
"10/14/2019","19:20","x","1.06","13.82","13.53379091"
"10/14/2019","19:25","x","1.06","13.75","13.64379091"
"10/14/2019","19:30","x","1.06","13.77","13.73739773"
"10/14/2019","19:35","x","1.06","13.76","13.80191364"
"10/14/2019","19:40","x","1.06","13.79","13.85009545"
"10/14/2019","19:45","x","1.06","13.97","13.88009545"
"10/14/2019","19:50","x","1.06","13.91","13.89739773"
"10/14/2019","19:55","x","1.06","13.9","13.92560909"
"10/14/2019","20:00","x","1.06","14.07","13.93560909"
"10/14/2019","20:05","x","1.06","14.18","13.89836591"
"10/14/2019","20:10","x","1.06","14.14","13.81566818"
"10/14/2019","20:15","x","1.05","14.01","13.67390909"
"10/14/2019","20:20","x","1.05","14.06","13.55578636"
"10/14/2019","20:25","x","1.06","13.88","13.44402727"
"10/14/2019","20:30","x","1.05","13.35","13.32135909"
"10/14/2019","20:35","x","1.05","12.88","13.19687273"
"10/14/2019","20:40","x","1.04","12.41","13.09511364"
"10/14/2019","20:45","x","1.04","12.61","13.00241591"
"10/14/2019","20:50","x","1.04","12.67","12.90699091"
"10/14/2019","20:55","x","1.04","12.72","12.80886818"
"10/14/2019","21:00","x","1.04","12.81","12.74889773"
"10/14/2019","21:05","x","1.04","13.02","12.71256364"
"10/14/2019","21:10","x","1.04","12.99","12.72165455"
"10/14/2019","21:15","x","1.04","13.01","12.70983636"
"10/14/2019","21:20","x","1.04","12.8","12.68347273"
"10/14/2019","21:25","x","1.04","12.69","12.63983636"
"10/14/2019","21:30","x","1.04","12.48","12.55986591"
"10/14/2019","21:35","x","1.04","12.51","12.46441136"
"10/14/2019","21:40","x","1.04","12.48","12.37535"
"10/14/2019","21:45","x","1.04","12.38","12.28537955"
"10/14/2019","21:50","x","1.04","12.24","12.21086364"
"10/14/2019","21:55","x","1.03","11.93","12.12998409"
"10/14/2019","22:00","x","1.04","11.97","12.03819545"
"10/14/2019","22:05","x","1.03","12.01","11.93095227"
"10/14/2019","22:10","x","1.03","12.02","11.82007273"
"10/14/2019","22:15","x","1.03","11.98","11.71192045"
"10/14/2019","22:20","x","1.03","11.8","11.61558636"
"10/14/2019","22:25","x","1.03","11.47","11.54104091"
"10/14/2019","22:30","x","1.03","11.33","11.45834318"
"10/14/2019","22:35","x","1.03","11.26","11.34561591"
"10/14/2019","22:40","x","1.03","11.19","11.22019091"
"10/14/2019","22:45","x","1.03","11.18","11.08112955"
"10/14/2019","22:50","x","1.03","11.11","10.94297727"
"10/14/2019","22:55","x","1.03","11.06","10.82846136"
"10/14/2019","23:00","x","1.03","10.77","10.73027955"
"10/14/2019","23:05","x","1.02","10.64","10.66303636"
"10/14/2019","23:10","x","1.02","10.45","10.61667273"
"10/14/2019","23:15","x","1.02","10.28","10.55394545"
"10/14/2019","23:20","x","1.02","10.21","10.47033864"
"10/14/2019","23:25","x","1.03","10.25","10.39033864"
"10/14/2019","23:30","x","1.02","10.52","10.34124773"
"10/14/2019","23:35","x","1.03","10.68","10.3146875"
"10/14/2019","23:40","x","1.03","10.49","10.30333611"
"10/14/2019","23:45","x","1.02","10.19","10.31039688"
"10/14/2019","23:50","x","1.03","10.18","10.329475"
"10/14/2019","23:55","x","1.03","10.23","10.3483"
