Fecha,Hora,Potencia [kW],Insolaci¢n [W/mý],Temperatura de modulos [øC],Temperatura ambiente [øC]
07/23/2020,04:20:00 AM,x,0.97,11.94,11.81580682
07/23/2020,04:25:00 AM,x,0.97,11.9,11.78580682
07/23/2020,04:30:00 AM,x,0.97,11.76,11.76217045
07/23/2020,04:35:00 AM,x,0.96,11.58,11.74398864
07/23/2020,04:40:00 AM,x,0.97,11.57,11.75035227
07/23/2020,04:45:00 AM,x,0.96,11.6,11.78307955
07/23/2020,04:50:00 AM,x,0.97,11.68,11.81853409
07/23/2020,04:55:00 AM,x,0.97,11.75,11.86671591
07/23/2020,05:00:00 AM,x,0.97,11.86,11.93489773
07/23/2020,05:05:00 AM,x,0.97,12.07,12.02759545
07/23/2020,05:10:00 AM,x,0.97,12.25,12.118475
07/23/2020,05:15:00 AM,x,0.97,12.33,12.17753636
07/23/2020,05:20:00 AM,x,0.97,12.43,12.209325
07/23/2020,05:25:00 AM,x,0.97,12.51,12.22360455
07/23/2020,05:30:00 AM,x,0.97,12.6,12.22461818
07/23/2020,05:35:00 AM,x,0.98,12.57,12.22108864
07/23/2020,05:40:00 AM,x,0.97,12.25,12.20395682
07/23/2020,05:45:00 AM,x,0.98,12.03,12.17967727
07/23/2020,05:50:00 AM,x,1.06,11.91,12.15566136
07/23/2020,05:55:00 AM,0,1.55,11.89,12.11596364
07/23/2020,06:00:00 AM,0,2.78,12.09,12.06644318
07/23/2020,06:05:00 AM,0.05,5.23,12.2,12.02659318
07/23/2020,06:10:00 AM,0.2,8.88,12.32,12.01086364
07/23/2020,06:15:00 AM,0.34,11.56,12.51,12.01535909
07/23/2020,06:20:00 AM,0.4,12.56,12.45,12.03919773
07/23/2020,06:25:00 AM,0.6,16.5,12.56,12.08089318
07/23/2020,06:30:00 AM,0.89,22.16,12.82,12.12136364
07/23/2020,06:35:00 AM,1.25,28.14,12.96,12.17189773
07/23/2020,06:40:00 AM,1.6,33.92,13.15,12.23953182
07/23/2020,06:45:00 AM,1.87,38.53,13.39,12.35308636
